t_ms,N_K3_0,N_K3_1e40,E_K3_0,E_K3_1e40,Fz_K3_0,Fz_K3_1e40,B_uG
358.0986135576966,1.0000000000670002,0.26280308641806055,10.887352576206267,1.832641018341296,-3.219106246998852,-4.965167320884047,4.255625170456601e-06
359.90719241404804,1.0000000000675222,0.2615912406383345,10.887373976527783,1.8213573462504675,-3.221641751300321,-4.932195696328923,4.124955348085202e-06
361.7157712703995,1.000000000067965,0.26039023354589785,10.88739779467021,1.8102058279353315,-3.229130075621875,-4.901298677082053,3.994285525713801e-06
363.524350126751,1.0000000000682234,0.2592048879660155,10.887426001467388,1.799238494779246,-3.2392347930102585,-4.873735583893666,3.8636157033424025e-06
365.3329289831025,1.0000000000682654,0.2580301672947381,10.887455164630166,1.7883956860149386,-3.2472568381971816,-4.851206147979867,3.732945880971003e-06
367.14150783945394,1.0000000000682123,0.2568689680539271,10.887478248785671,1.777710791576436,-3.246307302116101,-4.834417667564392,3.602276058599604e-06
368.9500866958054,1.0000000000681377,0.25571886378375774,10.887483156920005,1.7671494150350506,-3.2388759023392337,-4.823738010183352,3.4716062362282048e-06
370.7586655521569,1.0000000000679763,0.25457942739585043,10.887465063520922,1.7567111643837443,-3.2319077059931374,-4.820463836399567,3.3409364138568025e-06
372.56724440850843,1.0000000000676503,0.25345022412920115,10.887431314561326,1.7463839179885432,-3.226495091008966,-4.823888258893055,3.210266591485403e-06
374.37582326485983,1.000000000067223,0.2523335067015037,10.88739341890715,1.7361871890727003,-3.2203458569653183,-4.833208285523799,3.0795967691140036e-06
376.18440212121135,1.0000000000669298,0.25122620072470947,10.887360880895697,1.726085076315136,-3.21408222072493,-4.84796492171908,2.9489269467426048e-06
377.9929809775628,1.0000000000669316,0.2501310541936635,10.887335042033339,1.7161027356579939,-3.205412421663882,-4.867039750233861,2.818257124371205e-06
379.80155983391427,1.0000000000672078,0.24904733213766952,10.887311958174672,1.7062297759751968,-3.1886747783388647,-4.8898341259973295,2.687587301999806e-06
381.6101386902658,1.0000000000676652,0.24797126062827266,10.88729559079226,1.6964292571096151,-3.1660546722923315,-4.915468837404445,2.556917479628407e-06
383.4187175466172,1.0000000000681668,0.24690554478447121,10.887280837695087,1.6867280691625874,-3.149517504358318,-4.942727346493317,2.4262476572570073e-06
385.2272964029687,1.000000000068617,0.24584883545475733,10.887260335506307,1.6771105798481418,-3.144426144630395,-4.970393799266558,2.295577834885608e-06
387.0358752593202,1.0000000000689782,0.24479834730410258,10.88723006078636,1.667552969141895,-3.1360911423695885,-4.996569258607601,2.164908012514209e-06
388.8444541156716,1.0000000000692868,0.24375472897855396,10.887193268112066,1.658061028520343,-3.1150860132251332,-5.019558081420298,2.0342381901428095e-06
390.65303297202314,1.0000000000695997,0.24271930001768555,10.88717081612619,1.6486522508944574,-3.0924535537922897,-5.038707433615454,1.9035683677714105e-06
392.4616118283746,1.000000000069934,0.24168749860534208,10.887165948164345,1.6392782044538974,-3.0798439503579123,-5.05434479915541,1.7728985454000112e-06
394.27019068472606,1.0000000000702902,0.24066405193332022,10.887170780804041,1.6299912165209,-3.0770674686730084,-5.067106279459252,1.642228723028612e-06
396.0787695410776,1.0000000000706053,0.23964700025338226,10.887175592093183,1.6207697188178474,-3.070245441773794,-5.076949552140202,1.5115589006572127e-06
397.88734839742904,1.0000000000708853,0.23863558556654016,10.887185700332159,1.6116136421348428,-3.0483678581510745,-5.08377872535042,1.3808890782858126e-06
399.6959272537805,1.0000000000711482,0.23762915579773766,10.88721873512171,1.6025119332559417,-3.0237426186364007,-5.08805987847345,1.2502192559144133e-06
401.50450611013196,1.0000000000714249,0.23663033322665067,10.887267765308826,1.5934989416490917,-3.0109096537009576,-5.090604938460098,1.1195494335430143e-06
403.3130849664834,1.0000000000717892,0.23563418625747531,10.887320818733626,1.584521403040168,-3.0095154365408314,-5.091199163003049,9.888796111716148e-07
405.12166382283493,1.0000000000721752,0.2346463382484247,10.88735283359017,1.5756367695150357,-3.013094076025389,-5.091033977848552,8.582097888002157e-07
406.9302426791864,1.0000000000724247,0.23366622712711888,10.887367387695416,1.566832854392296,-3.017739405924971,-5.090526134750592,7.275399664288164e-07
408.73882153553785,1.0000000000723501,0.23269447758500367,10.887381268066031,1.5581202900489521,-3.022552277499481,-5.089988268636979,5.96870144057417e-07
410.5474003918893,1.0000000000718057,0.23173088559045818,10.88741126633875,1.5494907300978789,-3.0202972563306356,-5.089667110135099,4.6620032168601784e-07
412.3559792482408,1.00000000007106,0.2307774916680256,10.887451367501612,1.540969209024784,-3.0153161317343855,-5.089474654381686,3.3553049931461863e-07
414.1645581045923,1.000000000070282,0.22983006152906535,10.887470804378609,1.5325106690407015,-3.0147042389884833,-5.089949011261793,2.0486067694321935e-07
415.97313696094375,1.0000000000695468,0.22889235686231527,10.887468537303619,1.5241550817232488,-3.0178261192318954,-5.091342818033758,7.419085457182012e-08
