power_factor,tau_s,value
0.67,1.1689655172413793,1345.9814762924702
0.67,1.2706896551724138,1215.7713233524205
0.67,1.3724137931034484,1105.7506833005818
0.67,1.4741379310344827,1010.3575565625702
0.67,1.5758620689655172,925.2512306576118
0.67,1.6775862068965517,851.7737312235595
0.67,1.7793103448275862,786.7512361687156
0.67,1.8810344827586207,728.4008865308506
0.67,1.9827586206896552,675.9948563805222
0.67,2.0844827586206898,628.6768205152548
0.67,2.1862068965517243,585.8832269334473
0.67,2.287931034482759,546.698914739665
0.67,2.389655172413793,511.1060831591128
0.67,2.4913793103448274,478.2039502799621
0.67,2.593103448275862,448.49476862967504
0.67,2.6948275862068964,420.5566673466135
0.67,2.796551724137931,394.6836672517684
0.67,2.8982758620689655,370.5561386834877
0.67,3.0,348.54797248653836
0.7,0.05,9537.963676114277
0.7,0.15172413793103448,7250.139767408391
0.7,0.253448275862069,5495.89314451555
0.7,0.35517241379310344,4347.820557587801
0.7,0.45689655172413796,3537.747824814175
0.7,0.5586206896551724,2948.2604525707484
0.7,0.6603448275862069,2511.6109448252105
0.7,0.7620689655172413,2165.3262602365307
0.7,0.8637931034482759,1895.883734293302
0.7,0.9655172413793104,1673.286242232045
0.7,1.0672413793103448,1493.4763132001099
0.7,1.1689655172413793,1341.5609711416782
0.7,1.2706896551724138,1211.6883025749844
0.7,1.3724137931034484,1101.9692054766042
0.7,1.4741379310344827,1007.0246765306681
0.7,1.5758620689655172,923.8372956361532
0.7,1.6775862068965517,850.7046148560053
0.7,1.7793103448275862,785.9983992951959
0.7,1.8810344827586207,729.0161703553229
0.7,1.9827586206896552,676.9481423963939
0.7,2.0844827586206898,629.9857242059643
0.7,2.1862068965517243,587.5024826682522
0.7,2.287931034482759,548.6396470443237
0.7,2.389655172413793,514.0164808236852
0.7,2.4913793103448274,481.4087002918584
0.7,2.593103448275862,451.3521028539583
0.7,2.6948275862068964,424.2351218256151
0.7,2.796551724137931,398.6353876119092
0.7,2.8982758620689655,375.23692901261757
0.7,3.0,352.9780412929322
0.73,0.05,9797.51341362251
0.73,0.15172413793103448,7299.821704498328
0.73,0.253448275862069,5536.552047517882
0.73,0.35517241379310344,4376.340242107963
0.73,0.45689655172413796,3545.309526069873
0.73,0.5586206896551724,2955.9731319350126
0.73,0.6603448275862069,2512.2763304913656
0.73,0.7620689655172413,2168.306384308868
0.73,0.8637931034482759,1892.1784095629246
0.73,0.9655172413793104,1672.4873766849328
0.73,1.0672413793103448,1494.5996649154613
0.73,1.1689655172413793,1342.1238426734385
0.73,1.2706896551724138,1213.9651014965543
0.73,1.3724137931034484,1103.9700795707195
0.73,1.4741379310344827,1008.9763569520046
0.73,1.5758620689655172,927.0593902492681
0.73,1.6775862068965517,853.9755450977257
0.73,1.7793103448275862,789.3679145927551
0.73,1.8810344827586207,732.4346144932524
0.73,1.9827586206896552,680.5400269525746
0.73,2.0844827586206898,633.7600934597945
0.73,2.1862068965517243,592.1753159387838
0.73,2.287931034482759,553.513591879097
0.73,2.389655172413793,519.0031066582844
0.73,2.4913793103448274,486.60129833825704
0.73,2.593103448275862,457.2673146416282
0.73,2.6948275862068964,430.2763808745128
0.73,2.796551724137931,404.8565889242941
0.73,2.8982758620689655,381.59752618129164
0.73,3.0,359.5234130336214
0.76,0.05,9797.962840149274
0.76,0.15172413793103448,7355.177956977485
0.76,0.253448275862069,5580.351077487063
0.76,0.35517241379310344,4408.817168262869
0.76,0.45689655172413796,3571.398201094792
0.76,0.5586206896551724,2968.9693898340133
0.76,0.6603448275862069,2524.863072208017
0.76,0.7620689655172413,2175.7859370093597
0.76,0.8637931034482759,1904.741929482801
0.76,0.9655172413793104,1682.0315565768074
0.76,1.0672413793103448,1502.0386107171917
0.76,1.1689655172413793,1348.5094172475515
0.76,1.2706896551724138,1221.470651565619
0.76,1.3724137931034484,1110.8495030446236
0.76,1.4741379310344827,1016.7772857830266
0.76,1.5758620689655172,934.4001488328918
0.76,1.6775862068965517,861.0873457742277
0.76,1.7793103448275862,797.3060799869684
0.76,1.8810344827586207,740.176135504423
0.76,1.9827586206896552,688.2115998422232
0.76,2.0844827586206898,642.1043927545104
0.76,2.1862068965517243,600.468156847676
0.76,2.287931034482759,562.3689145318701
0.76,2.389655172413793,527.2928334001383
0.76,2.4913793103448274,495.428183543597
0.76,2.593103448275862,466.0886951002826
0.76,2.6948275862068964,439.12614162187424
0.76,2.796551724137931,413.782622163375
0.76,2.8982758620689655,390.5727703930977
0.76,3.0,368.95549056222467
0.79,0.05,10037.713421401484
0.79,0.15172413793103448,7495.252709969303
0.79,0.253448275862069,5668.557962976607
0.79,0.35517241379310344,4450.4585645657335
0.79,0.45689655172413796,3605.4273526065244
0.79,0.5586206896551724,2998.5609502191346
0.79,0.6603448275862069,2544.955466807883
0.79,0.7620689655172413,2195.142649726209
0.79,0.8637931034482759,1919.9918062261968
0.79,0.9655172413793104,1697.6337414658892
0.79,1.0672413793103448,1515.4400108893349
0.79,1.1689655172413793,1362.499612618904
0.79,1.2706896551724138,1234.1736089628716
0.79,1.3724137931034484,1124.1311755348731
0.79,1.4741379310344827,1029.2014031224546
0.79,1.5758620689655172,946.246227382662
0.79,1.6775862068965517,873.5035542342957
0.79,1.7793103448275862,809.2658693743231
0.79,1.8810344827586207,751.8112453779381
0.79,1.9827586206896552,700.3720260855862
0.79,2.0844827586206898,654.0351417495483
0.79,2.1862068965517243,612.1908066688247
0.79,2.287931034482759,573.9633101534807
0.79,2.389655172413793,539.3053549084659
0.79,2.4913793103448274,507.3433019352535
0.79,2.593103448275862,477.92365074640225
0.79,2.6948275862068964,450.90001491590783
0.79,2.796551724137931,425.9219734385265
0.79,2.8982758620689655,402.66696043550087
0.79,3.0,381.02409739356153
0.82,0.05,10051.329315672954
0.82,0.15172413793103448,7487.417480073517
0.82,0.253448275862069,5654.7943020973835
0.82,0.35517241379310344,4435.712290089387
0.82,0.45689655172413796,3592.2989260776562
0.82,0.5586206896551724,2988.00664797401
0.82,0.6603448275862069,2536.66161334285
0.82,0.7620689655172413,2189.0112119866935
0.82,0.8637931034482759,1915.5978922288214
0.82,0.9655172413793104,1694.9304413728548
0.82,1.0672413793103448,1514.208394147659
0.82,1.1689655172413793,1362.4694929989732
0.82,1.2706896551724138,1235.1884243442507
0.82,1.3724137931034484,1126.110770624655
0.82,1.4741379310344827,1032.031230319096
0.82,1.5758620689655172,949.7770081389535
0.82,1.6775862068965517,877.7015580125901
0.82,1.7793103448275862,814.0659079673292
0.82,1.8810344827586207,757.144454652745
0.82,1.9827586206896552,706.1740872580399
0.82,2.0844827586206898,660.2709240816612
0.82,2.1862068965517243,618.8445250315658
0.82,2.287931034482759,580.9690429422203
0.82,2.389655172413793,546.6708804934863
0.82,2.4913793103448274,515.0161287114886
0.82,2.593103448275862,485.88776990602264
0.82,2.6948275862068964,459.13681682705896
0.82,2.796551724137931,434.41580375250874
0.82,2.8982758620689655,411.4047918037286
0.82,3.0,389.9944235543762
0.85,0.05,10047.862288392007
0.85,0.15172413793103448,7468.492492270656
0.85,0.253448275862069,5632.237497560507
0.85,0.35517241379310344,4413.676900037861
0.85,0.45689655172413796,3574.438918321598
0.85,0.5586206896551724,2973.0335387808486
0.85,0.6603448275862069,2524.943655808466
0.85,0.7620689655172413,2180.1023340395823
0.85,0.8637931034482759,1909.0358445566208
0.85,0.9655172413793104,1690.2780152658706
0.85,1.0672413793103448,1511.1756561080542
0.85,1.1689655172413793,1360.9363835380937
0.85,1.2706896551724138,1234.9230747422748
0.85,1.3724137931034484,1126.9176181820828
0.85,1.4741379310344827,1033.819935950976
0.85,1.5758620689655172,952.4228811995306
0.85,1.6775862068965517,881.1145129863392
0.85,1.7793103448275862,818.144570192713
0.85,1.8810344827586207,761.8336285618202
0.85,1.9827586206896552,711.4165312994667
0.85,2.0844827586206898,666.0054737427222
0.85,2.1862068965517243,625.035393555981
0.85,2.287931034482759,587.5795141894084
0.85,2.389655172413793,553.6612473931082
0.85,2.4913793103448274,522.3626174251665
0.85,2.593103448275862,493.56693079953106
0.85,2.6948275862068964,467.1218913536295
0.85,2.796551724137931,442.68567181795447
0.85,2.8982758620689655,419.9429006139653
0.85,3.0,398.78432590059754
0.88,0.05,10027.546966577353
0.88,0.15172413793103448,7437.011806166292
0.88,0.253448275862069,5599.88976974196
0.88,0.35517241379310344,4386.0580388686485
0.88,0.45689655172413796,3551.0449166559915
0.88,0.5586206896551724,2954.221656034888
0.88,0.6603448275862069,2509.752792571182
0.88,0.7620689655172413,2168.0851169168363
0.88,0.8637931034482759,1899.6884839370832
0.88,0.9655172413793104,1683.2314376610168
0.88,1.0672413793103448,1506.0414774178473
0.88,1.1689655172413793,1357.5026287819412
0.88,1.2706896551724138,1232.906199274447
0.88,1.3724137931034484,1126.154731139802
0.88,1.4741379310344827,1034.1374787493605
0.88,1.5758620689655172,953.7075461889542
0.88,1.6775862068965517,883.2414617798418
0.88,1.7793103448275862,821.0277708027727
0.88,1.8810344827586207,765.4002850218533
0.88,1.9827586206896552,715.6013790749616
0.88,2.0844827586206898,670.7667110103803
0.88,2.1862068965517243,630.2855006234183
0.88,2.287931034482759,593.3156647782755
0.88,2.389655172413793,559.8037682740053
0.88,2.4913793103448274,528.9024590347136
0.88,2.593103448275862,500.48098680355133
0.88,2.6948275862068964,474.37646835469195
0.88,2.796551724137931,450.2535117280494
0.88,2.8982758620689655,427.8040946556995
0.88,3.0,406.9182682142912
0.91,0.05,9990.453758292575
0.91,0.15172413793103448,7392.099133326842
0.91,0.253448275862069,5558.137228649437
0.91,0.35517241379310344,4351.351412388484
0.91,0.45689655172413796,3522.8646911979213
0.91,0.5586206896551724,2931.194183841591
0.91,0.6603448275862069,2491.0949224387778
0.91,0.7620689655172413,2153.076154170799
0.91,0.8637931034482759,1887.6891684700195
0.91,0.9655172413793104,1673.7297901888428
0.91,1.0672413793103448,1498.728857393137
0.91,1.1689655172413793,1352.02819930605
0.91,1.2706896551724138,1228.9952723602312
0.91,1.3724137931034484,1123.609989428885
0.91,1.4741379310344827,1032.7714759526575
0.91,1.5758620689655172,953.402067286924
0.91,1.6775862068965517,883.8678032435805
0.91,1.7793103448275862,822.476106360195
0.91,1.8810344827586207,767.5972238101558
0.91,1.9827586206896552,718.4825309407433
0.91,2.0844827586206898,674.2504510009321
0.91,2.1862068965517243,634.3249930824257
0.91,2.287931034482759,597.8611359083176
0.91,2.389655172413793,564.8177599287974
0.91,2.4913793103448274,534.3479216118457
0.91,2.593103448275862,506.3239818930996
0.91,2.6948275862068964,480.5860081985495
0.91,2.796551724137931,456.80458648282263
0.91,2.8982758620689655,434.67850263593505
0.91,3.0,414.0966236637189
0.94,0.05,9936.884430652906
0.94,0.15172413793103448,7335.880653476471
0.94,0.253448275862069,5511.265521290225
0.94,0.35517241379310344,4312.705492736211
0.94,0.45689655172413796,3490.987648405064
0.94,0.5586206896551724,2905.214181182459
0.94,0.6603448275862069,2469.8984617645965
0.94,0.7620689655172413,2135.7958015726704
0.94,0.8637931034482759,1873.650323140524
0.94,0.9655172413793104,1662.4263943636229
0.94,1.0672413793103448,1489.6691844722627
0.94,1.1689655172413793,1344.9362442587772
0.94,1.2706896551724138,1223.5505258700443
0.94,1.3724137931034484,1119.6313164704795
0.94,1.4741379310344827,1030.0368742977726
0.94,1.5758620689655172,951.7967618311206
0.94,1.6775862068965517,883.2409871929724
0.94,1.7793103448275862,822.7185295236718
0.94,1.8810344827586207,768.6379759743992
0.94,1.9827586206896552,720.2254647489991
0.94,2.0844827586206898,676.6371862305265
0.94,2.1862068965517243,637.2913907185864
0.94,2.287931034482759,601.370966815569
0.94,2.389655172413793,568.8078162048878
0.94,2.4913793103448274,538.7932355626847
0.94,2.593103448275862,511.1915385766388
0.94,2.6948275862068964,485.83911689662887
0.94,2.796551724137931,462.413815704355
0.94,2.8982758620689655,440.62216497570944
0.94,3.0,420.35687586680694
0.97,0.05,9885.965150441245
0.97,0.15172413793103448,7279.0524326411405
0.97,0.253448275862069,5464.648519225596
0.97,0.35517241379310344,4274.812481381874
0.97,0.45689655172413796,3460.570241038849
0.97,0.5586206896551724,2880.648311339294
0.97,0.6603448275862069,2450.1861160887593
0.97,0.7620689655172413,2119.980583820002
0.97,0.8637931034482759,1861.0195677876864
0.97,0.9655172413793104,1652.4723695175085
0.97,1.0672413793103448,1481.939955289687
0.97,1.1689655172413793,1339.1367080914138
0.97,1.2706896551724138,1219.3759150920616
0.97,1.3724137931034484,1116.8549782848158
0.97,1.4741379310344827,1028.4903037577608
0.97,1.5758620689655172,951.3311188355028
0.97,1.6775862068965517,883.7188171680209
0.97,1.7793103448275862,824.0347496205545
0.97,1.8810344827586207,770.7053524960187
0.97,1.9827586206896552,722.9706814053279
0.97,2.0844827586206898,679.9944062947859
0.97,2.1862068965517243,641.2019665458303
0.97,2.287931034482759,605.7887163789172
0.97,2.389655172413793,573.6817696735186
0.97,2.4913793103448274,544.0962252833001
0.97,2.593103448275862,516.8894126728621
0.97,2.6948275862068964,491.8955470892373
0.97,2.796551724137931,468.8041335274693
0.97,2.8982758620689655,447.32507819738055
0.97,3.0,427.35298048306754
1.0,0.05,9911.238588756149
1.0,0.15172413793103448,7264.032762669309
1.0,0.253448275862069,5435.478133402954
1.0,0.35517241379310344,4245.064165704376
1.0,0.45689655172413796,3433.9517393943133
1.0,0.5586206896551724,2857.922348739459
1.0,0.6603448275862069,2431.106708312377
1.0,0.7620689655172413,2104.11271865679
1.0,0.8637931034482759,1847.862886593029
1.0,0.9655172413793104,1641.5954042523422
1.0,1.0672413793103448,1472.9880862991797
1.0,1.1689655172413793,1331.8151989291896
1.0,1.2706896551724138,1213.4358816592833
1.0,1.3724137931034484,1112.0909862874114
1.0,1.4741379310344827,1024.733684847587
1.0,1.5758620689655172,948.4406547708331
1.0,1.6775862068965517,881.5831611538658
1.0,1.7793103448275862,822.5488723621888
1.0,1.8810344827586207,769.7884812830454
1.0,1.9827586206896552,722.5533204864317
1.0,2.0844827586206898,680.0150338227246
1.0,2.1862068965517243,641.6091273769017
1.0,2.287931034482759,606.5343198962153
1.0,2.389655172413793,574.7295742670943
1.0,2.4913793103448274,545.4090453393784
1.0,2.593103448275862,518.4393876530133
1.0,2.6948275862068964,493.65856421088836
1.0,2.796551724137931,470.7550275959012
1.0,2.8982758620689655,449.4456757481198
1.0,3.0,429.62189913376164
