x,z,n,fz,localF
-5.12500,1.62500,2.816407e-04,7.702189e-04,5.99988
-4.87500,1.62500,1.096542e-04,1.713740e-04,5.98699
-4.62500,1.62500,1.342180e-04,1.899567e-04,5.98186
-4.37500,1.62500,4.435605e-04,9.345919e-04,5.99987
-4.12500,1.62500,1.081762e-03,2.490083e-03,5.99997
-3.87500,1.62500,1.486816e-03,3.344458e-03,5.99996
-3.62500,1.62500,1.580494e-03,3.542857e-03,5.99999
-3.37500,1.62500,2.032546e-03,4.652740e-03,5.99999
-3.12500,1.62500,2.867578e-03,6.795339e-03,5.99998
-2.87500,1.62500,3.434293e-03,8.290321e-03,6.00000
-2.62500,1.62500,3.302193e-03,7.973240e-03,6.00000
-2.37500,1.62500,3.028702e-03,7.138773e-03,5.99999
-2.12500,1.62500,3.000100e-03,6.737728e-03,5.99998
-1.87500,1.62500,3.144778e-03,7.171927e-03,5.99999
-1.62500,1.62500,3.549603e-03,8.412741e-03,5.99999
-1.37500,1.62500,4.009919e-03,9.374137e-03,5.99998
-1.12500,1.62500,4.246130e-03,9.869176e-03,5.99999
-0.87500,1.62500,4.784795e-03,1.110008e-02,6.00000
-0.62500,1.62500,4.998031e-03,1.176289e-02,6.00000
-0.37500,1.62500,4.757572e-03,1.146247e-02,6.00000
-0.12500,1.62500,4.133074e-03,9.957360e-03,6.00000
0.12500,1.62500,4.130422e-03,1.006972e-02,6.00000
0.37500,1.62500,4.740439e-03,1.156621e-02,6.00000
0.62500,1.62500,4.982544e-03,1.242946e-02,6.00000
0.87500,1.62500,4.785503e-03,1.206651e-02,6.00000
1.12500,1.62500,4.237381e-03,1.065959e-02,5.99999
1.37500,1.62500,3.980364e-03,9.976712e-03,5.99998
1.62500,1.62500,3.518853e-03,8.706699e-03,5.99999
1.87500,1.62500,3.125592e-03,8.017145e-03,5.99999
2.12500,1.62500,2.986013e-03,7.761268e-03,5.99998
2.37500,1.62500,3.008071e-03,7.477360e-03,5.99999
2.62500,1.62500,3.297646e-03,8.008836e-03,6.00000
2.87500,1.62500,3.439636e-03,8.359674e-03,6.00000
3.12500,1.62500,2.877971e-03,7.114379e-03,5.99998
3.37500,1.62500,2.056194e-03,5.237832e-03,5.99998
3.62500,1.62500,1.597078e-03,4.141794e-03,5.99999
3.87500,1.62500,1.480355e-03,3.832839e-03,5.99996
4.12500,1.62500,1.076686e-03,2.731126e-03,5.99997
4.37500,1.62500,4.534101e-04,1.238319e-03,5.99987
4.62500,1.62500,1.288012e-04,4.295291e-04,5.97966
4.87500,1.62500,9.943556e-05,3.163164e-04,5.98602
5.12500,1.62500,2.736307e-04,5.678342e-04,5.99984
5.37500,1.62500,1.398164e-04,2.692363e-04,5.99709
5.62500,1.62500,5.042889e-05,6.188280e-05,5.96749
5.87500,1.62500,7.118944e-05,1.452881e-04,5.99992
-5.87500,1.87500,7.596162e-05,1.732897e-04,6.00000
-5.62500,1.87500,1.636807e-05,3.844689e-05,5.99929
-5.37500,1.87500,4.038998e-05,1.348675e-04,5.99007
-5.12500,1.87500,6.151818e-05,1.924915e-04,5.99713
-4.87500,1.87500,5.513177e-05,6.580948e-05,5.97425
-4.62500,1.87500,1.401118e-04,2.182999e-04,5.99228
-4.37500,1.87500,2.920141e-04,6.314782e-04,5.99990
-4.12500,1.87500,4.986127e-04,1.233071e-03,5.99984
-3.87500,1.87500,7.741033e-04,1.803234e-03,5.99965
-3.62500,1.87500,8.403161e-04,1.917684e-03,5.99989
-3.37500,1.87500,1.255320e-03,3.077891e-03,5.99995
-3.12500,1.87500,2.278731e-03,5.608377e-03,5.99997
-2.87500,1.87500,2.610736e-03,6.246494e-03,5.99998
-2.62500,1.87500,2.632811e-03,6.111318e-03,6.00000
-2.37500,1.87500,2.919373e-03,6.827589e-03,5.99999
-2.12500,1.87500,2.918750e-03,6.594790e-03,5.99998
-1.87500,1.87500,2.690182e-03,5.991100e-03,5.99998
-1.62500,1.87500,3.062634e-03,7.136625e-03,6.00000
-1.37500,1.87500,3.365612e-03,7.868664e-03,5.99999
-1.12500,1.87500,3.462409e-03,7.763859e-03,5.99997
-0.87500,1.87500,3.881210e-03,8.642748e-03,5.99993
-0.62500,1.87500,3.908234e-03,9.176687e-03,5.99999
-0.37500,1.87500,3.779148e-03,9.217645e-03,5.99999
-0.12500,1.87500,3.505289e-03,8.484337e-03,5.99999
0.12500,1.87500,3.518566e-03,8.555889e-03,5.99999
0.37500,1.87500,3.783455e-03,9.119866e-03,5.99999
0.62500,1.87500,3.892906e-03,9.716322e-03,5.99999
0.87500,1.87500,3.870608e-03,1.010682e-02,5.99993
1.12500,1.87500,3.449509e-03,8.965672e-03,5.99997
1.37500,1.87500,3.339386e-03,8.363548e-03,5.99999
1.62500,1.87500,3.041201e-03,7.640512e-03,6.00000
1.87500,1.87500,2.676278e-03,6.992213e-03,5.99998
2.12500,1.87500,2.919328e-03,7.537211e-03,5.99998
2.37500,1.87500,2.910679e-03,7.294961e-03,5.99999
2.62500,1.87500,2.616636e-03,6.610516e-03,6.00000
2.87500,1.87500,2.590516e-03,6.357386e-03,5.99998
3.12500,1.87500,2.268050e-03,5.394773e-03,5.99997
3.37500,1.87500,1.256867e-03,2.996496e-03,5.99994
3.62500,1.87500,8.370500e-04,2.136116e-03,5.99989
3.87500,1.87500,7.628059e-04,1.904929e-03,5.99965
4.12500,1.87500,4.909714e-04,1.156336e-03,5.99984
4.37500,1.87500,2.958491e-04,7.913243e-04,5.99990
4.62500,1.87500,1.343568e-04,4.324520e-04,5.99145
4.87500,1.87500,5.015561e-05,1.778114e-04,5.97153
5.12500,1.87500,5.960452e-05,9.895611e-05,5.99701
5.37500,1.87500,4.034739e-05,5.707640e-05,5.99073
5.62500,1.87500,1.803474e-05,4.518733e-05,5.99918
5.87500,1.87500,7.704463e-05,2.016136e-04,6.00000
-5.87500,2.12500,3.255821e-05,4.928035e-05,5.99495
-5.62500,2.12500,3.616603e-05,5.726045e-05,5.90533
-5.37500,2.12500,1.480250e-05,4.065018e-05,5.97985
-5.12500,2.12500,1.118186e-05,2.724365e-05,5.99861
-4.87500,2.12500,1.451026e-05,1.613024e-05,5.97906
-4.62500,2.12500,7.390603e-05,1.417153e-04,5.99951
-4.37500,2.12500,1.897707e-04,4.424249e-04,5.99993
-4.12500,2.12500,3.390790e-04,8.491932e-04,5.99988
-3.87500,2.12500,4.200865e-04,1.052992e-03,5.99937
-3.62500,2.12500,3.631847e-04,9.283034e-04,5.99952
-3.37500,2.12500,7.087617e-04,1.822759e-03,5.99989
-3.12500,2.12500,1.413540e-03,3.492086e-03,5.99997
-2.87500,2.12500,1.580983e-03,3.780191e-03,5.99998
-2.62500,2.12500,1.793236e-03,4.158546e-03,5.99999
-2.37500,2.12500,2.319932e-03,5.435801e-03,5.99999
-2.12500,2.12500,2.215420e-03,5.217715e-03,6.00000
-1.87500,2.12500,1.872302e-03,4.524641e-03,5.99999
-1.62500,2.12500,2.367297e-03,5.854148e-03,6.00000
-1.37500,2.12500,2.732154e-03,6.826362e-03,5.99997
-1.12500,2.12500,2.708248e-03,6.482377e-03,6.00000
-0.87500,2.12500,2.787442e-03,6.540783e-03,5.99999
-0.62500,2.12500,2.896902e-03,7.005368e-03,5.99999
-0.37500,2.12500,2.893643e-03,7.050321e-03,6.00000
-0.12500,2.12500,2.845274e-03,6.881953e-03,6.00000
0.12500,2.12500,2.858723e-03,6.963127e-03,6.00000
0.37500,2.12500,2.916215e-03,7.032564e-03,6.00000
0.62500,2.12500,2.903664e-03,7.039957e-03,5.99999
0.87500,2.12500,2.792852e-03,6.965685e-03,5.99999
1.12500,2.12500,2.714194e-03,6.654128e-03,6.00000
1.37500,2.12500,2.722915e-03,6.381426e-03,5.99997
1.62500,2.12500,2.361925e-03,5.601260e-03,6.00000
1.87500,2.12500,1.866926e-03,4.527003e-03,5.99999
2.12500,2.12500,2.215167e-03,5.512364e-03,6.00000
2.37500,2.12500,2.327989e-03,5.835903e-03,5.99999
2.62500,2.12500,1.783431e-03,4.516261e-03,5.99999
2.87500,2.12500,1.544317e-03,3.794116e-03,5.99998
3.12500,2.12500,1.376823e-03,3.259795e-03,5.99997
3.37500,2.12500,6.827275e-04,1.540911e-03,5.99987
3.62500,2.12500,3.470531e-04,7.871942e-04,5.99939
3.87500,2.12500,4.085425e-04,9.442561e-04,5.99934
4.12500,2.12500,3.314251e-04,7.668370e-04,5.99989
4.37500,2.12500,1.842992e-04,4.575472e-04,5.99994
4.62500,2.12500,7.021105e-05,2.031736e-04,5.99957
4.87500,2.12500,1.346430e-05,4.892423e-05,5.97561
5.12500,2.12500,9.812760e-06,2.364463e-05,5.99861
5.37500,2.12500,1.463599e-05,3.179966e-05,5.97678
5.62500,2.12500,3.609753e-05,1.108129e-04,5.90178
5.87500,2.12500,3.303666e-05,1.075242e-04,5.99497
-5.87500,2.37500,4.036112e-05,9.494096e-05,5.99824
-5.62500,2.37500,5.882718e-05,1.512539e-04,5.98077
-5.37500,2.37500,2.027275e-05,4.769345e-05,5.99375
-5.12500,2.37500,2.970815e-05,3.959498e-05,5.98419
-4.87500,2.37500,1.406871e-05,1.918750e-05,5.98548
-4.62500,2.37500,1.988098e-05,3.326246e-05,5.99582
-4.37500,2.37500,1.348044e-04,2.698499e-04,5.99911
-4.12500,2.37500,2.448001e-04,5.349143e-04,5.99986
-3.87500,2.37500,2.020591e-04,4.934993e-04,5.99999
-3.62500,2.37500,2.168033e-04,5.468125e-04,5.99998
-3.37500,2.37500,4.321443e-04,1.030375e-03,5.99991
-3.12500,2.37500,7.287819e-04,1.801123e-03,5.99991
-2.87500,2.37500,8.400936e-04,2.132163e-03,5.99994
-2.62500,2.37500,1.139542e-03,2.832592e-03,5.99999
-2.37500,2.37500,1.598985e-03,3.988317e-03,6.00000
-2.12500,2.37500,1.295714e-03,3.241575e-03,5.99996
-1.87500,2.37500,9.444482e-04,2.379979e-03,5.99997
-1.62500,2.37500,1.506693e-03,3.822780e-03,5.99999
-1.37500,2.37500,1.942008e-03,5.022072e-03,5.99994
-1.12500,2.37500,1.820302e-03,4.736493e-03,5.99996
-0.87500,2.37500,1.719492e-03,4.468792e-03,5.99998
-0.62500,2.37500,2.059489e-03,5.300083e-03,5.99997
-0.37500,2.37500,2.281323e-03,5.803165e-03,5.99991
-0.12500,2.37500,2.323195e-03,5.799106e-03,5.99995
0.12500,2.37500,2.328492e-03,5.472523e-03,5.99995
0.37500,2.37500,2.302010e-03,5.289764e-03,5.99992
0.62500,2.37500,2.073822e-03,4.700659e-03,5.99997
0.87500,2.37500,1.732132e-03,3.876629e-03,5.99998
1.12500,2.37500,1.844129e-03,4.128739e-03,5.99996
1.37500,2.37500,1.947786e-03,4.394084e-03,5.99994
1.62500,2.37500,1.507462e-03,3.480220e-03,5.99998
1.87500,2.37500,9.436349e-04,2.191865e-03,5.99997
2.12500,2.37500,1.288559e-03,3.019969e-03,5.99996
2.37500,2.37500,1.603980e-03,3.782847e-03,6.00000
2.62500,2.37500,1.139960e-03,2.695431e-03,5.99999
2.87500,2.37500,8.201442e-04,1.891718e-03,5.99994
3.12500,2.37500,7.042570e-04,1.668339e-03,5.99991
3.37500,2.37500,4.111930e-04,1.009754e-03,5.99991
3.62500,2.37500,2.036782e-04,4.715461e-04,5.99998
3.87500,2.37500,1.955181e-04,4.690985e-04,5.99999
4.12500,2.37500,2.439204e-04,6.468046e-04,5.99986
4.37500,2.37500,1.325656e-04,3.726188e-04,5.99921
4.62500,2.37500,1.857474e-05,5.794357e-05,5.99616
4.87500,2.37500,1.258411e-05,4.312378e-05,5.98214
5.12500,2.37500,2.748644e-05,9.464465e-05,5.98166
5.37500,2.37500,1.802964e-05,4.477216e-05,5.99237
5.62500,2.37500,5.581131e-05,1.210082e-04,5.97941
5.87500,2.37500,3.863543e-05,9.347305e-05,5.99806
-5.87500,2.62500,1.991802e-05,5.418403e-05,5.99891
-5.62500,2.62500,3.335844e-05,9.459259e-05,5.99910
-5.37500,2.62500,2.228327e-05,4.850477e-05,5.99973
-5.12500,2.62500,3.624277e-05,6.161337e-05,5.97895
-4.87500,2.62500,3.035680e-05,5.310192e-05,5.99376
-4.62500,2.62500,3.602732e-05,5.150786e-05,5.98439
-4.37500,2.62500,1.135204e-04,1.771996e-04,5.99064
-4.12500,2.62500,1.214369e-04,2.378021e-04,5.99954
-3.87500,2.62500,7.514720e-05,1.656534e-04,5.99955
-3.62500,2.62500,1.219128e-04,2.708966e-04,5.99973
-3.37500,2.62500,2.009177e-04,4.984895e-04,5.99974
-3.12500,2.62500,3.530556e-04,9.541857e-04,5.99953
-2.87500,2.62500,4.500474e-04,1.231753e-03,5.99975
-2.62500,2.62500,6.666780e-04,1.692987e-03,5.99999
-2.37500,2.62500,9.692081e-04,2.507094e-03,6.00000
-2.12500,2.62500,5.983438e-04,1.577119e-03,5.99999
-1.87500,2.62500,3.452114e-04,8.170565e-04,5.99989
-1.62500,2.62500,7.298163e-04,1.612374e-03,5.99969
-1.37500,2.62500,1.187120e-03,2.732880e-03,5.99980
-1.12500,2.62500,1.126259e-03,2.762409e-03,5.99996
-0.87500,2.62500,1.057479e-03,2.763596e-03,5.99998
-0.62500,2.62500,1.306853e-03,3.532508e-03,5.99986
-0.37500,2.62500,1.514500e-03,4.114235e-03,5.99961
-0.12500,2.62500,1.429057e-03,3.726828e-03,5.99980
0.12500,2.62500,1.431357e-03,3.192932e-03,5.99980
0.37500,2.62500,1.520272e-03,3.216291e-03,5.99961
0.62500,2.62500,1.304741e-03,2.780375e-03,5.99986
0.87500,2.62500,1.062839e-03,2.359421e-03,5.99998
1.12500,2.62500,1.142829e-03,2.730776e-03,5.99997
1.37500,2.62500,1.201498e-03,3.055733e-03,5.99981
1.62500,2.62500,7.405074e-04,1.952772e-03,5.99970
1.87500,2.62500,3.505315e-04,8.671927e-04,5.99990
2.12500,2.62500,6.027153e-04,1.325280e-03,5.99999
2.37500,2.62500,9.720604e-04,2.198046e-03,6.00000
2.62500,2.62500,6.629173e-04,1.535538e-03,6.00000
2.87500,2.62500,4.442416e-04,9.421213e-04,5.99978
3.12500,2.62500,3.428675e-04,7.362537e-04,5.99956
3.37500,2.62500,1.938855e-04,4.597886e-04,5.99973
3.62500,2.62500,1.187763e-04,3.129860e-04,5.99972
3.87500,2.62500,7.562452e-05,1.974224e-04,5.99951
4.12500,2.62500,1.245451e-04,3.580878e-04,5.99950
4.37500,2.62500,1.159918e-04,3.720522e-04,5.99060
4.62500,2.62500,3.731176e-05,1.241764e-04,5.98408
4.87500,2.62500,3.105481e-05,9.475005e-05,5.99390
5.12500,2.62500,3.451789e-05,1.049624e-04,5.97768
5.37500,2.62500,2.199125e-05,5.778121e-05,5.99972
5.62500,2.62500,3.295642e-05,6.451859e-05,5.99901
5.87500,2.62500,1.893319e-05,3.894332e-05,5.99854
-5.87500,2.87500,3.388008e-05,8.207859e-05,5.99972
-5.62500,2.87500,3.190263e-05,8.046365e-05,5.99996
-5.37500,2.87500,4.745611e-05,1.179520e-04,5.99991
-5.12500,2.87500,3.351418e-05,8.739553e-05,5.99871
-4.87500,2.87500,4.108791e-05,9.940593e-05,5.99949
-4.62500,2.87500,7.112571e-05,1.490102e-04,5.99933
-4.37500,2.87500,1.224159e-04,2.263350e-04,5.99865
-4.12500,2.87500,5.424331e-05,1.035552e-04,5.99956
-3.87500,2.87500,2.851736e-05,5.927262e-05,5.99970
-3.62500,2.87500,6.540426e-05,1.572290e-04,5.99979
-3.37500,2.87500,1.307368e-04,3.413242e-04,5.99981
-3.12500,2.87500,3.103022e-04,8.191087e-04,5.99978
-2.87500,2.87500,2.280780e-04,5.937124e-04,5.99984
-2.62500,2.87500,2.400786e-04,5.836328e-04,5.99996
-2.37500,2.87500,3.049528e-04,7.729676e-04,5.99995
-2.12500,2.87500,1.047571e-04,2.826683e-04,5.99960
-1.87500,2.87500,1.545998e-04,3.733363e-04,5.99983
-1.62500,2.87500,5.170261e-04,1.141398e-03,5.99993
-1.37500,2.87500,7.926201e-04,1.756278e-03,5.99997
-1.12500,2.87500,7.356207e-04,1.722268e-03,5.99992
-0.87500,2.87500,6.418472e-04,1.621848e-03,5.99995
-0.62500,2.87500,7.062652e-04,1.877997e-03,5.99995
-0.37500,2.87500,7.797899e-04,2.075056e-03,5.99986
-0.12500,2.87500,5.438922e-04,1.396160e-03,5.99985
0.12500,2.87500,5.460884e-04,1.243355e-03,5.99985
0.37500,2.87500,7.768085e-04,1.692495e-03,5.99987
0.62500,2.87500,6.997112e-04,1.527149e-03,5.99995
0.87500,2.87500,6.461890e-04,1.495354e-03,5.99995
1.12500,2.87500,7.366949e-04,1.845165e-03,5.99992
1.37500,2.87500,8.052826e-04,2.117351e-03,5.99997
1.62500,2.87500,5.329581e-04,1.407219e-03,5.99994
1.87500,2.87500,1.589637e-04,3.871251e-04,5.99981
2.12500,2.87500,1.086719e-04,2.314473e-04,5.99967
2.37500,2.87500,3.038461e-04,7.027076e-04,5.99996
2.62500,2.87500,2.322214e-04,5.629859e-04,5.99996
2.87500,2.87500,2.254342e-04,5.082390e-04,5.99987
3.12500,2.87500,3.096474e-04,6.861814e-04,5.99980
3.37500,2.87500,1.321280e-04,2.965856e-04,5.99982
3.62500,2.87500,6.790508e-05,1.661241e-04,5.99982
3.87500,2.87500,3.145281e-05,8.558208e-05,5.99980
4.12500,2.87500,5.782314e-05,1.679992e-04,5.99958
4.37500,2.87500,1.258670e-04,3.735352e-04,5.99865
4.62500,2.87500,7.442909e-05,2.045406e-04,5.99934
4.87500,2.87500,4.278292e-05,1.037348e-04,5.99946
5.12500,2.87500,3.364060e-05,7.457899e-05,5.99883
5.37500,2.87500,5.033693e-05,1.183899e-04,5.99992
5.62500,2.87500,3.259391e-05,7.529723e-05,5.99995
5.87500,2.87500,3.315967e-05,8.059764e-05,5.99974
