x,z,n,fz,localF
-5.87500,-2.87500,2.737932e-04,2.633024e-05,0.48740
-5.62500,-2.87500,2.465062e-04,-3.066943e-04,1.30750
-5.37500,-2.87500,4.114228e-04,3.495698e-05,1.42136
-5.12500,-2.87500,2.641453e-04,-1.225697e-04,0.95998
-4.87500,-2.87500,2.988049e-04,-5.466806e-05,0.81359
-4.62500,-2.87500,1.621134e-04,-1.242594e-04,1.61569
-4.37500,-2.87500,2.484926e-04,5.509108e-05,1.69268
-4.12500,-2.87500,2.631226e-04,-2.489066e-04,1.23476
-3.87500,-2.87500,2.678629e-04,1.650552e-04,1.44479
-3.62500,-2.87500,1.579055e-04,1.154618e-04,1.95415
-3.37500,-2.87500,2.772923e-04,7.245723e-04,3.40654
-3.12500,-2.87500,4.212996e-04,2.304946e-04,1.07119
-2.87500,-2.87500,3.568324e-04,-1.729500e-05,0.97272
-2.62500,-2.87500,5.324227e-04,7.555823e-04,2.14919
-2.37500,-2.87500,3.796731e-04,3.573309e-04,2.22548
-2.12500,-2.87500,2.441597e-04,1.949979e-04,1.29880
-1.87500,-2.87500,3.742998e-04,3.343783e-04,1.05499
-1.62500,-2.87500,2.993340e-04,5.602167e-04,2.07223
-1.37500,-2.87500,3.604501e-04,3.859747e-06,1.86996
-1.12500,-2.87500,4.470639e-04,-6.821554e-04,1.62474
-0.87500,-2.87500,5.331148e-04,-6.447905e-04,1.68667
-0.62500,-2.87500,4.972374e-04,-7.704974e-04,1.78365
-0.37500,-2.87500,3.588428e-04,-8.602781e-05,2.05988
-0.12500,-2.87500,5.307377e-04,-2.492278e-04,1.72285
0.12500,-2.87500,4.213653e-04,-9.408173e-05,0.78014
0.37500,-2.87500,5.737544e-04,6.069195e-04,1.13155
0.62500,-2.87500,4.325512e-04,-2.532765e-05,0.76930
0.87500,-2.87500,3.997001e-04,-4.573019e-04,2.49976
1.12500,-2.87500,5.092519e-04,-6.394596e-04,2.40450
1.37500,-2.87500,5.431540e-04,-4.416485e-04,1.22990
1.62500,-2.87500,6.172899e-04,-2.673111e-04,1.44449
1.87500,-2.87500,5.945152e-04,-6.889936e-04,1.66285
2.12500,-2.87500,3.652118e-04,9.118576e-05,2.31064
2.37500,-2.87500,6.001932e-04,1.917058e-06,2.85703
2.62500,-2.87500,3.714299e-04,-3.168266e-04,1.37831
2.87500,-2.87500,1.670097e-04,4.266474e-05,0.37776
3.12500,-2.87500,3.309575e-04,-5.352721e-04,1.73124
3.37500,-2.87500,3.097617e-04,-1.591189e-06,0.29902
3.62500,-2.87500,2.145843e-04,1.709912e-04,2.41448
3.87500,-2.87500,3.330767e-04,-1.845774e-04,1.46655
4.12500,-2.87500,2.464901e-04,4.939690e-05,0.66404
4.37500,-2.87500,2.984890e-04,-3.328390e-04,1.69571
4.62500,-2.87500,2.191376e-04,-2.093809e-04,2.26518
4.87500,-2.87500,2.068570e-04,8.785013e-05,1.37117
5.12500,-2.87500,2.373599e-04,-6.399736e-05,2.56509
5.37500,-2.87500,2.219318e-04,-1.775847e-04,1.33392
5.62500,-2.87500,2.977914e-04,5.639207e-04,2.42926
5.87500,-2.87500,3.216645e-04,-1.099957e-04,1.16440
-5.87500,-2.62500,2.663119e-04,1.923700e-04,2.67053
-5.62500,-2.62500,2.236411e-04,-1.936614e-04,1.18452
-5.37500,-2.62500,2.510043e-04,2.725693e-04,1.42872
-5.12500,-2.62500,2.961745e-04,-8.706008e-05,1.17012
-4.87500,-2.62500,2.021673e-04,1.688652e-06,1.29144
-4.62500,-2.62500,1.865368e-04,3.664575e-05,1.11643
-4.37500,-2.62500,1.900753e-04,2.037888e-04,1.69841
-4.12500,-2.62500,2.683626e-04,3.460011e-04,1.42404
-3.87500,-2.62500,4.726871e-04,7.200271e-05,1.85142
-3.62500,-2.62500,4.760988e-04,-2.938751e-04,1.47422
-3.37500,-2.62500,1.710197e-04,3.371041e-05,1.21034
-3.12500,-2.62500,3.516340e-04,-2.253353e-04,1.12344
-2.87500,-2.62500,4.430946e-04,-4.429706e-04,1.87257
-2.62500,-2.62500,3.217744e-04,-3.699521e-04,1.76644
-2.37500,-2.62500,4.501608e-04,1.402219e-04,0.66096
-2.12500,-2.62500,3.600164e-04,-4.910604e-04,1.91407
-1.87500,-2.62500,2.686847e-04,1.623076e-05,2.40991
-1.62500,-2.62500,3.664279e-04,-8.346081e-04,2.53105
-1.37500,-2.62500,3.513816e-04,-1.483128e-04,1.47730
-1.12500,-2.62500,6.196765e-04,-3.677982e-04,2.31170
-0.87500,-2.62500,9.075811e-04,-6.644443e-04,1.45239
-0.62500,-2.62500,4.231523e-04,-1.267522e-04,1.62728
-0.37500,-2.62500,4.097671e-04,-2.507024e-04,0.70866
-0.12500,-2.62500,3.594427e-04,3.915638e-04,2.08470
0.12500,-2.62500,7.123551e-04,1.075603e-03,2.25743
0.37500,-2.62500,9.182590e-04,1.260970e-03,2.43482
0.62500,-2.62500,6.973769e-04,-8.641023e-04,2.15147
0.87500,-2.62500,7.461578e-04,-4.794213e-04,3.20627
1.12500,-2.62500,4.932014e-04,-6.822519e-04,1.64664
1.37500,-2.62500,6.639005e-04,-9.282521e-04,1.50925
1.62500,-2.62500,7.769360e-04,-5.069933e-04,1.04039
1.87500,-2.62500,7.506720e-04,-6.450773e-04,0.89761
2.12500,-2.62500,5.747455e-04,3.058697e-04,2.11747
2.37500,-2.62500,5.574728e-04,-7.372399e-05,1.23498
2.62500,-2.62500,6.086220e-04,-1.213942e-03,2.53124
2.87500,-2.62500,3.926778e-04,2.801652e-04,0.86828
3.12500,-2.62500,2.969776e-04,-3.043411e-04,1.49807
3.37500,-2.62500,4.847867e-04,-9.197287e-05,0.94329
3.62500,-2.62500,5.450669e-04,-9.839631e-04,2.43204
3.87500,-2.62500,3.449622e-04,-2.643037e-04,1.51541
4.12500,-2.62500,3.834918e-04,1.323522e-04,0.83230
4.37500,-2.62500,2.290728e-04,-3.780833e-04,2.28212
4.62500,-2.62500,2.514414e-04,7.536169e-05,0.89696
4.87500,-2.62500,3.534333e-04,-5.330586e-04,2.31193
5.12500,-2.62500,2.455141e-04,-1.233611e-04,1.32060
5.37500,-2.62500,2.451805e-04,-1.915118e-04,1.72103
5.62500,-2.62500,3.178237e-04,1.896650e-06,1.43412
5.87500,-2.62500,3.911426e-04,2.393149e-05,0.57756
-5.87500,-2.37500,1.970270e-04,2.787908e-04,2.00803
-5.62500,-2.37500,3.944289e-04,-3.082692e-04,2.19078
-5.37500,-2.37500,3.006388e-04,1.618754e-04,2.53994
-5.12500,-2.37500,2.367482e-04,-9.340538e-05,2.09382
-4.87500,-2.37500,2.591533e-04,6.540138e-05,0.89968
-4.62500,-2.37500,2.848865e-04,1.627487e-04,1.91928
-4.37500,-2.37500,5.147516e-04,-1.050827e-04,2.10833
-4.12500,-2.37500,5.709724e-04,-8.570167e-04,2.80955
-3.87500,-2.37500,3.361932e-04,-2.972421e-04,1.73056
-3.62500,-2.37500,5.003578e-04,-8.404771e-04,3.42850
-3.37500,-2.37500,4.320692e-04,-2.552870e-04,1.31777
-3.12500,-2.37500,4.672038e-04,5.030797e-04,1.41620
-2.87500,-2.37500,5.242296e-04,-3.446825e-04,1.23949
-2.62500,-2.37500,5.191673e-04,2.636167e-04,0.97179
-2.37500,-2.37500,6.536688e-04,-9.175516e-04,1.55006
-2.12500,-2.37500,7.229867e-04,-3.507943e-04,1.46188
-1.87500,-2.37500,8.162532e-04,-8.954377e-04,1.98338
-1.62500,-2.37500,6.501703e-04,-8.777409e-04,1.94213
-1.37500,-2.37500,9.229709e-04,-4.081953e-04,2.64348
-1.12500,-2.37500,1.470160e-03,-3.220895e-03,2.54456
-0.87500,-2.37500,1.143046e-03,-2.031687e-03,2.24951
-0.62500,-2.37500,4.275709e-04,-1.169133e-03,3.32833
-0.37500,-2.37500,5.236367e-04,-5.014178e-04,2.48301
-0.12500,-2.37500,7.413947e-04,-7.315722e-04,1.57646
0.12500,-2.37500,1.040235e-03,-5.484177e-04,2.40902
0.37500,-2.37500,1.072850e-03,-3.325145e-04,2.64738
0.62500,-2.37500,1.370356e-03,-7.037093e-04,3.48864
0.87500,-2.37500,1.443400e-03,-9.028627e-04,4.17189
1.12500,-2.37500,1.186439e-03,3.731500e-04,2.27568
1.37500,-2.37500,6.620434e-04,-1.017190e-03,2.50158
1.62500,-2.37500,6.457101e-04,-1.283654e-03,2.59985
1.87500,-2.37500,6.811449e-04,-1.244676e-03,2.05032
2.12500,-2.37500,8.936015e-04,-5.353157e-04,0.81656
2.37500,-2.37500,8.200745e-04,-5.388043e-04,0.84512
2.62500,-2.37500,7.877267e-04,-4.041473e-04,0.68783
2.87500,-2.37500,5.778105e-04,-4.528535e-05,1.05253
3.12500,-2.37500,2.446541e-04,1.516008e-05,1.63229
3.37500,-2.37500,3.026699e-04,6.702875e-05,0.28051
3.62500,-2.37500,4.720355e-04,2.270036e-04,1.04406
3.87500,-2.37500,4.854677e-04,-2.086130e-04,0.49422
4.12500,-2.37500,4.031633e-04,-8.081002e-04,2.44609
4.37500,-2.37500,2.686307e-04,-4.191158e-04,1.58184
4.62500,-2.37500,5.187572e-04,-7.240525e-04,1.44573
4.87500,-2.37500,2.538267e-04,3.179640e-05,1.51566
5.12500,-2.37500,2.877467e-04,-2.208399e-05,1.98503
5.37500,-2.37500,2.840036e-04,1.152716e-04,3.41181
5.62500,-2.37500,3.943157e-04,-4.260637e-04,2.41115
5.87500,-2.37500,2.773988e-04,-1.773532e-05,0.43048
-5.87500,-2.12500,2.172430e-04,-9.729304e-05,0.91875
-5.62500,-2.12500,2.457909e-04,-3.152004e-04,2.18042
-5.37500,-2.12500,3.142663e-04,4.103628e-04,2.30483
-5.12500,-2.12500,2.699429e-04,-1.223443e-04,0.99966
-4.87500,-2.12500,1.830447e-04,-4.807298e-04,3.19365
-4.62500,-2.12500,4.258915e-04,2.511383e-04,2.23878
-4.37500,-2.12500,6.319636e-04,5.229862e-04,1.62583
-4.12500,-2.12500,7.212869e-04,-1.443352e-04,1.76293
-3.87500,-2.12500,4.397862e-04,6.477528e-04,2.01635
-3.62500,-2.12500,5.375647e-04,4.801553e-04,1.35847
-3.37500,-2.12500,5.014778e-04,-6.133495e-04,1.56438
-3.12500,-2.12500,4.989263e-04,-2.631376e-04,0.77513
-2.87500,-2.12500,1.050541e-03,-1.738767e-04,1.74967
-2.62500,-2.12500,8.176641e-04,-5.959127e-04,1.25525
-2.37500,-2.12500,7.344704e-04,-1.087321e-03,1.74713
-2.12500,-2.12500,1.073774e-03,-1.936106e-03,2.28179
-1.87500,-2.12500,8.658185e-04,-1.555500e-03,3.08055
-1.62500,-2.12500,1.069763e-03,-2.317758e-03,2.69448
-1.37500,-2.12500,1.416782e-03,-2.448650e-03,3.88166
-1.12500,-2.12500,2.083620e-03,-4.615351e-03,4.11931
-0.87500,-2.12500,1.936402e-03,-5.523429e-03,4.00194
-0.62500,-2.12500,1.549482e-03,-4.227317e-03,3.53930
-0.37500,-2.12500,9.577475e-04,-2.547413e-03,3.56767
-0.12500,-2.12500,1.249163e-03,-2.840138e-03,3.44062
0.12500,-2.12500,2.208082e-03,-2.717268e-03,3.66574
0.37500,-2.12500,2.200697e-03,-2.033566e-03,4.08898
0.62500,-2.12500,1.980211e-03,-6.496557e-04,3.57653
0.87500,-2.12500,2.134956e-03,-1.721555e-03,4.11101
1.12500,-2.12500,2.056116e-03,-4.430855e-04,4.58248
1.37500,-2.12500,1.866505e-03,-2.520456e-03,4.22741
1.62500,-2.12500,1.565650e-03,-2.466765e-03,4.09677
1.87500,-2.12500,1.139101e-03,-1.144049e-03,3.07118
2.12500,-2.12500,8.642708e-04,-8.381385e-04,3.27175
2.37500,-2.12500,1.183547e-03,-7.579816e-04,3.11206
2.62500,-2.12500,1.171057e-03,-7.822415e-04,1.98266
2.87500,-2.12500,8.879022e-04,2.221782e-04,1.15775
3.12500,-2.12500,6.492114e-04,-2.393957e-05,0.72923
3.37500,-2.12500,4.008324e-04,-8.220691e-04,2.14579
3.62500,-2.12500,3.212001e-04,4.695289e-04,2.00918
3.87500,-2.12500,4.844605e-04,8.043798e-04,3.09652
4.12500,-2.12500,1.779596e-04,-2.740852e-04,1.76546
4.37500,-2.12500,3.265983e-04,-6.804539e-04,2.20644
4.62500,-2.12500,4.102948e-04,-3.032443e-05,0.88543
4.87500,-2.12500,2.536357e-04,2.346171e-04,1.27126
5.12500,-2.12500,3.985378e-04,-1.457981e-04,0.71830
5.37500,-2.12500,2.157767e-04,2.087252e-04,1.04120
5.62500,-2.12500,2.254764e-04,-1.136907e-04,3.26920
5.87500,-2.12500,4.078731e-04,-1.927883e-04,1.90838
-5.87500,-1.87500,2.982512e-04,-2.384915e-04,1.18353
-5.62500,-1.87500,3.692426e-04,8.980572e-04,2.47930
-5.37500,-1.87500,2.760766e-04,6.728291e-04,2.85804
-5.12500,-1.87500,2.873363e-04,2.526674e-04,2.51563
-4.87500,-1.87500,3.465757e-04,1.330608e-04,2.36230
-4.62500,-1.87500,3.286163e-04,-1.344625e-05,0.97834
-4.37500,-1.87500,3.269332e-04,2.036511e-04,0.75574
-4.12500,-1.87500,8.967503e-04,1.460593e-03,2.84472
-3.87500,-1.87500,5.747861e-04,-2.313389e-04,0.89718
-3.62500,-1.87500,5.566127e-04,-1.366968e-04,0.49803
-3.37500,-1.87500,9.107691e-04,-1.380814e-04,1.80019
-3.12500,-1.87500,8.927565e-04,-1.254074e-03,2.08762
-2.87500,-1.87500,9.303462e-04,-1.018883e-03,2.92292
-2.62500,-1.87500,9.831338e-04,-5.785730e-04,3.94878
-2.37500,-1.87500,1.684438e-03,-1.338100e-03,3.14682
-2.12500,-1.87500,1.973130e-03,-3.799493e-03,3.62520
-1.87500,-1.87500,1.792571e-03,-4.377536e-03,4.37258
-1.62500,-1.87500,1.852529e-03,-3.516674e-03,4.34593
-1.37500,-1.87500,2.722048e-03,-5.925259e-03,4.58634
-1.12500,-1.87500,3.062367e-03,-6.417677e-03,4.64575
-0.87500,-1.87500,2.983952e-03,-7.380337e-03,4.84382
-0.62500,-1.87500,2.392249e-03,-7.507345e-03,4.85170
-0.37500,-1.87500,2.030588e-03,-4.454431e-03,4.77613
-0.12500,-1.87500,2.750873e-03,-4.250642e-03,5.22159
0.12500,-1.87500,3.619402e-03,-3.375784e-03,4.76084
0.37500,-1.87500,3.232958e-03,-1.613719e-03,4.88093
0.62500,-1.87500,2.923491e-03,-1.445554e-03,4.97859
0.87500,-1.87500,2.580459e-03,-2.092857e-03,4.58299
1.12500,-1.87500,2.959690e-03,-1.345303e-03,5.06427
1.37500,-1.87500,3.029976e-03,-2.401112e-03,4.14237
1.62500,-1.87500,2.202310e-03,-2.647226e-03,4.10186
1.87500,-1.87500,1.684362e-03,-3.390796e-04,3.53951
2.12500,-1.87500,1.952279e-03,9.490148e-04,3.55424
2.37500,-1.87500,2.134518e-03,-6.480389e-04,3.93662
2.62500,-1.87500,2.052277e-03,-1.141982e-03,3.38061
2.87500,-1.87500,1.223653e-03,-1.964619e-03,3.28354
3.12500,-1.87500,1.276432e-03,-1.267986e-03,2.89265
3.37500,-1.87500,7.450481e-04,-1.642754e-03,3.13392
3.62500,-1.87500,4.447406e-04,-4.900015e-05,1.50313
3.87500,-1.87500,4.615941e-04,-3.879226e-04,1.37823
4.12500,-1.87500,6.954396e-04,-4.367256e-04,2.94713
4.37500,-1.87500,3.184292e-04,-4.345561e-04,1.44190
4.62500,-1.87500,4.180276e-04,-1.546817e-04,2.22790
4.87500,-1.87500,3.370234e-04,-7.749010e-05,1.10386
5.12500,-1.87500,3.050694e-04,1.979084e-04,1.44504
5.37500,-1.87500,3.152834e-04,3.080573e-04,2.72481
5.62500,-1.87500,3.363709e-04,3.798965e-04,1.71927
5.87500,-1.87500,2.990440e-04,2.615684e-04,1.22740
-5.87500,-1.62500,4.885184e-04,1.860929e-04,0.92336
-5.62500,-1.62500,5.123870e-04,1.169808e-03,2.38534
-5.37500,-1.62500,5.230773e-04,6.898720e-04,2.12606
-5.12500,-1.62500,4.519583e-04,1.187568e-03,2.70857
-4.87500,-1.62500,4.310311e-04,-1.372136e-04,1.43438
-4.62500,-1.62500,3.890255e-04,4.217744e-04,2.04039
-4.37500,-1.62500,6.078647e-04,6.173685e-04,1.61479
-4.12500,-1.62500,8.680581e-04,-5.718978e-04,0.98087
-3.87500,-1.62500,1.137519e-03,-1.389144e-03,2.67060
-3.62500,-1.62500,7.323080e-04,-1.073008e-03,1.89764
-3.37500,-1.62500,9.870399e-04,-1.652638e-03,2.59899
-3.12500,-1.62500,1.566504e-03,-3.826503e-03,4.03170
-2.87500,-1.62500,1.725460e-03,4.855795e-04,3.61542
-2.62500,-1.62500,1.963120e-03,-1.804883e-03,3.80913
-2.37500,-1.62500,2.353626e-03,-2.245279e-03,3.92755
-2.12500,-1.62500,2.402633e-03,-5.717012e-03,5.17548
-1.87500,-1.62500,2.674604e-03,-7.095969e-03,5.30679
-1.62500,-1.62500,2.987411e-03,-7.158921e-03,5.26629
-1.37500,-1.62500,3.609656e-03,-9.249403e-03,5.24620
-1.12500,-1.62500,3.559981e-03,-8.428540e-03,5.31593
-0.87500,-1.62500,3.426959e-03,-6.897315e-03,5.16469
-0.62500,-1.62500,3.671793e-03,-7.946877e-03,5.23148
-0.37500,-1.62500,3.360889e-03,-6.702529e-03,5.21033
-0.12500,-1.62500,3.582051e-03,-6.260362e-03,5.32952
0.12500,-1.62500,4.834173e-03,-6.200149e-03,5.21616
0.37500,-1.62500,4.406713e-03,-3.653650e-03,5.48919
0.62500,-1.62500,3.943230e-03,-2.011981e-03,5.43920
0.87500,-1.62500,3.633559e-03,-2.260994e-03,5.00553
1.12500,-1.62500,3.764520e-03,-1.503579e-03,5.09481
1.37500,-1.62500,3.412343e-03,-1.077437e-03,4.74296
1.62500,-1.62500,2.976553e-03,-9.160734e-04,4.65231
1.87500,-1.62500,2.492364e-03,-3.361604e-03,4.68132
2.12500,-1.62500,2.953472e-03,-6.210703e-04,4.06246
2.37500,-1.62500,2.403262e-03,-3.013171e-03,4.57277
2.62500,-1.62500,2.087743e-03,-2.215183e-03,4.35839
2.87500,-1.62500,2.168675e-03,-3.316600e-03,4.02584
3.12500,-1.62500,2.210287e-03,-4.831667e-03,4.20795
3.37500,-1.62500,1.544562e-03,-3.345175e-03,3.98988
3.62500,-1.62500,6.217414e-04,-1.161037e-03,2.65254
3.87500,-1.62500,5.075446e-04,-1.131869e-03,2.29550
4.12500,-1.62500,7.161150e-04,-9.866385e-04,2.27921
4.37500,-1.62500,9.695377e-04,-4.488376e-04,0.62735
4.62500,-1.62500,4.173016e-04,-7.024833e-04,2.30850
4.87500,-1.62500,2.496102e-04,1.960500e-04,2.39598
5.12500,-1.62500,4.128824e-04,-6.934875e-04,2.07683
5.37500,-1.62500,3.857818e-04,-2.550979e-04,0.84294
5.62500,-1.62500,4.387205e-04,5.429949e-04,2.20001
5.87500,-1.62500,3.723319e-04,7.767285e-04,2.85526
-5.87500,-1.37500,4.071030e-04,-2.940266e-04,1.75840
-5.62500,-1.37500,5.156487e-04,-2.907945e-04,3.32481
-5.37500,-1.37500,4.727798e-04,1.771075e-04,0.87227
-5.12500,-1.37500,4.759326e-04,6.400397e-04,1.66589
-4.87500,-1.37500,2.706084e-04,-5.178592e-04,2.20039
-4.62500,-1.37500,4.645431e-04,-2.745518e-04,1.50166
-4.37500,-1.37500,6.504135e-04,1.180354e-04,1.77084
-4.12500,-1.37500,8.984878e-04,4.557173e-04,1.22672
-3.87500,-1.37500,1.178073e-03,-1.811453e-03,2.59202
-3.62500,-1.37500,1.135752e-03,-1.591086e-04,1.72826
-3.37500,-1.37500,1.074628e-03,-1.935092e-03,3.54193
-3.12500,-1.37500,1.905741e-03,-4.787812e-03,4.28626
-2.87500,-1.37500,2.189832e-03,-4.080850e-03,4.15374
-2.62500,-1.37500,2.819970e-03,-5.737376e-03,5.10309
-2.37500,-1.37500,3.802241e-03,-8.955869e-03,5.35582
-2.12500,-1.37500,3.997575e-03,-9.918093e-03,5.27236
-1.87500,-1.37500,3.686938e-03,-9.570705e-03,5.57543
-1.62500,-1.37500,4.566243e-03,-1.203662e-02,5.68925
-1.37500,-1.37500,4.577688e-03,-1.167358e-02,5.57604
-1.12500,-1.37500,5.031618e-03,-1.233809e-02,5.79228
-0.87500,-1.37500,5.380409e-03,-1.032939e-02,5.54601
-0.62500,-1.37500,5.877512e-03,-1.062819e-02,5.43747
-0.37500,-1.37500,5.700842e-03,-9.334382e-03,5.36045
-0.12500,-1.37500,5.246002e-03,-7.968392e-03,5.50177
0.12500,-1.37500,5.562563e-03,-6.864810e-03,5.66948
0.37500,-1.37500,6.025635e-03,-4.887601e-03,5.65778
0.62500,-1.37500,4.667073e-03,-1.206855e-03,5.43182
0.87500,-1.37500,5.426502e-03,-1.603458e-03,5.42526
1.12500,-1.37500,4.924969e-03,-9.619860e-04,5.22155
1.37500,-1.37500,4.680137e-03,-1.611735e-03,5.17158
1.62500,-1.37500,3.978475e-03,-1.365463e-03,5.18668
1.87500,-1.37500,3.350125e-03,-1.541808e-03,5.41542
2.12500,-1.37500,3.626856e-03,-2.822439e-03,5.20818
2.37500,-1.37500,4.019511e-03,-4.793897e-03,5.25576
2.62500,-1.37500,3.105855e-03,-4.347870e-03,5.10330
2.87500,-1.37500,3.005087e-03,-4.096730e-03,4.44173
3.12500,-1.37500,2.515913e-03,-4.697267e-03,4.15971
3.37500,-1.37500,1.860151e-03,-3.229533e-03,4.10306
3.62500,-1.37500,1.343673e-03,-1.283693e-03,3.73465
3.87500,-1.37500,1.002072e-03,-5.762198e-04,3.27185
4.12500,-1.37500,7.826254e-04,-4.096122e-04,2.57560
4.37500,-1.37500,9.835788e-04,1.330823e-04,2.84083
4.62500,-1.37500,5.156881e-04,-2.987151e-04,1.86212
4.87500,-1.37500,3.427218e-04,-9.570359e-05,3.25986
5.12500,-1.37500,3.470117e-04,4.669192e-04,1.88600
5.37500,-1.37500,6.706475e-04,6.857022e-05,0.84579
5.62500,-1.37500,5.134703e-04,-7.699063e-05,1.21103
5.87500,-1.37500,6.185805e-04,1.381603e-04,0.28632
-5.87500,-1.12500,2.241506e-04,-2.900302e-04,2.78497
-5.62500,-1.12500,3.578401e-04,-4.389849e-06,0.98061
-5.37500,-1.12500,4.207525e-04,7.820087e-05,0.63871
-5.12500,-1.12500,2.171017e-04,-1.087103e-04,0.72620
-4.87500,-1.12500,3.919077e-04,-1.792784e-04,1.03268
-4.62500,-1.12500,3.598920e-04,-3.597121e-05,2.83197
-4.37500,-1.12500,8.321405e-04,5.363983e-04,2.73882
-4.12500,-1.12500,1.065272e-03,-4.816021e-05,1.62527
-3.87500,-1.12500,1.299315e-03,-1.836646e-03,2.30600
-3.62500,-1.12500,1.149296e-03,-1.175995e-03,2.88230
-3.37500,-1.12500,1.919023e-03,-2.630880e-03,4.28150
-3.12500,-1.12500,2.575876e-03,-5.531730e-03,4.50874
-2.87500,-1.12500,2.502896e-03,-5.634642e-03,5.14350
-2.62500,-1.12500,3.926243e-03,-9.227609e-03,5.43553
-2.37500,-1.12500,4.923414e-03,-1.295072e-02,5.62422
-2.12500,-1.12500,4.617939e-03,-1.226940e-02,5.56249
-1.87500,-1.12500,5.179561e-03,-1.305673e-02,5.77287
-1.62500,-1.12500,6.190574e-03,-1.605954e-02,5.67936
-1.37500,-1.12500,5.979878e-03,-1.541799e-02,5.65818
-1.12500,-1.12500,5.744106e-03,-1.351632e-02,5.61136
-0.87500,-1.12500,6.171867e-03,-1.316165e-02,5.66954
-0.62500,-1.12500,6.805921e-03,-1.332179e-02,5.85626
-0.37500,-1.12500,6.782593e-03,-1.265950e-02,5.74138
-0.12500,-1.12500,6.372505e-03,-1.109532e-02,5.72800
0.12500,-1.12500,6.598033e-03,-9.895382e-03,5.76961
0.37500,-1.12500,6.837527e-03,-7.156029e-03,5.55466
0.62500,-1.12500,6.346354e-03,-1.805340e-03,5.69485
0.87500,-1.12500,6.236656e-03,-6.709508e-04,5.63744
1.12500,-1.12500,5.462812e-03,-1.903525e-03,5.40058
1.37500,-1.12500,5.270986e-03,-1.346048e-03,5.53481
1.62500,-1.12500,4.942194e-03,9.162359e-05,5.54245
1.87500,-1.12500,5.301753e-03,5.044787e-04,5.41031
