x,z,n,fz,localF
5.37500,1.37500,6.858313e-04,1.883106e-04,3.37223
5.62500,1.37500,6.317723e-04,8.495158e-04,4.19047
5.87500,1.37500,3.066031e-04,-9.957301e-05,2.81690
-5.87500,1.62500,3.991055e-04,4.636906e-04,4.56747
-5.62500,1.62500,5.415832e-04,-5.625969e-04,4.26276
-5.37500,1.62500,6.587222e-04,3.059310e-04,4.11409
-5.12500,1.62500,1.188409e-03,-8.838979e-04,3.86961
-4.87500,1.62500,1.056008e-03,1.899654e-04,5.04758
-4.62500,1.62500,7.656479e-04,6.879642e-04,4.44034
-4.37500,1.62500,9.467954e-04,-1.256378e-03,4.65681
-4.12500,1.62500,9.996343e-04,-2.137937e-05,5.10532
-3.87500,1.62500,1.449943e-03,7.634060e-04,5.01237
-3.62500,1.62500,9.812370e-04,-6.781241e-04,4.76396
-3.37500,1.62500,1.949155e-03,-2.592883e-03,5.00880
-3.12500,1.62500,1.577604e-03,-1.520885e-03,4.94181
-2.87500,1.62500,1.171000e-03,-1.336744e-03,4.98951
-2.62500,1.62500,1.428738e-03,8.299544e-04,4.34773
-2.37500,1.62500,1.329426e-03,-1.187222e-03,4.75775
-2.12500,1.62500,1.730953e-03,-1.772211e-03,5.24901
-1.87500,1.62500,6.449595e-04,2.739590e-04,3.52580
-1.62500,1.62500,1.273460e-03,2.815956e-03,3.98490
-1.37500,1.62500,2.088632e-03,1.886597e-03,5.53763
-1.12500,1.62500,3.883729e-03,2.971137e-03,5.78458
-0.87500,1.62500,3.843318e-03,4.008820e-03,5.64930
-0.62500,1.62500,3.607575e-03,1.012794e-03,5.59306
-0.37500,1.62500,2.734058e-03,3.247929e-03,5.55061
-0.12500,1.62500,2.402239e-03,3.228285e-03,5.78481
0.12500,1.62500,3.297093e-03,6.739509e-03,5.50099
0.37500,1.62500,3.207131e-03,4.148498e-03,5.53208
0.62500,1.62500,3.168599e-03,5.606570e-03,5.47437
0.87500,1.62500,2.415317e-03,4.866705e-03,5.52153
1.12500,1.62500,1.143559e-03,1.453251e-03,5.19031
1.37500,1.62500,1.718121e-03,1.482863e-03,5.52658
1.62500,1.62500,1.051439e-03,2.191614e-04,5.08462
1.87500,1.62500,1.540222e-03,8.671933e-04,4.54780
2.12500,1.62500,1.675148e-03,1.155435e-03,5.49173
2.37500,1.62500,1.426740e-03,2.914702e-03,5.20197
2.62500,1.62500,8.542551e-04,1.718452e-03,4.52603
2.87500,1.62500,1.225798e-03,7.728654e-04,4.58849
3.12500,1.62500,1.412759e-03,-9.727454e-04,4.92434
3.37500,1.62500,7.755911e-04,-5.405948e-04,4.13238
3.62500,1.62500,4.299326e-04,1.751951e-04,2.40515
3.87500,1.62500,4.534971e-04,-2.044835e-04,3.31488
4.12500,1.62500,6.022325e-04,9.580723e-04,5.25486
4.37500,1.62500,7.712201e-04,9.471785e-04,3.95638
4.62500,1.62500,7.817132e-04,-3.987334e-04,4.84873
4.87500,1.62500,5.846591e-04,2.188352e-05,3.10430
5.12500,1.62500,6.543497e-04,3.155794e-04,3.98528
5.37500,1.62500,4.062035e-04,7.377753e-04,3.55377
5.62500,1.62500,6.595359e-04,9.001304e-04,4.05373
5.87500,1.62500,5.981796e-04,1.629781e-03,3.82486
-5.87500,1.87500,3.604051e-04,2.637245e-04,4.44434
-5.62500,1.87500,2.631646e-04,2.838559e-04,4.25098
-5.37500,1.87500,4.323279e-04,-3.455382e-05,4.23172
-5.12500,1.87500,5.398880e-04,-3.976634e-04,3.15216
-4.87500,1.87500,1.280249e-03,-1.019271e-03,4.87189
-4.62500,1.87500,4.965559e-04,-4.600139e-04,4.04855
-4.37500,1.87500,6.833608e-04,5.270004e-04,4.96420
-4.12500,1.87500,6.710215e-04,9.818205e-04,4.52190
-3.87500,1.87500,1.023619e-03,-8.458257e-05,4.98930
-3.62500,1.87500,1.163098e-03,1.023133e-03,4.63476
-3.37500,1.87500,2.025969e-03,-1.596653e-03,4.99582
-3.12500,1.87500,5.658175e-04,7.984214e-04,3.89147
-2.87500,1.87500,7.788440e-04,-1.244636e-03,4.57486
-2.62500,1.87500,1.023888e-03,3.499729e-04,4.61435
-2.37500,1.87500,1.416920e-03,6.469979e-04,4.89490
-2.12500,1.87500,1.218204e-03,6.355538e-04,4.66219
-1.87500,1.87500,1.655548e-03,-8.124206e-04,5.32103
-1.62500,1.87500,1.669538e-03,7.933746e-04,4.86629
-1.37500,1.87500,1.722621e-03,-1.982480e-03,5.46607
-1.12500,1.87500,2.705602e-03,4.959635e-04,5.20054
-0.87500,1.87500,1.632368e-03,1.179796e-03,5.21683
-0.62500,1.87500,2.783988e-03,3.816103e-03,5.48930
-0.37500,1.87500,4.156466e-03,4.173378e-03,5.51297
-0.12500,1.87500,3.265618e-03,5.354142e-03,5.66746
0.12500,1.87500,2.749219e-03,1.976321e-03,5.59876
0.37500,1.87500,2.267205e-03,2.969959e-03,5.74561
0.62500,1.87500,2.427284e-03,5.157453e-03,5.57892
0.87500,1.87500,1.398436e-03,2.258174e-03,5.22894
1.12500,1.87500,7.027701e-04,-4.550506e-07,4.67590
1.37500,1.87500,4.473324e-04,-9.996116e-05,3.10885
1.62500,1.87500,3.320923e-04,1.655131e-04,3.75993
1.87500,1.87500,6.104075e-04,6.862603e-04,3.26089
2.12500,1.87500,8.328142e-04,5.506639e-04,4.72983
2.37500,1.87500,7.945930e-04,3.717720e-04,4.79317
2.62500,1.87500,1.304838e-03,2.757691e-03,5.34019
2.87500,1.87500,2.206749e-03,2.546767e-03,5.02549
3.12500,1.87500,1.865615e-03,-1.269917e-03,5.43815
3.37500,1.87500,8.906388e-04,-1.099334e-03,4.13290
3.62500,1.87500,7.995762e-04,-1.153230e-03,3.73700
3.87500,1.87500,3.322865e-04,-3.939004e-05,4.11316
4.12500,1.87500,7.361693e-04,6.251546e-04,4.31176
4.37500,1.87500,6.855057e-04,4.892712e-04,3.71722
4.62500,1.87500,8.731931e-04,-2.666351e-05,4.06930
4.87500,1.87500,1.121093e-03,1.448943e-03,4.07419
5.12500,1.87500,1.221351e-03,-2.156474e-03,4.76529
5.37500,1.87500,4.710947e-04,-2.678418e-04,4.23917
5.62500,1.87500,7.831156e-04,2.302591e-03,4.43700
5.87500,1.87500,3.486422e-04,4.636756e-05,3.54887
-5.87500,2.12500,4.699741e-04,5.507721e-04,4.26867
-5.62500,2.12500,3.994193e-04,4.079152e-04,3.48095
-5.37500,2.12500,6.195822e-04,-2.430196e-04,4.35106
-5.12500,2.12500,5.565147e-04,-4.727934e-05,3.42185
-4.87500,2.12500,6.221284e-04,-1.042062e-03,3.68614
-4.62500,2.12500,7.697833e-04,-1.621736e-04,2.90226
-4.37500,2.12500,1.106015e-03,2.034749e-03,5.16938
-4.12500,2.12500,5.515566e-04,7.811157e-04,4.70453
-3.87500,2.12500,5.382209e-04,-1.266477e-03,4.19528
-3.62500,2.12500,8.987048e-04,7.873669e-04,4.77337
-3.37500,2.12500,6.691743e-04,2.139980e-04,4.26116
-3.12500,2.12500,9.483799e-04,7.880928e-05,5.13705
-2.87500,2.12500,1.038642e-03,-7.088996e-04,4.50572
-2.62500,2.12500,1.515172e-03,-1.767175e-03,5.37654
-2.37500,2.12500,2.031262e-03,1.574130e-03,4.63919
-2.12500,2.12500,1.161065e-03,3.004034e-03,4.36114
-1.87500,2.12500,1.245739e-03,5.035408e-04,5.12685
-1.62500,2.12500,1.032132e-03,1.833421e-03,4.45874
-1.37500,2.12500,1.101950e-03,-1.281070e-03,4.80634
-1.12500,2.12500,1.244379e-03,1.599152e-03,4.28085
-0.87500,2.12500,1.510149e-03,3.105108e-03,5.09731
-0.62500,2.12500,3.278043e-03,6.864374e-03,5.66392
-0.37500,2.12500,3.477303e-03,3.592024e-03,5.65014
-0.12500,2.12500,3.086602e-03,3.935276e-03,5.59148
0.12500,2.12500,2.553656e-03,2.778844e-03,5.54557
0.37500,2.12500,1.536907e-03,2.760335e-03,5.51385
0.62500,2.12500,1.857879e-03,2.836993e-03,5.19641
0.87500,2.12500,1.250415e-03,2.999449e-03,5.08537
1.12500,2.12500,1.063151e-03,9.334349e-04,5.33607
1.37500,2.12500,5.102831e-04,2.368049e-04,4.73856
1.62500,2.12500,4.385417e-04,9.701170e-05,4.18893
1.87500,2.12500,8.632597e-04,-5.204427e-04,4.30235
2.12500,2.12500,1.115660e-03,-9.135125e-04,4.39085
2.37500,2.12500,7.354767e-04,5.545489e-04,4.53907
2.62500,2.12500,4.608657e-04,1.202249e-03,4.69567
2.87500,2.12500,1.095243e-03,1.438823e-03,4.88093
3.12500,2.12500,5.406246e-04,4.577885e-04,4.28049
3.37500,2.12500,9.739293e-04,1.106311e-03,4.04596
3.62500,2.12500,4.566479e-04,-2.215428e-04,3.51592
3.87500,2.12500,5.440032e-04,4.442900e-04,4.05222
4.12500,2.12500,8.507765e-04,9.602018e-04,4.47662
4.37500,2.12500,5.792198e-04,9.515779e-04,3.54339
4.62500,2.12500,2.187972e-04,4.076225e-04,3.60630
4.87500,2.12500,8.171692e-04,8.172758e-04,3.82149
5.12500,2.12500,2.419479e-04,2.707021e-05,3.92429
5.37500,2.12500,6.382206e-04,6.029762e-04,5.06098
5.62500,2.12500,7.843813e-04,1.747916e-03,4.67580
5.87500,2.12500,4.154066e-04,-1.111271e-03,4.47534
-5.87500,2.37500,5.807936e-04,-3.034163e-04,3.46534
-5.62500,2.37500,7.713437e-04,-9.009973e-05,3.82315
-5.37500,2.37500,1.410740e-03,-1.294477e-03,5.21156
-5.12500,2.37500,6.839010e-04,-6.219369e-04,4.89151
-4.87500,2.37500,5.702158e-04,5.987215e-04,3.79947
-4.62500,2.37500,7.242285e-04,9.032805e-04,4.07416
-4.37500,2.37500,9.834782e-04,2.135243e-03,4.05365
-4.12500,2.37500,4.266233e-04,-1.580919e-05,3.38364
-3.87500,2.37500,3.193918e-04,-2.915900e-04,2.15877
-3.62500,2.37500,6.812037e-04,5.216087e-04,4.33358
-3.37500,2.37500,1.155698e-03,-7.118923e-05,4.94729
-3.12500,2.37500,6.396966e-04,-1.071184e-04,4.15306
-2.87500,2.37500,6.522888e-04,5.796618e-04,4.14308
-2.62500,2.37500,1.066515e-03,-1.242951e-04,5.03366
-2.37500,2.37500,9.532653e-04,2.694892e-03,4.24257
-2.12500,2.37500,9.315138e-04,1.615882e-03,3.18555
-1.87500,2.37500,1.116761e-03,2.167220e-03,4.60290
-1.62500,2.37500,1.143576e-03,3.046454e-03,4.94270
-1.37500,2.37500,1.324136e-03,8.699932e-04,4.11710
-1.12500,2.37500,1.524391e-03,1.921134e-03,4.87448
-0.87500,2.37500,1.048051e-03,1.538085e-03,4.40649
-0.62500,2.37500,1.259248e-03,2.698926e-03,5.49187
-0.37500,2.37500,9.415407e-04,7.219284e-04,4.77201
-0.12500,2.37500,1.224033e-03,2.084657e-03,5.22666
0.12500,2.37500,9.664999e-04,7.142870e-04,4.91574
0.37500,2.37500,1.350144e-03,2.472569e-03,5.25051
0.62500,2.37500,1.098715e-03,1.452106e-03,5.06385
0.87500,2.37500,7.840108e-04,9.138728e-04,4.75541
1.12500,2.37500,6.172413e-04,5.125446e-04,5.36100
1.37500,2.37500,4.357350e-04,-6.649135e-04,4.25789
1.62500,2.37500,5.868294e-04,-3.429176e-05,3.59090
1.87500,2.37500,1.089488e-03,-7.617277e-04,4.48790
2.12500,2.37500,4.641668e-04,-1.881417e-04,4.36334
2.37500,2.37500,6.566968e-04,-1.306229e-04,4.21417
2.62500,2.37500,7.153285e-04,-1.537680e-03,4.09025
2.87500,2.37500,6.724467e-04,-2.357110e-04,3.97122
3.12500,2.37500,8.798142e-04,1.427650e-03,4.24750
3.37500,2.37500,9.658102e-04,-2.112809e-04,4.50944
3.62500,2.37500,3.543295e-04,1.684114e-04,3.15836
3.87500,2.37500,5.509018e-04,1.036603e-03,4.39645
4.12500,2.37500,6.494881e-04,1.005268e-03,4.89052
4.37500,2.37500,6.372954e-04,1.872308e-03,4.99747
4.62500,2.37500,4.858169e-04,-2.074936e-04,3.31091
4.87500,2.37500,7.218359e-04,3.900778e-04,4.27936
5.12500,2.37500,4.285835e-04,-6.032699e-04,4.35633
5.37500,2.37500,5.309628e-04,4.582016e-04,3.06350
5.62500,2.37500,3.678577e-04,2.484302e-04,3.95489
5.87500,2.37500,8.052188e-04,-1.032365e-04,5.20115
-5.87500,2.62500,3.743547e-04,8.254248e-05,3.94914
-5.62500,2.62500,6.454103e-04,-3.152048e-05,4.19107
-5.37500,2.62500,7.049570e-04,-4.221603e-04,5.41177
-5.12500,2.62500,1.017253e-03,-3.064539e-04,4.87378
-4.87500,2.62500,1.399434e-03,1.035271e-03,4.69129
-4.62500,2.62500,3.964453e-04,1.563101e-04,3.69180
-4.37500,2.62500,1.033854e-03,-4.325918e-05,4.39305
-4.12500,2.62500,2.649145e-04,3.847311e-05,4.13003
-3.87500,2.62500,6.484306e-04,1.401579e-03,4.39320
-3.62500,2.62500,4.679558e-04,8.346171e-05,3.46596
-3.37500,2.62500,9.443766e-04,-2.239226e-04,4.54300
-3.12500,2.62500,8.645155e-04,-3.570655e-04,4.70929
-2.87500,2.62500,4.106009e-04,-5.682985e-04,4.54249
-2.62500,2.62500,4.711097e-04,4.736370e-04,4.46669
-2.37500,2.62500,3.974256e-04,5.877435e-04,3.56986
-2.12500,2.62500,4.707350e-04,4.431844e-04,4.05499
-1.87500,2.62500,5.895608e-04,8.706496e-04,4.13358
-1.62500,2.62500,6.630931e-04,3.185350e-04,3.91851
-1.37500,2.62500,5.121221e-04,8.658339e-04,3.94687
-1.12500,2.62500,5.678812e-04,1.053380e-03,4.24181
-0.87500,2.62500,4.071273e-04,7.962994e-04,3.70330
-0.62500,2.62500,1.145532e-03,3.236780e-03,4.35786
-0.37500,2.62500,7.444940e-04,1.793264e-04,3.04134
-0.12500,2.62500,4.567323e-04,1.965076e-04,4.04941
0.12500,2.62500,6.828253e-04,6.356609e-04,3.51193
0.37500,2.62500,9.640779e-04,-3.271751e-04,5.21440
0.62500,2.62500,1.226049e-03,-1.192272e-03,5.34226
0.87500,2.62500,1.521365e-03,-1.276577e-03,5.30355
1.12500,2.62500,3.232568e-04,6.549292e-05,2.60657
1.37500,2.62500,5.183955e-04,4.967643e-04,3.30677
1.62500,2.62500,7.453083e-04,3.813589e-04,3.09808
1.87500,2.62500,3.711703e-04,-4.886518e-04,4.41071
2.12500,2.62500,4.987308e-04,-3.286137e-04,4.84650
2.37500,2.62500,5.319291e-04,1.175765e-03,5.12116
2.62500,2.62500,8.676179e-04,3.360950e-04,3.95352
2.87500,2.62500,7.710137e-04,1.111437e-03,3.97854
3.12500,2.62500,9.242929e-04,2.662736e-03,4.93423
3.37500,2.62500,5.055109e-04,-2.037534e-04,4.43193
3.62500,2.62500,3.703210e-04,5.033746e-04,3.56947
3.87500,2.62500,7.318995e-04,4.305324e-04,4.53710
4.12500,2.62500,8.403813e-04,1.250535e-03,4.70462
4.37500,2.62500,7.341398e-04,2.335355e-03,5.15278
4.62500,2.62500,5.168340e-04,1.216539e-04,4.13986
4.87500,2.62500,8.538588e-04,-2.831154e-04,4.34866
5.12500,2.62500,6.285800e-04,-7.977137e-04,4.70504
5.37500,2.62500,3.431270e-04,8.259471e-04,3.76266
5.62500,2.62500,3.712438e-04,3.554396e-04,3.35483
5.87500,2.62500,2.926262e-04,3.702060e-04,2.95160
-5.87500,2.87500,2.354314e-04,1.636190e-05,4.41419
-5.62500,2.87500,3.615016e-04,-2.582479e-04,4.34527
-5.37500,2.87500,3.322115e-04,-1.746452e-05,4.42436
-5.12500,2.87500,7.536956e-04,4.311654e-04,4.62001
-4.87500,2.87500,1.146713e-03,4.236150e-04,4.85786
-4.62500,2.87500,7.537373e-04,-1.554317e-04,4.84890
-4.37500,2.87500,2.509711e-04,-4.073827e-04,3.86434
-4.12500,2.87500,2.283782e-04,-3.757355e-04,3.43080
-3.87500,2.87500,7.234071e-04,1.110447e-03,4.75505
-3.62500,2.87500,6.184024e-04,4.934155e-04,2.94788
-3.37500,2.87500,5.147965e-04,4.284212e-04,3.86447
-3.12500,2.87500,7.468549e-04,2.109512e-04,4.50197
-2.87500,2.87500,6.801251e-04,-4.426111e-04,4.48447
-2.62500,2.87500,3.842281e-04,5.768128e-04,4.22872
-2.37500,2.87500,2.929937e-04,-2.401337e-04,4.29977
-2.12500,2.87500,3.806958e-04,-3.589985e-04,3.29367
-1.87500,2.87500,5.922449e-04,1.206706e-03,4.20558
-1.62500,2.87500,5.898405e-04,1.086074e-04,4.00629
-1.37500,2.87500,5.056623e-04,1.411479e-03,4.27473
-1.12500,2.87500,8.454027e-04,2.728249e-03,4.60441
-0.87500,2.87500,8.605820e-04,7.882700e-04,4.24966
-0.62500,2.87500,3.523451e-04,1.872254e-05,3.27420
-0.37500,2.87500,3.392973e-04,-2.372599e-05,3.36113
-0.12500,2.87500,1.191445e-03,2.861852e-04,4.81235
0.12500,2.87500,1.195994e-03,2.765233e-03,4.58866
0.37500,2.87500,1.219536e-03,-7.086096e-04,4.87514
0.62500,2.87500,1.103043e-03,-1.496266e-03,5.08856
0.87500,2.87500,8.776866e-04,-1.014351e-03,4.75759
1.12500,2.87500,4.081793e-04,2.578983e-04,3.37200
1.37500,2.87500,4.611918e-04,3.240258e-04,4.15447
1.62500,2.87500,6.827235e-04,5.974996e-04,4.30691
1.87500,2.87500,3.192157e-04,3.373792e-05,4.30133
2.12500,2.87500,3.593352e-04,4.240874e-04,4.29260
2.37500,2.87500,5.351295e-04,1.182183e-04,4.38184
2.62500,2.87500,3.834528e-04,8.576449e-04,4.83958
2.87500,2.87500,3.948762e-04,1.661686e-04,4.73199
3.12500,2.87500,4.756869e-04,-4.872561e-04,3.78853
3.37500,2.87500,7.522308e-04,1.214646e-03,4.98803
3.62500,2.87500,5.825921e-04,1.113895e-03,3.74260
3.87500,2.87500,6.594784e-04,-1.397749e-04,4.30126
4.12500,2.87500,5.146930e-04,8.248707e-04,4.71326
4.37500,2.87500,3.492878e-04,5.766633e-04,4.15081
4.62500,2.87500,3.425085e-04,4.544466e-04,3.69317
4.87500,2.87500,4.637868e-04,4.809350e-04,4.17880
5.12500,2.87500,5.363642e-04,2.006237e-04,4.68541
5.37500,2.87500,2.132635e-04,2.129259e-05,3.04503
5.62500,2.87500,4.745477e-04,4.922197e-04,4.37972
5.87500,2.87500,2.540219e-04,5.161508e-04,3.98882
