t,Fx,Fy,Fz,Fmag,Lz
37.00000,-0.00000,0.00000,5.81122,5.81122,0.18878
37.25000,-0.00000,-0.00000,5.80866,5.80866,0.19134
37.50000,0.00000,-0.00000,5.80630,5.80630,0.19370
37.75000,-0.00000,-0.00000,5.80426,5.80426,0.19574
38.00000,-0.00000,-0.00000,5.80260,5.80260,0.19740
38.25000,0.00000,-0.00000,5.80131,5.80131,0.19868
38.50000,-0.00000,0.00000,5.80036,5.80036,0.19964
38.75000,-0.00000,-0.00000,5.79970,5.79970,0.20030
39.00000,-0.00000,0.00000,5.79933,5.79933,0.20066
39.25000,-0.00000,0.00000,5.79933,5.79933,0.20067
39.50000,0.00000,-0.00000,5.79977,5.79977,0.20023
39.75000,-0.00000,-0.00000,5.80066,5.80066,0.19934
40.00000,-0.00000,0.00000,5.80196,5.80196,0.19804
