t,Fz,Fmag,Lz
12.12000,0.36753,5.99722,-0.00002
12.24000,0.06287,5.99722,-0.00002
12.36000,0.01434,5.99722,-0.00002
12.48000,0.23334,5.99722,-0.00003
12.60000,0.66842,5.99722,-0.00003
12.72000,1.21739,5.99722,-0.00003
12.84000,1.75129,5.99722,-0.00003
12.96000,2.14469,5.99722,-0.00003
13.08000,2.30519,5.99722,-0.00003
13.20000,2.19508,5.99722,-0.00003
13.32000,1.84023,5.99722,-0.00003
13.44000,1.32400,5.99722,-0.00004
13.56000,0.76765,5.99722,-0.00004
13.68000,0.30187,5.99722,-0.00004
13.80000,0.03608,5.99722,-0.00004
13.92000,0.03271,5.99722,-0.00004
14.04000,0.29256,5.99722,-0.00004
14.16000,0.75459,5.99722,-0.00004
14.28000,1.31026,5.99722,-0.00004
14.40000,1.82903,5.99722,-0.00005
14.52000,2.18906,5.99722,-0.00005
14.64000,2.30575,5.99722,-0.00005
14.76000,2.15171,5.99722,-0.00004
14.88000,1.76312,5.99722,-0.00004
15.00000,1.23125,5.99722,-0.00004
15.12000,0.68106,5.99722,-0.00004
15.24000,0.24178,5.99722,-0.00004
15.36000,0.01660,5.99722,-0.00004
15.48000,0.05843,5.99722,-0.00004
15.60000,0.35743,5.99722,-0.00004
15.72000,0.84336,5.99722,-0.00004
15.84000,1.40209,5.99722,-0.00004
15.96000,1.90235,5.99722,-0.00004
16.08000,2.22664,5.99722,-0.00004
16.20000,2.29877,5.99722,-0.00004
16.32000,2.10180,5.99722,-0.00004
16.44000,1.68201,5.99722,-0.00004
16.56000,1.13799,5.99722,-0.00004
16.68000,0.59756,5.99722,-0.00004
16.80000,0.18765,5.99722,-0.00004
16.92000,0.00456,5.99722,-0.00004
17.04000,0.09130,5.99722,-0.00004
17.16000,0.42750,5.99722,-0.00004
17.28000,0.93417,5.99722,-0.00004
17.40000,1.49230,5.99722,-0.00004
17.52000,1.97077,5.99722,-0.00004
17.64000,2.25720,5.99722,-0.00004
17.76000,2.28429,5.99722,-0.00004
17.88000,2.04569,5.99722,-0.00004
18.00000,1.59744,5.99722,-0.00004
18.12000,1.04484,5.99722,-0.00004
18.24000,0.51769,5.99722,-0.00004
18.36000,0.13984,5.99722,-0.00004
18.48000,0.00004,5.99722,-0.00004
18.60000,0.13113,5.99722,-0.00004
18.72000,0.50232,5.99722,-0.00004
18.84000,1.02640,5.99722,-0.00004
18.96000,1.58028,5.99722,-0.00004
19.08000,2.03384,5.99722,-0.00004
19.20000,2.28053,5.99722,-0.00004
19.32000,2.26241,5.99722,-0.00004
19.44000,1.98373,5.99722,-0.00004
19.56000,1.50996,5.99722,-0.00005
19.68000,0.95238,5.99722,-0.00005
19.80000,0.44199,5.99722,-0.00005
19.92000,0.09866,5.99722,-0.00005
20.04000,0.00306,5.99722,-0.00005
20.16000,0.17764,5.99722,-0.00005
20.28000,0.58139,5.99722,-0.00005
20.40000,1.11947,5.99722,-0.00005
20.52000,1.66547,5.99722,-0.00005
20.64000,2.09115,5.99722,-0.00005
20.76000,2.29649,5.99722,-0.00005
20.88000,2.23327,5.99722,-0.00005
21.00000,1.91634,5.99722,-0.00005
21.12000,1.42015,5.99722,-0.00005
21.24000,0.86125,5.99722,-0.00005
21.36000,0.37094,5.99722,-0.00005
21.48000,0.06439,5.99722,-0.00005
21.60000,0.01362,5.99722,-0.00005
21.72000,0.23054,5.99722,-0.00005
21.84000,0.66421,5.99722,-0.00005
21.96000,1.21276,5.99722,-0.00005
22.08000,1.74731,5.99722,-0.00005
22.20000,2.14231,5.99722,-0.00005
22.32000,2.30497,5.99722,-0.00006
22.44000,2.19707,5.99722,-0.00006
22.56000,1.84396,5.99722,-0.00006
22.68000,1.32859,5.99722,-0.00006
22.80000,0.77203,5.99722,-0.00006
22.92000,0.30501,5.99722,-0.00005
23.04000,0.03724,5.99722,-0.00005
23.16000,0.03163,5.99722,-0.00005
23.28000,0.28948,5.99722,-0.00005
23.40000,0.75024,5.99722,-0.00005
23.52000,1.30566,5.99722,-0.00005
23.64000,1.82527,5.99722,-0.00005
23.76000,2.18701,5.99722,-0.00005
23.88000,2.30590,5.99722,-0.00005
24.00000,2.15403,5.99722,-0.00005
24.12000,1.76705,5.99722,-0.00005
24.24000,1.23588,5.99722,-0.00005
24.36000,0.68530,5.99722,-0.00004
24.48000,0.24463,5.99722,-0.00004
24.60000,0.01740,5.99722,-0.00005
24.72000,0.05698,5.99722,-0.00004
24.84000,0.35407,5.99722,-0.00004
24.96000,0.83890,5.99722,-0.00004
25.08000,1.39756,5.99722,-0.00005
25.20000,1.89882,5.99722,-0.00005
25.32000,2.22494,5.99722,-0.00005
25.44000,2.29930,5.99722,-0.00005
25.56000,2.10444,5.99722,-0.00005
25.68000,1.68613,5.99722,-0.00004
25.80000,1.14264,5.99722,-0.00004
25.92000,0.60163,5.99722,-0.00004
26.04000,0.19019,5.99722,-0.00004
26.16000,0.00498,5.99722,-0.00004
26.28000,0.08950,5.99722,-0.00004
26.40000,0.42389,5.99722,-0.00004
26.52000,0.92961,5.99722,-0.00004
26.64000,1.48786,5.99722,-0.00004
26.76000,1.96749,5.99722,-0.00004
26.88000,2.25585,5.99722,-0.00004
27.00000,2.28519,5.99722,-0.00004
27.12000,2.04862,5.99722,-0.00004
27.24000,1.60172,5.99722,-0.00004
27.36000,1.04946,5.99722,-0.00004
27.48000,0.52157,5.99722,-0.00004
27.60000,0.14206,5.99722,-0.00004
27.72000,0.00009,5.99722,-0.00003
27.84000,0.12899,5.99722,-0.00004
27.96000,0.49849,5.99722,-0.00004
28.08000,1.02179,5.99722,-0.00004
28.20000,1.57597,5.99722,-0.00003
28.32000,2.03084,5.99722,-0.00003
28.44000,2.27955,5.99722,-0.00003
28.56000,2.26368,5.99722,-0.00003
28.68000,1.98695,5.99722,-0.00003
28.80000,1.51437,5.99722,-0.00003
28.92000,0.95696,5.99722,-0.00003
29.04000,0.44565,5.99722,-0.00003
29.16000,0.10055,5.99722,-0.00003
29.28000,0.00273,5.99722,-0.00002
29.40000,0.17518,5.99722,-0.00002
29.52000,0.57737,5.99722,-0.00002
29.64000,1.11483,5.99722,-0.00002
29.76000,1.66131,5.99722,-0.00003
29.88000,2.08844,5.99722,-0.00003
30.00000,2.29587,5.99722,-0.00003
