t,Fz,Fmag,Lz
7.20000,1.27649,5.99722,0.00004
7.32000,0.97992,5.99722,0.00004
7.44000,0.62784,5.99722,0.00004
7.56000,0.30104,5.99722,0.00004
7.68000,0.07455,5.99722,0.00004
7.80000,0.00034,5.99722,0.00004
7.92000,0.09545,5.99722,0.00004
8.04000,0.33805,5.99722,0.00004
8.16000,0.67246,5.99722,0.00003
8.28000,1.02191,5.99722,0.00003
8.40000,1.30621,5.99722,0.00003
8.52000,1.46010,5.99722,0.00003
8.64000,1.44826,5.99722,0.00003
8.76000,1.27341,5.99722,0.00002
8.88000,0.97568,5.99722,0.00002
9.00000,0.62340,5.99722,0.00002
9.12000,0.29743,5.99722,0.00001
9.24000,0.07260,5.99722,0.00001
9.36000,0.00049,5.99722,0.00001
9.48000,0.09767,5.99722,0.00000
9.60000,0.34183,5.99722,0.00000
9.72000,0.67693,5.99722,0.00000
9.84000,1.02605,5.99722,-0.00000
9.96000,1.30907,5.99722,-0.00000
10.08000,1.46102,5.99722,-0.00001
10.20000,1.44703,5.99722,-0.00001
10.32000,1.27031,5.99722,-0.00001
10.44000,0.97142,5.99722,-0.00001
10.56000,0.61897,5.99722,-0.00001
10.68000,0.29384,5.99722,-0.00001
10.80000,0.07067,5.99722,-0.00002
10.92000,0.00067,5.99722,-0.00002
11.04000,0.09992,5.99722,-0.00002
11.16000,0.34563,5.99722,-0.00002
11.28000,0.68141,5.99722,-0.00002
11.40000,1.03018,5.99722,-0.00002
11.52000,1.31190,5.99722,-0.00002
11.64000,1.46191,5.99722,-0.00002
11.76000,1.44577,5.99722,-0.00002
11.88000,1.26719,5.99722,-0.00002
12.00000,0.96716,5.99722,-0.00002
12.12000,0.61454,5.99722,-0.00002
12.24000,0.29026,5.99722,-0.00002
12.36000,0.06876,5.99722,-0.00002
12.48000,0.00088,5.99722,-0.00003
12.60000,0.10219,5.99722,-0.00003
12.72000,0.34944,5.99722,-0.00003
12.84000,0.68588,5.99722,-0.00003
12.96000,1.03430,5.99722,-0.00003
13.08000,1.31472,5.99722,-0.00003
13.20000,1.46277,5.99722,-0.00003
13.32000,1.44448,5.99722,-0.00003
13.44000,1.26405,5.99722,-0.00004
13.56000,0.96288,5.99722,-0.00004
13.68000,0.61011,5.99722,-0.00004
13.80000,0.28670,5.99722,-0.00004
13.92000,0.06688,5.99722,-0.00004
14.04000,0.00111,5.99722,-0.00004
14.16000,0.10448,5.99722,-0.00004
14.28000,0.35326,5.99722,-0.00004
14.40000,0.69036,5.99722,-0.00005
14.52000,1.03841,5.99722,-0.00005
14.64000,1.31751,5.99722,-0.00005
14.76000,1.46361,5.99722,-0.00004
14.88000,1.44317,5.99722,-0.00004
15.00000,1.26089,5.99722,-0.00004
15.12000,0.95860,5.99722,-0.00004
15.24000,0.60569,5.99722,-0.00004
15.36000,0.28316,5.99722,-0.00004
15.48000,0.06503,5.99722,-0.00004
15.60000,0.00137,5.99722,-0.00004
15.72000,0.10679,5.99722,-0.00004
15.84000,0.35710,5.99722,-0.00004
15.96000,0.69485,5.99722,-0.00004
16.08000,1.04250,5.99722,-0.00004
16.20000,1.32028,5.99722,-0.00004
16.32000,1.46441,5.99722,-0.00004
16.44000,1.44183,5.99722,-0.00004
16.56000,1.25771,5.99722,-0.00004
16.68000,0.95431,5.99722,-0.00004
16.80000,0.60128,5.99722,-0.00004
16.92000,0.27963,5.99722,-0.00004
17.04000,0.06320,5.99722,-0.00004
17.16000,0.00166,5.99722,-0.00004
17.28000,0.10913,5.99722,-0.00004
17.40000,0.36096,5.99722,-0.00004
17.52000,0.69933,5.99722,-0.00004
17.64000,1.04659,5.99722,-0.00004
17.76000,1.32303,5.99722,-0.00004
17.88000,1.46520,5.99722,-0.00004
18.00000,1.44047,5.99722,-0.00004
18.12000,1.25451,5.99722,-0.00004
18.24000,0.95002,5.99722,-0.00004
18.36000,0.59687,5.99722,-0.00004
18.48000,0.27612,5.99722,-0.00004
18.60000,0.06139,5.99722,-0.00004
18.72000,0.00197,5.99722,-0.00004
18.84000,0.11149,5.99722,-0.00004
18.96000,0.36482,5.99722,-0.00004
19.08000,0.70381,5.99722,-0.00004
19.20000,1.05066,5.99722,-0.00004
19.32000,1.32575,5.99722,-0.00004
19.44000,1.46595,5.99722,-0.00004
19.56000,1.43908,5.99722,-0.00005
19.68000,1.25130,5.99722,-0.00005
19.80000,0.94571,5.99722,-0.00005
19.92000,0.59246,5.99722,-0.00005
20.04000,0.27262,5.99722,-0.00005
20.16000,0.05961,5.99722,-0.00005
20.28000,0.00231,5.99722,-0.00005
20.40000,0.11388,5.99722,-0.00005
20.52000,0.36870,5.99722,-0.00005
20.64000,0.70830,5.99722,-0.00005
20.76000,1.05472,5.99722,-0.00005
20.88000,1.32846,5.99722,-0.00005
21.00000,1.46668,5.99722,-0.00005
21.12000,1.43766,5.99722,-0.00005
21.24000,1.24806,5.99722,-0.00005
21.36000,0.94140,5.99722,-0.00005
21.48000,0.58806,5.99722,-0.00005
21.60000,0.26915,5.99722,-0.00005
21.72000,0.05785,5.99722,-0.00005
21.84000,0.00268,5.99722,-0.00005
21.96000,0.11629,5.99722,-0.00005
22.08000,0.37260,5.99722,-0.00005
22.20000,0.71279,5.99722,-0.00005
22.32000,1.05877,5.99722,-0.00006
22.44000,1.33114,5.99722,-0.00006
22.56000,1.46738,5.99722,-0.00006
22.68000,1.43622,5.99722,-0.00006
22.80000,1.24480,5.99722,-0.00006
22.92000,0.93708,5.99722,-0.00005
23.04000,0.58367,5.99722,-0.00005
23.16000,0.26569,5.99722,-0.00005
23.28000,0.05612,5.99722,-0.00005
23.40000,0.00308,5.99722,-0.00005
23.52000,0.11872,5.99722,-0.00005
23.64000,0.37651,5.99722,-0.00005
23.76000,0.71728,5.99722,-0.00005
23.88000,1.06281,5.99722,-0.00005
24.00000,1.33380,5.99722,-0.00005
24.12000,1.46805,5.99722,-0.00005
24.24000,1.43475,5.99722,-0.00005
24.36000,1.24153,5.99722,-0.00004
24.48000,0.93275,5.99722,-0.00004
24.60000,0.57928,5.99722,-0.00005
24.72000,0.26225,5.99722,-0.00004
24.84000,0.05442,5.99722,-0.00004
24.96000,0.00350,5.99722,-0.00004
25.08000,0.12117,5.99722,-0.00005
25.20000,0.38043,5.99722,-0.00005
25.32000,0.72177,5.99722,-0.00005
25.44000,1.06684,5.99722,-0.00005
25.56000,1.33644,5.99722,-0.00005
25.68000,1.46870,5.99722,-0.00004
25.80000,1.43325,5.99722,-0.00004
25.92000,1.23824,5.99722,-0.00004
26.04000,0.92842,5.99722,-0.00004
26.16000,0.57490,5.99722,-0.00004
26.28000,0.25882,5.99722,-0.00004
26.40000,0.05274,5.99722,-0.00004
26.52000,0.00395,5.99722,-0.00004
26.64000,0.12365,5.99722,-0.00004
26.76000,0.38436,5.99722,-0.00004
26.88000,0.72625,5.99722,-0.00004
27.00000,1.07085,5.99722,-0.00004
27.12000,1.33906,5.99722,-0.00004
27.24000,1.46932,5.99722,-0.00004
27.36000,1.43173,5.99722,-0.00004
27.48000,1.23493,5.99722,-0.00004
27.60000,0.92407,5.99722,-0.00004
27.72000,0.57052,5.99722,-0.00003
27.84000,0.25542,5.99722,-0.00004
27.96000,0.05109,5.99722,-0.00004
28.08000,0.00443,5.99722,-0.00004
28.20000,0.12615,5.99722,-0.00003
28.32000,0.38831,5.99722,-0.00003
28.44000,0.73074,5.99722,-0.00003
28.56000,1.07485,5.99722,-0.00003
28.68000,1.34165,5.99722,-0.00003
28.80000,1.46991,5.99722,-0.00003
28.92000,1.43019,5.99722,-0.00003
29.04000,1.23160,5.99722,-0.00003
29.16000,0.91972,5.99722,-0.00003
29.28000,0.56615,5.99722,-0.00002
29.40000,0.25203,5.99722,-0.00002
29.52000,0.04946,5.99722,-0.00002
29.64000,0.00493,5.99722,-0.00002
29.76000,0.12867,5.99722,-0.00003
29.88000,0.39227,5.99722,-0.00003
30.00000,0.73524,5.99722,-0.00003
