t_ms,N,N0
434.78239,229822,174394
435.12474,229805,174282
435.46708,229788,174199
435.80943,229772,174270
436.15178,229755,174363
436.49413,229738,174389
436.83648,229722,174320
437.17883,229705,174267
437.52117,229689,174090
437.86352,229672,174130
438.20587,229655,174260
438.54822,229639,174360
438.89057,229622,174302
439.23292,229606,174252
439.57526,229589,174264
439.91761,229573,174021
440.25996,229556,174011
440.60231,229540,173951
440.94466,229523,173943
441.28701,229507,174019
441.62935,229490,173895
441.97170,229474,173849
442.31405,229457,173860
442.65640,229441,174019
442.99875,229424,174062
443.34110,229408,174292
443.68344,229391,174303
444.02579,229375,174192
444.36814,229358,174153
444.71049,229342,174271
445.05284,229326,174284
445.39519,229309,174140
445.73753,229293,174093
446.07988,229276,173976
446.42223,229260,173871
446.76458,229244,174050
447.10693,229227,174051
447.44928,229211,174106
447.79162,229194,174136
448.13397,229178,174140
448.47632,229162,174204
448.81867,229145,174033
449.16102,229129,173819
449.50337,229113,173800
449.84571,229096,173886
450.18806,229080,173920
450.53041,229064,173927
450.87276,229047,173773
451.21511,229031,173749
451.55746,229015,173818
451.89980,228998,173949
452.24215,228982,173981
452.58450,228966,174014
452.92685,228950,174073
453.26920,228933,174051
453.61155,228917,174127
453.95389,228901,174217
454.29624,228885,174033
454.63859,228868,173829
454.98094,228852,173727
455.32329,228836,173724
455.66564,228820,173606
456.00798,228804,173633
456.35033,228787,173533
456.69268,228771,173644
457.03503,228755,173569
457.37738,228739,173648
457.71973,228723,173768
458.06207,228706,173946
458.40442,228690,173861
458.74677,228674,173770
459.08912,228658,173758
459.43147,228642,173763
459.77382,228626,173671
460.11616,228610,173573
460.45851,228593,173530
460.80086,228577,173461
461.14321,228561,173364
461.48556,228545,173286
461.82791,228529,173447
462.17025,228513,173624
462.51260,228497,173685
462.85495,228481,173878
463.19730,228465,173942
463.53965,228449,173733
463.88200,228433,173703
464.22434,228417,173728
464.56669,228400,173728
464.90904,228384,173668
465.25139,228368,173630
465.59374,228352,173586
