t_ms,N,N0
257.78830,235435,194628
258.13065,235413,194607
258.47299,235390,194541
258.81534,235368,194552
259.15769,235346,194564
259.50004,235324,194472
259.84239,235302,194553
260.18474,235280,194543
260.52708,235258,194394
260.86943,235237,194194
261.21178,235215,194245
261.55413,235194,193990
261.89648,235173,193689
262.23883,235152,193637
262.58117,235131,193641
262.92352,235110,193561
263.26587,235090,193700
263.60822,235069,193730
263.95057,235049,193693
264.29292,235029,193735
264.63526,235008,193863
264.97761,234988,193856
265.31996,234969,193865
265.66231,234949,193919
266.00466,234929,193763
266.34701,234910,193683
266.68935,234890,193582
267.03170,234871,193566
267.37405,234852,193534
267.71640,234833,193387
268.05875,234814,193255
268.40110,234795,193282
268.74344,234776,193446
269.08579,234758,193480
269.42814,234739,193579
269.77049,234721,193453
270.11284,234703,193389
270.45519,234684,193556
270.79753,234666,193641
271.13988,234649,193655
271.48223,234631,193469
271.82458,234613,193450
272.16693,234595,193409
272.50928,234578,193447
272.85162,234561,193288
273.19397,234543,193292
273.53632,234526,193345
273.87867,234509,193514
274.22102,234491,193413
274.56337,234474,193448
274.90571,234457,193396
275.24806,234440,193266
275.59041,234422,193296
275.93276,234405,193376
276.27511,234388,193248
276.61746,234370,193403
276.95980,234353,193384
277.30215,234336,193345
277.64450,234318,193370
277.98685,234301,193267
278.32920,234284,193351
278.67155,234266,193430
279.01389,234249,193359
279.35624,234232,193232
279.69859,234214,193193
280.04094,234197,193173
280.38329,234180,193311
280.72564,234162,193308
281.06798,234145,193386
281.41033,234128,193442
281.75268,234111,193281
282.09503,234093,193103
282.43738,234076,193136
282.77973,234059,193083
283.12207,234042,192943
283.46442,234025,192848
283.80677,234008,192910
284.14912,233991,192986
284.49147,233974,192958
284.83382,233957,192929
285.17616,233940,192882
285.51851,233923,192886
285.86086,233906,192962
286.20321,233889,192852
286.54556,233872,192930
286.88791,233855,192825
287.23025,233838,192779
287.57260,233821,192687
287.91495,233805,192762
288.25730,233788,192895
288.59965,233771,192950
288.94200,233754,192905
289.28434,233737,192745
289.62669,233720,192732
289.96904,233703,192798
290.31139,233686,192804
290.65374,233670,192990
290.99609,233653,193061
291.33843,233636,193058
291.68078,233619,193251
292.02313,233602,193162
292.36548,233585,192977
292.70783,233568,193028
293.05018,233551,192978
293.39252,233534,193055
293.73487,233518,192907
294.07722,233501,192878
294.41957,233484,192931
294.76192,233467,192953
295.10427,233450,192901
295.44661,233434,192951
295.78896,233417,192882
296.13131,233400,192883
296.47366,233383,192920
296.81601,233367,193007
297.15836,233350,193019
297.50070,233334,192979
297.84305,233317,193052
298.18540,233301,193056
298.52775,233284,193128
298.87010,233268,192781
299.21245,233251,192661
299.55479,233235,192590
299.89714,233218,192641
300.23949,233202,192778
300.58184,233185,192533
300.92419,233169,192627
301.26654,233152,192765
301.60888,233136,192737
301.95123,233119,192667
302.29358,233103,192701
302.63593,233086,192587
302.97828,233070,192754
303.32063,233053,192814
303.66297,233037,192819
304.00532,233020,192742
304.34767,233004,192703
304.69002,232987,192539
305.03237,232971,192502
305.37472,232954,192544
305.71706,232938,192437
306.05941,232921,192377
306.40176,232905,192416
306.74411,232889,192459
307.08646,232872,192440
307.42881,232856,192548
307.77115,232840,192483
308.11350,232823,192576
308.45585,232807,192800
308.79820,232791,192668
309.14055,232775,192593
309.48290,232758,192502
309.82524,232742,192471
310.16759,232726,192357
310.50994,232710,192185
310.85229,232694,192219
311.19464,232677,192249
311.53699,232661,192232
311.87933,232645,192453
312.22168,232629,192274
312.56403,232613,192338
312.90638,232596,192381
313.24873,232580,192259
313.59108,232564,192246
313.93342,232548,192202
314.27577,232532,192169
314.61812,232516,192318
314.96047,232500,192235
315.30282,232483,192324
315.64517,232467,192259
315.98751,232451,192260
316.32986,232435,192244
316.67221,232419,192285
317.01456,232403,192196
317.35691,232387,192110
317.69926,232371,192064
318.04160,232355,192036
318.38395,232339,192126
318.72630,232323,192142
319.06865,232307,192116
319.41100,232291,192182
319.75335,232275,192145
320.09569,232259,192194
320.43804,232243,192133
320.78039,232227,192005
321.12274,232211,192064
321.46509,232195,192191
321.80744,232179,192059
322.14978,232164,192102
322.49213,232148,192229
322.83448,232132,192268
323.17683,232116,192138
323.51918,232100,192082
323.86153,232084,192127
324.20387,232069,192182
324.54622,232053,192097
324.88857,232037,192100
325.23092,232021,192053
325.57327,232005,191890
325.91562,231990,191653
326.25796,231974,191790
326.60031,231958,191882
326.94266,231942,192023
