t_ms,N,N0
223.89581,200839,163899
224.23816,200776,163608
224.58051,200713,163674
224.92286,200650,163767
225.26521,200588,163653
225.60755,200526,163600
225.94990,200464,163588
226.29225,200402,163450
226.63460,200340,163626
226.97695,200279,163495
227.31930,200219,163267
227.66164,200158,163185
228.00399,200098,163096
228.34634,200039,162977
228.68869,199979,162916
229.03104,199921,162784
229.37339,199862,162752
229.71573,199804,162819
230.05808,199745,162899
230.40043,199688,162810
230.74278,199630,162797
231.08513,199573,162688
231.42748,199516,162708
231.76982,199459,162560
232.11217,199403,162429
232.45452,199347,162415
232.79687,199292,162304
233.13922,199236,162182
233.48157,199182,162081
233.82391,199127,162037
234.16626,199073,162064
234.50861,199019,162000
234.85096,198965,161990
235.19331,198911,162096
235.53566,198858,162070
235.87800,198805,162019
236.22035,198753,161968
236.56270,198700,161743
236.90505,198649,161637
237.24740,198597,161603
237.58975,198546,161561
237.93209,198495,161251
238.27444,198444,161235
238.61679,198394,161113
238.95914,198344,161274
239.30149,198294,161475
239.64384,198244,161428
239.98618,198195,161517
240.32853,198146,161390
240.67088,198098,161196
241.01323,198049,161238
241.35558,198001,161176
241.69793,197954,161041
242.04027,197906,161069
242.38262,197859,161106
242.72497,197813,161111
243.06732,197766,161013
243.40967,197720,160853
243.75202,197674,160546
244.09436,197628,160384
244.43671,197583,160312
244.77906,197538,160463
245.12141,197493,160521
245.46376,197449,160472
245.80611,197405,160309
246.14845,197361,160379
246.49080,197318,160468
246.83315,197274,160373
247.17550,197232,160305
247.51785,197189,160265
247.86020,197147,160577
248.20254,197105,160441
248.54489,197063,160452
248.88724,197021,160278
249.22959,196980,160114
249.57194,196939,160019
249.91429,196899,159955
250.25663,196858,159751
250.59898,196818,159758
250.94133,196778,159755
251.28368,196739,159805
251.62603,196700,159830
251.96838,196661,159774
252.31072,196623,159966
252.65307,196585,159944
252.99542,196547,159873
253.33777,196509,159990
253.68012,196472,159835
254.02247,196434,159854
254.36481,196398,159767
254.70716,196361,159703
255.04951,196325,159353
255.39186,196288,159234
255.73421,196253,159237
256.07656,196217,159129
256.41890,196182,159095
256.76125,196147,159200
257.10360,196113,159211
257.44595,196079,159093
257.78830,196045,159270
258.13065,196011,159323
258.47299,195978,159163
258.81534,195945,159150
259.15769,195912,159176
259.50004,195880,159238
259.84239,195847,159226
260.18474,195815,159063
260.52708,195784,159029
260.86943,195752,158999
261.21178,195721,158967
261.55413,195690,158892
261.89648,195659,158731
262.23883,195629,158668
262.58117,195599,158561
262.92352,195569,158604
263.26587,195540,158749
263.60822,195511,158577
263.95057,195482,158505
264.29292,195454,158509
264.63526,195425,158500
264.97761,195398,158521
265.31996,195370,158551
265.66231,195343,158453
266.00466,195315,158506
266.34701,195288,158498
266.68935,195262,158443
267.03170,195235,158521
267.37405,195209,158471
267.71640,195183,158189
268.05875,195157,157941
268.40110,195132,157870
268.74344,195107,157912
269.08579,195082,157962
269.42814,195058,157941
269.77049,195034,157946
270.11284,195010,157907
270.45519,194987,157877
270.79753,194964,157977
271.13988,194941,158000
271.48223,194918,157949
271.82458,194896,157841
272.16693,194874,157898
272.50928,194852,157958
272.85162,194829,157809
273.19397,194807,157654
273.53632,194785,157682
273.87867,194763,157698
274.22102,194741,157489
274.56337,194718,157408
274.90571,194696,157303
275.24806,194673,157384
275.59041,194651,157386
275.93276,194628,157367
276.27511,194606,157257
276.61746,194583,157286
276.95980,194561,157195
277.30215,194539,157291
277.64450,194517,157175
277.98685,194495,157045
278.32920,194474,157100
278.67155,194452,157226
279.01389,194431,157190
279.35624,194410,157331
279.69859,194389,157358
280.04094,194367,157344
280.38329,194346,157366
280.72564,194324,157209
281.06798,194303,157063
281.41033,194281,156982
281.75268,194259,156947
282.09503,194237,156919
282.43738,194215,156956
282.77973,194192,156830
283.12207,194170,156868
283.46442,194148,156854
283.80677,194125,156856
284.14912,194103,156875
284.49147,194081,156944
284.83382,194059,157037
285.17616,194038,157120
285.51851,194016,157086
285.86086,193995,157019
286.20321,193973,156939
286.54556,193952,156756
286.88791,193931,156792
287.23025,193910,156759
287.57260,193888,156569
287.91495,193867,156653
288.25730,193845,156599
288.59965,193824,156618
288.94200,193802,156641
289.28434,193780,156566
289.62669,193758,156475
289.96904,193736,156470
290.31139,193714,156448
290.65374,193692,156581
290.99609,193670,156582
291.33843,193648,156601
291.68078,193626,156635
292.02313,193604,156682
292.36548,193582,156601
292.70783,193561,156576
293.05018,193539,156403
293.39252,193518,156227
293.73487,193497,156318
294.07722,193475,156330
294.41957,193454,156236
294.76192,193433,156084
295.10427,193412,156050
295.44661,193390,156198
295.78896,193369,156359
296.13131,193347,156325
296.47366,193326,156170
296.81601,193304,156173
297.15836,193282,156154
297.50070,193260,156259
297.84305,193238,156281
298.18540,193216,156283
298.52775,193194,156322
298.87010,193173,156417
299.21245,193151,156407
299.55479,193129,156250
299.89714,193108,156288
300.23949,193086,156336
300.58184,193065,156112
300.92419,193044,156030
301.26654,193022,156032
301.60888,193001,156091
301.95123,192980,156013
302.29358,192959,155920
302.63593,192937,156006
302.97828,192916,155891
303.32063,192895,155931
303.66297,192873,155885
304.00532,192852,155989
304.34767,192830,156092
304.69002,192809,156202
305.03237,192787,156214
305.37472,192765,155989
305.71706,192744,156032
306.05941,192722,156022
306.40176,192700,155768
306.74411,192679,155588
307.08646,192657,155717
307.42881,192636,155570
307.77115,192614,155593
308.11350,192593,155584
308.45585,192572,155751
308.79820,192551,155703
309.14055,192529,155554
309.48290,192508,155614
309.82524,192487,155658
310.16759,192466,155722
310.50994,192445,155678
310.85229,192423,155548
311.19464,192402,155425
311.53699,192380,155434
311.87933,192359,155452
312.22168,192337,155428
312.56403,192316,155567
312.90638,192294,155439
313.24873,192273,155551
313.59108,192251,155492
313.93342,192230,155445
314.27577,192209,155460
314.61812,192187,155417
314.96047,192166,155448
315.30282,192145,155294
315.64517,192124,155207
315.98751,192102,155246
316.32986,192081,155310
316.67221,192060,155391
317.01456,192039,155388
317.35691,192018,155390
317.69926,191997,155291
318.04160,191975,155250
318.38395,191954,155183
318.72630,191933,155098
319.06865,191912,155128
319.41100,191890,155046
319.75335,191869,154938
320.09569,191848,154809
320.43804,191826,154856
320.78039,191805,154759
321.12274,191784,154792
321.46509,191762,154804
321.80744,191741,154737
322.14978,191720,154618
322.49213,191699,154577
