t_ms,N,N0
201.98552,298411,249797
202.32787,298383,249828
202.67022,298356,249936
203.01256,298328,250025
203.35491,298301,249999
203.69726,298273,249868
204.03961,298246,249845
204.38196,298218,249839
204.72431,298191,249807
205.06665,298164,249856
205.40900,298136,249744
205.75135,298109,249628
206.09370,298081,249672
206.43605,298054,249607
206.77840,298027,249672
207.12074,297999,249674
207.46309,297972,249800
207.80544,297945,249756
208.14779,297917,249632
208.49014,297890,249583
208.83249,297863,249791
209.17483,297836,249597
209.51718,297808,249583
209.85953,297781,249524
210.20188,297754,249602
210.54423,297726,249576
210.88658,297699,249543
211.22892,297672,249462
211.57127,297645,249682
211.91362,297617,249616
212.25597,297590,249725
212.59832,297563,249482
212.94067,297536,249642
213.28301,297509,249582
213.62536,297481,249466
213.96771,297454,249249
214.31006,297427,249241
214.65241,297400,249365
214.99476,297373,249398
215.33710,297346,249500
215.67945,297318,249355
216.02180,297291,249505
216.36415,297264,249554
216.70650,297237,249377
217.04885,297210,249294
217.39119,297183,249373
217.73354,297156,249324
218.07589,297129,249343
218.41824,297102,249334
218.76059,297075,249366
219.10294,297048,249262
219.44528,297021,249095
219.78763,296994,248966
220.12998,296967,248936
220.47233,296940,249128
220.81468,296913,249188
221.15703,296886,249019
221.49937,296859,249152
221.84172,296831,249371
222.18407,296804,249464
222.52642,296777,249301
222.86877,296751,249021
223.21112,296724,249032
223.55346,296697,248832
223.89581,296670,248615
224.23816,296643,248514
224.58051,296616,248724
224.92286,296589,248755
225.26521,296562,248653
225.60755,296535,248677
225.94990,296508,248857
226.29225,296481,248808
226.63460,296454,248832
226.97695,296427,248787
227.31930,296401,248823
227.66164,296374,248712
228.00399,296347,248662
228.34634,296320,248519
228.68869,296293,248584
229.03104,296266,248519
229.37339,296240,248437
229.71573,296213,248401
230.05808,296186,248508
230.40043,296159,248612
230.74278,296132,248451
231.08513,296106,248545
231.42748,296079,248426
231.76982,296052,248374
232.11217,296025,248475
232.45452,295999,248272
232.79687,295972,248251
233.13922,295945,248433
233.48157,295918,248587
233.82391,295892,248718
234.16626,295865,248528
234.50861,295838,248365
234.85096,295812,248279
235.19331,295785,248023
235.53566,295758,248048
235.87800,295731,248252
236.22035,295705,248397
236.56270,295678,248516
236.90505,295652,248619
237.24740,295625,248372
237.58975,295598,248320
237.93209,295572,248592
238.27444,295545,248359
238.61679,295519,248403
238.95914,295492,248267
239.30149,295465,247981
239.64384,295439,247775
239.98618,295412,247795
240.32853,295386,248083
240.67088,295359,248298
241.01323,295332,248313
241.35558,295306,248316
241.69793,295279,248453
242.04027,295253,248417
242.38262,295226,248368
242.72497,295200,248278
243.06732,295173,248168
243.40967,295147,247983
243.75202,295120,247886
244.09436,295094,247925
244.43671,295067,247957
244.77906,295041,248008
245.12141,295014,248080
245.46376,294988,248198
245.80611,294962,247969
246.14845,294935,248068
246.49080,294909,247638
246.83315,294882,247629
247.17550,294856,247686
247.51785,294830,248093
247.86020,294803,248162
248.20254,294777,247915
248.54489,294750,248014
248.88724,294724,247617
249.22959,294698,247486
249.57194,294671,247497
249.91429,294645,247645
250.25663,294619,247978
250.59898,294592,247790
250.94133,294566,247603
251.28368,294540,247322
251.62603,294513,247480
251.96838,294487,247605
252.31072,294461,247659
252.65307,294434,247721
252.99542,294408,247694
253.33777,294382,247545
253.68012,294356,247546
254.02247,294329,247452
254.36481,294303,247134
254.70716,294277,247219
255.04951,294251,247359
255.39186,294224,247413
255.73421,294198,247340
256.07656,294172,247429
256.41890,294146,247078
256.76125,294120,247285
257.10360,294093,247462
257.44595,294067,247404
257.78830,294041,247277
258.13065,294015,247320
258.47299,293989,247382
258.81534,293963,247171
259.15769,293937,246968
259.50004,293910,246681
259.84239,293884,246622
260.18474,293858,246654
260.52708,293832,246820
260.86943,293806,246928
261.21178,293780,246985
261.55413,293754,247188
261.89648,293728,247058
262.23883,293702,246799
262.58117,293676,246891
262.92352,293649,246970
263.26587,293623,246907
263.60822,293597,246992
263.95057,293571,246817
264.29292,293545,246825
264.63526,293519,246728
264.97761,293493,246741
265.31996,293467,247043
265.66231,293441,247037
266.00466,293415,247000
266.34701,293389,246983
266.68935,293363,246677
267.03170,293337,246685
267.37405,293311,246756
267.71640,293285,246960
268.05875,293259,247029
268.40110,293233,247014
268.74344,293208,247093
269.08579,293182,246840
269.42814,293156,246808
269.77049,293130,246854
270.11284,293104,246804
270.45519,293078,246641
270.79753,293052,246650
271.13988,293026,246362
271.48223,293001,246294
271.82458,292975,246491
272.16693,292949,246499
272.50928,292923,246458
272.85162,292897,246685
273.19397,292871,246869
273.53632,292846,246768
273.87867,292820,246754
274.22102,292794,246729
274.56337,292768,246426
274.90571,292742,246351
275.24806,292717,246053
275.59041,292691,246125
275.93276,292665,246245
276.27511,292639,246280
276.61746,292613,246349
276.95980,292588,246304
277.30215,292562,246152
277.64450,292536,246330
277.98685,292510,246162
278.32920,292485,246312
278.67155,292459,246066
279.01389,292433,245910
279.35624,292408,246032
279.69859,292382,245909
280.04094,292356,245967
280.38329,292331,245961
280.72564,292305,246043
281.06798,292279,245947
281.41033,292254,245992
281.75268,292228,246092
282.09503,292202,246037
282.43738,292177,246026
282.77973,292151,246134
283.12207,292126,245937
283.46442,292100,245663
283.80677,292074,245771
284.14912,292049,245889
284.49147,292023,245982
284.83382,291998,246007
285.17616,291972,245826
285.51851,291947,245670
285.86086,291921,245583
286.20321,291895,245540
286.54556,291870,245532
286.88791,291844,245446
287.23025,291819,245293
287.57260,291793,245363
287.91495,291768,245477
288.25730,291742,245470
288.59965,291717,245570
288.94200,291691,245785
289.28434,291666,245809
289.62669,291640,245616
289.96904,291615,245818
290.31139,291589,245620
290.65374,291564,245692
290.99609,291539,245680
291.33843,291513,245678
291.68078,291488,245541
292.02313,291462,245250
292.36548,291437,245131
292.70783,291411,245089
293.05018,291386,245118
293.39252,291361,245193
293.73487,291335,245307
294.07722,291310,245431
294.41957,291285,245393
294.76192,291259,245412
295.10427,291234,245346
295.44661,291208,245503
295.78896,291183,245393
296.13131,291158,245171
296.47366,291132,244992
296.81601,291107,244866
297.15836,291082,245102
297.50070,291056,245063
297.84305,291031,245152
298.18540,291006,245056
298.52775,290980,244968
298.87010,290955,244888
299.21245,290930,244958
299.55479,290905,245013
299.89714,290879,245015
300.23949,290854,245022
300.58184,290829,245080
300.92419,290804,244997
301.26654,290778,245001
301.60888,290753,244855
301.95123,290728,244792
302.29358,290703,244711
302.63593,290678,244687
302.97828,290652,244809
303.32063,290627,244631
303.66297,290602,244485
304.00532,290577,244583
304.34767,290552,244732
304.69002,290527,244762
305.03237,290501,244685
305.37472,290476,244503
305.71706,290451,244648
306.05941,290426,244703
306.40176,290401,244696
306.74411,290376,244504
307.08646,290350,244459
307.42881,290325,244382
307.77115,290300,244401
308.11350,290275,244529
308.45585,290250,244708
308.79820,290225,244728
309.14055,290200,244719
309.48290,290175,244638
309.82524,290150,244454
310.16759,290125,244550
310.50994,290100,244398
