t_ms,N,N0
234.30218,336155,302552
234.61838,335092,301561
234.93458,334458,300949
235.25077,334418,300980
235.56697,333524,300118
235.88317,333341,300047
236.19937,333131,299930
236.51556,332932,299805
236.83176,332287,299164
237.14796,331898,299004
237.46415,331037,298187
237.78035,330691,297970
238.09655,330186,297401
238.41275,329297,296715
238.72894,329133,296518
239.04514,328711,296256
239.36134,328102,295953
239.67754,327290,295269
239.99373,326587,294559
240.30993,326197,294401
240.62613,325965,294136
240.94232,325417,293750
241.25852,324810,292975
241.57472,324623,293134
241.89092,324141,292796
242.20711,323631,292498
242.52331,323012,291861
242.83951,322338,291277
243.15571,321786,290736
243.47190,320860,289991
243.78810,320392,289573
244.10430,319600,288778
244.42049,319155,288383
244.73669,318447,287750
245.05289,317923,287465
245.36909,317119,286868
245.68528,316621,286568
246.00148,316024,285884
246.31768,315323,285096
246.63388,314743,284749
246.95007,314094,284215
247.26627,313074,283186
247.58247,312051,282208
247.89866,311716,281939
248.21486,311357,281633
248.53106,310221,280543
248.84726,309618,280056
249.16345,309390,279835
249.47965,308560,279235
249.79585,307766,278487
250.11205,307032,277833
250.42824,306343,277193
250.74444,305362,276346
251.06064,304229,275358
251.37683,303500,274821
251.69303,302604,273933
252.00923,301752,273255
252.32543,300601,272277
252.64162,300220,271792
252.95782,299237,270968
253.27402,298178,270050
253.59022,297456,269302
253.90641,296997,268929
254.22261,296180,268348
254.53881,295285,267597
254.85500,294134,266603
255.17120,293359,265914
255.48740,292588,265266
255.80360,291599,264497
256.11979,290521,263483
256.43599,289368,262431
256.75219,288384,261366
257.06839,287445,260576
257.38458,286447,259687
257.70078,285711,259097
258.01698,284857,258390
258.33317,283525,257251
258.64937,282686,256562
258.96557,281622,255569
259.28177,280591,254681
259.59796,279488,253598
259.91416,278375,252434
260.23036,277285,251514
260.54656,275880,250352
260.86275,275068,249646
261.17895,273693,248308
261.49515,272442,247212
261.81134,270715,245704
262.12754,269736,244669
262.44374,268789,243713
262.75994,267685,242855
263.07613,265961,241354
263.39233,264698,240069
263.70853,263817,239278
264.02473,262553,238117
264.34092,260973,236689
264.65712,259849,235770
264.97332,258556,234511
265.28951,257090,233275
265.60571,256241,232384
265.92191,255757,231851
266.23811,255318,231451
266.55430,255323,231549
266.87050,255188,231599
267.18670,254522,231142
267.50290,254271,231062
267.81909,253850,230727
268.13529,253817,230715
268.45149,253191,230135
268.76768,253437,230295
269.08388,253061,229924
269.40008,252657,229342
269.71628,252520,229238
270.03247,251955,228736
270.34867,251844,228603
270.66487,251529,228295
270.98107,251557,228272
271.29726,251183,228019
271.61346,251026,227902
271.92966,251106,227959
272.24585,251099,227761
272.56205,251276,227935
272.87825,251241,227988
273.19445,251306,228127
273.51064,251374,228140
273.82684,251720,228388
274.14304,251760,228398
274.45924,251466,228190
274.77543,251995,228680
275.09163,251974,228587
275.40783,251983,228724
275.72402,252233,228930
