t_ms,N,N0
127.42750,174000,129006
127.74370,173921,128972
128.05990,173929,128996
128.37609,173622,128966
128.69229,173628,129073
129.00849,173451,128828
129.32469,173482,128698
129.64088,173155,128548
129.95708,172917,128424
130.27328,173066,128672
130.58947,172791,128557
130.90567,172667,128346
131.22187,172439,128098
131.53807,172632,128070
131.85426,172339,128078
132.17046,171936,127761
132.48666,172107,127849
132.80286,171645,127614
133.11905,171441,127526
133.43525,171308,127469
133.75145,171300,127341
134.06765,171406,127330
134.38384,171162,127029
134.70004,170963,126605
135.01624,170653,126517
135.33243,170792,126919
135.64863,170471,126638
135.96483,170504,126688
136.28103,170394,126632
136.59722,170009,126442
136.91342,170067,126559
137.22962,169931,126594
137.54582,169825,126340
137.86201,169535,126268
138.17821,169155,125779
138.49441,169441,125953
138.81060,169312,126008
139.12680,169117,125924
139.44300,168944,125670
139.75920,168895,125622
140.07539,168556,125111
140.39159,168289,125122
140.70779,168229,125170
141.02399,168032,124981
141.34018,167935,125140
141.65638,167782,125005
141.97258,167754,124884
142.28877,167640,124940
142.60497,167427,124719
142.92117,167533,124879
143.23737,167452,124595
143.55356,167044,124509
143.86976,167108,124641
144.18596,167109,124646
144.50216,166923,124536
144.81835,166739,124481
145.13455,166767,124523
145.45075,166264,124206
145.76694,166381,124305
146.08314,165927,123790
146.39934,166064,123785
146.71554,166054,123671
147.03173,165895,123818
147.34793,165774,123599
147.66413,165529,123179
147.98033,165699,123558
148.29652,165318,123153
148.61272,165365,123225
148.92892,165120,123125
149.24511,165085,122958
149.56131,165011,122820
149.87751,164565,122466
150.19371,164640,122716
150.50990,164456,122671
150.82610,164381,122752
151.14230,164406,122764
151.45850,164023,122399
151.77469,164113,122588
152.09089,163874,122406
152.40709,163822,122305
152.72328,163475,121958
153.03948,163360,121813
153.35568,163137,121784
153.67188,163266,122100
153.98807,163186,122061
154.30427,163191,122117
154.62047,162965,121890
154.93667,162693,121608
155.25286,162555,121412
155.56906,162963,121812
155.88526,162557,121484
156.20145,162478,121202
156.51765,162234,121169
156.83385,162118,121134
157.15005,162253,121281
157.46624,161821,121014
157.78244,161878,121050
158.09864,161268,120479
158.41484,161559,120741
158.73103,161230,120395
159.04723,161223,120477
159.36343,161078,120398
159.67962,160723,120152
159.99582,160649,120028
160.31202,160324,119705
160.62822,160551,119953
160.94441,160491,120088
161.26061,160229,119804
161.57681,160254,119961
161.89301,160324,119876
162.20920,159927,119687
162.52540,159665,119456
162.84160,159887,119674
163.15779,159624,119486
163.47399,159527,119422
163.79019,159368,119258
164.10639,159364,119110
164.42258,159223,119313
164.73878,159093,119273
165.05498,158861,119061
165.37118,158719,119011
165.68737,158850,119067
166.00357,158448,118824
166.31977,158597,118679
166.63596,158200,118517
166.95216,158038,118327
167.26836,158271,118434
167.58456,157969,118128
167.90075,157887,118073
168.21695,157746,118129
168.53315,157882,118399
168.84935,157735,118155
169.16554,157399,118127
169.48174,157473,118026
169.79794,157281,117912
170.11413,156882,117640
170.43033,156792,117416
170.74653,157023,117818
171.06273,156951,117721
171.37892,156909,117863
171.69512,156738,117804
172.01132,156427,117321
172.32752,156429,117081
172.64371,156080,116873
172.95991,156131,116783
173.27611,155813,116514
173.59230,155796,116727
173.90850,155640,116544
174.22470,155692,116315
174.54090,155644,116461
174.85709,155278,116179
175.17329,155450,116542
175.48949,155096,116165
175.80569,155382,116422
176.12188,155101,116205
176.43808,154808,116054
176.75428,154705,116006
177.07047,154490,115979
177.38667,154373,115958
177.70287,154285,115878
178.01907,154386,116126
178.33526,154153,115905
178.65146,154090,115864
178.96766,154173,115852
179.28386,154093,115862
179.60005,153922,115617
179.91625,153466,115230
180.23245,153438,115320
180.54864,153365,115138
180.86484,153034,114876
181.18104,152987,115042
181.49724,152982,114834
181.81343,152823,114965
182.12963,152895,115014
182.44583,152746,114760
182.76203,152599,114565
183.07822,152398,114440
183.39442,152400,114379
183.71062,151957,113916
184.02681,152111,114165
184.34301,152107,114167
184.65921,152119,114201
184.97541,152218,114519
185.29160,152199,114677
185.60780,151663,114460
185.92400,151533,114223
186.24020,151570,114417
186.55639,151540,114268
186.87259,151100,113829
187.18879,150875,113533
187.50498,151096,113861
187.82118,150946,113685
188.13738,150866,113709
188.45358,150771,113721
188.76977,150775,113890
189.08597,150743,113843
189.40217,150779,114029
189.71837,150717,113668
190.03456,150466,113516
190.35076,150395,113515
190.66696,150312,113233
190.98315,150176,113037
191.29935,149940,112992
191.61555,150072,113076
191.93175,149837,112777
192.24794,149474,112461
192.56414,149494,112483
192.88034,149322,112132
193.19654,149166,111988
193.51273,148997,111908
193.82893,148958,111779
194.14513,148668,111495
194.46132,148529,111425
194.77752,148598,111451
195.09372,148504,111486
195.40992,148387,111292
195.72611,148267,111238
196.04231,148275,111225
196.35851,148249,111344
196.67471,148133,111207
196.99090,147800,110926
197.30710,147949,111327
197.62330,148003,111386
197.93949,147799,111162
198.25569,147489,110867
198.57189,147323,110806
198.88809,147316,110768
199.20428,147347,110621
199.52048,147221,110639
199.83668,146993,110555
200.15288,146927,110458
200.46907,146804,110430
200.78527,146652,110400
201.10147,146423,110274
201.41766,146497,110136
201.73386,146484,110128
202.05006,146472,110355
202.36626,146463,110411
202.68245,146322,110284
202.99865,146246,110193
203.31485,145863,109864
203.63105,145846,109852
203.94724,145580,109699
204.26344,145580,109796
204.57964,145552,109805
204.89583,145122,109466
205.21203,145043,109221
205.52823,145021,109234
205.84443,145289,109318
206.16062,144996,109044
206.47682,144890,108880
206.79302,145058,109160
207.10922,144748,108723
207.42541,144661,108863
207.74161,144262,108697
208.05781,144383,108826
208.37400,144281,108790
208.69020,144356,108813
209.00640,144238,108675
209.32260,144454,108926
209.63879,144066,108773
209.95499,143838,108512
210.27119,143997,108660
210.58739,144045,108513
210.90358,144043,108331
211.21978,143870,108433
211.53598,143495,108240
211.85217,143231,108016
212.16837,143227,108077
212.48457,143239,108039
212.80077,142963,107726
213.11696,143040,107849
213.43316,142917,107734
213.74936,142843,107697
214.06556,142516,107454
214.38175,142530,107366
214.69795,142491,107453
215.01415,142090,107197
215.33034,142267,107228
215.64654,142340,107294
215.96274,141956,106999
216.27894,141910,107005
216.59513,142075,107194
216.91133,141869,107100
217.22753,141796,107069
217.54373,141412,106771
217.85992,141420,106843
218.17612,141396,106786
218.49232,141328,106798
218.80851,141424,106909
219.12471,141347,106786
219.44091,141025,106455
219.75711,140916,106458
220.07330,140664,106242
220.38950,140493,106155
220.70570,140597,106008
221.02190,140723,106155
221.33809,140628,106198
221.65429,140413,106265
221.97049,140242,105929
222.28669,140154,105959
222.60288,140144,105925
222.91908,139961,105872
223.23528,139655,105519
223.55147,139634,105361
223.86767,139585,105478
224.18387,139383,105230
224.50007,139262,105096
224.81626,139236,105035
225.13246,139164,105111
225.44866,139181,105220
225.76486,139162,105309
226.08105,138996,105066
226.39725,138927,105039
226.71345,138621,104950
227.02964,138774,105013
227.34584,138524,104595
227.66204,138380,104540
227.97824,138417,104737
228.29443,138199,104701
228.61063,138065,104579
228.92683,137949,104517
229.24303,138039,104620
229.55922,137863,104434
229.87542,137547,104117
230.19162,137516,104129
230.50781,137394,104087
230.82401,137398,104056
231.14021,137298,103994
231.45641,137057,103841
231.77260,136982,103801
232.08880,137139,103900
232.40500,136797,103765
232.72120,136576,103643
233.03739,136596,103774
233.35359,136448,103649
233.66979,136336,103585
233.98598,136497,103654
234.30218,136566,103751
234.61838,136211,103411
234.93458,136198,103367
235.25077,136074,103265
235.56697,135749,102935
235.88317,135713,102933
236.19937,135851,103132
236.51556,135456,102941
236.83176,135488,102975
237.14796,135421,103020
237.46415,135079,102662
237.78035,134937,102456
238.09655,135113,102580
238.41275,134928,102736
238.72894,134717,102672
239.04514,134610,102873
239.36134,134686,103017
239.67754,134458,102826
239.99373,134334,102590
240.30993,134068,102556
240.62613,134267,102710
240.94232,134079,102648
241.25852,133814,102350
241.57472,133754,102292
241.89092,133792,102423
242.20711,133468,102163
242.52331,133435,102073
242.83951,133104,101794
243.15571,133253,102079
243.47190,133078,101858
243.78810,132784,101844
244.10430,132849,101976
244.42049,132542,101708
244.73669,132466,101560
245.05289,132431,101628
245.36909,132134,101551
245.68528,132030,101660
246.00148,132182,101771
246.31768,131957,101544
246.63388,131985,101694
246.95007,131723,101348
247.26627,131522,101216
247.58247,131190,100954
247.89866,131135,101056
248.21486,131234,101180
248.53106,130770,100715
248.84726,130906,101021
249.16345,130833,101034
249.47965,130674,100977
249.79585,130478,100857
250.11205,130317,100926
250.42824,130295,100894
250.74444,130214,100859
251.06064,130099,100743
251.37683,129979,100699
251.69303,129631,100345
252.00923,129641,100334
252.32543,129412,100311
252.64162,129363,100321
252.95782,129161,100241
253.27402,129065,100173
