c1_ratio,B_uG,kappa,gs_seed,E_gs,E_gap_seeds,Fz,phase,phase_distance,spin_order,nematic_order,Q6,q6_maj,T2,T4,T6,T12,E_density_c0,E_spin_c1,E_ddi,E_zeeman,E_trap
0.0,55.0,2.2,stretched,11.105528899218177,8.872839831752799e-6,-2.3069613736119106,ferromagnetic,unknown,0.9842029840109061,4.089766316382138e-7,0.5503247037093316,0.5342325113356804,0.6073519439680743,0.20318747714384164,0.04054956890093376,0.0001032688112309323,8.520597496797498,0.0,-3.6950374837468654,-1.8772998208507914,7.612003033265935
0.0,62.0,2.2,polar,10.828217422738549,0.022794502573834308,-2.9089468715871307,ferromagnetic,unknown,0.9854002467054195,1.4807356291422802e-7,0.5272088097348313,0.5070547325362647,0.6083211484685795,0.2034706733823179,0.04052774765198468,2.9511178661939568e-5,8.145663591340682,0.0,-3.0747400004939163,-2.6684444342593796,7.885445952791792
0.0,75.0,2.2,stretched,10.215665411893246,1.9378389559676634e-7,-3.465485367129342,ferromagnetic,unknown,0.9834728381174217,4.872146183206547e-9,0.48984562398094433,0.4710521472107308,0.6050418435759697,0.20263804013919998,0.041886182429591,2.5005220054133432e-5,7.799813773992238,0.0,-2.4626950385541786,-3.845532222574313,8.184105071655818
0.0,100.0,2.2,polar,8.497695278708457,4.192877156583563e-10,-5.598575101640275,ferromagnetic,unknown,0.997404271856086,7.524301670390237e-12,0.7147621891249099,0.6948554899022062,0.6246225671538719,0.20704689485989292,0.03549275914316599,6.625730200562878e-7,6.3854925680253825,0.0,0.41711359719724056,-8.283379623263281,9.680505566334094
0.0277777778,0.0,1.0,polar,8.62236385556497,4.0275121211408305e-6,-1.0804972203447668e-7,cyclic,unknown,0.6815296723425964,0.12075805488269258,0.9119537258878072,0.8907831398759314,0.36664699457047784,0.16022007516127043,0.08434628812219208,0.02293645428930968,3.440295728282215,2.3446636223337696,-2.5333698956357464,-1.7851372390161942e-6,5.1242279396811545
0.0277777778,25.0,1.0,polar,8.05291898955462,0.00024472996887858756,-3.320026589482188,cyclic,unknown,0.6880758136235199,0.13063032591972235,0.29462200618414386,0.3171352478005628,0.3859066727493036,0.16307920950839935,0.08052211343868335,0.02495308088092454,3.10867247221896,2.1390023423224904,-1.814455542575615,-1.2280389564719205,5.633552559012969
0.0277777778,40.0,1.0,polar,7.075877156315484,5.937211779993845e-6,-5.316185057890206,cyclic,unknown,0.8276675758736175,0.16201038958919642,0.3253089648175977,0.33500064374555766,0.624535532768538,0.20574292766649113,0.034238511047778274,0.043210716511078814,2.80353902310992,2.3203983489810556,-1.3678809099236822,-3.146228838486288,6.306502144214445
0.0277777778,48.0,1.0,stretched,6.408893200863432,5.438121064571533e-10,-5.902292579133918,ferromagnetic,unknown,0.9876493884645573,0.01129271956982828,0.25991574128631356,0.2834620368603147,0.6273150586372476,0.20764103375020937,0.0344807258557544,0.002969326004002161,2.7204383243305457,2.6868392495303,-1.5088211893765056,-4.191718563574645,6.552581586598712
0.0277777778,55.0,1.0,stretched,5.79326061531664,1.6562751170567935e-11,-5.952186819947743,ferromagnetic,unknown,0.9997311930267556,1.2529335043052325e-16,0.5991990019983036,0.619646373184984,0.6281572916191664,0.20788204268166777,0.03421212080911681,2.1855480186891721e-7,2.7108880462503766,2.7101593428082302,-1.512593470668191,-4.84361185099613,6.582692204702184
0.0277777778,62.0,1.0,polar,5.176344398684822,1.2730261289561895e-11,-5.960483811975654,ferromagnetic,unknown,0.9998905645633891,4.006552437562701e-19,0.8306417890480089,0.8287678422220361,0.6284026817630615,0.20794189149045028,0.034119616511870836,2.0247411076796228e-7,2.707160058305987,2.706863801228688,-1.5068132275699013,-5.467682017497839,6.593280989406857
0.0277777778,75.0,1.0,stretched,4.0288624493016565,1.3790746322683844e-11,-5.97039762963124,ferromagnetic,unknown,0.9999705446524431,1.932403955375673e-22,0.9425425678429494,0.9022190268038157,0.62852599022656,0.20797206065672486,0.034072952349368406,1.9497125209068824e-7,2.7018160449971136,2.701736464228158,-1.4986739289185187,-6.62513154948375,6.608313919278691
0.0277777778,100.0,1.0,stretched,1.8183195428690444,1.0909273484571713e-11,-5.980898029989367,ferromagnetic,unknown,0.9999952413138011,5.083165588715016e-25,1.0858650429100676,1.0497271331619713,0.6285640867754361,0.20798139392370069,0.03405851178023281,1.9272545147617696e-7,2.694681906591215,2.694669085601567,-1.488119627766148,-8.849042850686162,6.628257804209726
0.0277777778,0.0,1.3,stretched,9.554699247557197,0.0018487114030971696,-1.0784539568947338e-9,cyclic,unknown,0.7277679446098877,0.09181099660750609,0.851029253997466,0.8253985658695014,0.39101311618097445,0.164398397936043,0.08162893617297441,0.01760072140698439,3.8319972081304936,2.7888047341432114,-3.01325708369405,-1.8492565233218225e-6,5.6803088967948225
0.0277777778,25.0,1.3,polar,9.222611085623509,6.286275221434323e-5,-1.9554653062722898,cyclic,unknown,0.6455824369730728,8.293390563693736e-5,0.37545866160725694,0.3895003718639587,0.2366818082459692,0.1393640480537068,0.1074431294542762,0.009021557789539615,3.648057493264959,2.3551218486041825,-2.224765428618246,-0.7233053788164728,5.909401157521314
0.0277777778,40.0,1.3,polar,8.618623838607927,0.00014949549359322134,-3.4529898241931924,cyclic,unknown,0.664252696095991,7.407273953701221e-5,0.4220795339925478,0.4240181888072954,0.203981771159727,0.11589133850689136,0.14954086501090647,0.002945654997540016,3.3711598841911288,2.2393020438362146,-1.5283357197009646,-2.043552218796135,6.3365181154554975
0.0277777778,48.0,1.3,stretched,8.159712284975686,0.0006774901540147482,-4.311375284099631,cyclic,unknown,0.6253147834585095,0.20850723370909863,0.31352723701349194,0.3280531193093094,0.4214306517618899,0.1670321758698112,0.06256317223306429,0.041571498089591916,3.1800039932710207,1.9885035100404278,-0.8367412539807625,-3.061873815149059,6.684656522883734
0.0277777778,55.0,1.3,polar,7.680673953829163,1.112084602716834e-5,-4.938352678614921,cyclic,unknown,0.6909450135806586,0.27453773358881334,0.21014171376579796,0.24043297872153285,0.6024359551876274,0.20003152229987112,0.03865628610803347,0.07336735847088381,3.037326043794558,2.09862528625758,-0.6028239568882746,-4.018601562296521,6.98024396949621
0.0277777778,62.0,1.3,polar,7.142524497894992,1.7680645392204042e-8,-5.437136347119607,cyclic,unknown,0.8421860443440573,0.14592651914342233,0.32429226309256287,0.3205049236552781,0.620417786134666,0.20503276067364476,0.035764019366165134,0.03880743129711436,2.9246111483780233,2.4630666962676817,-0.68456800763526,-4.987604602198962,7.244918073933277
0.0277777778,75.0,1.3,polar,6.037775837566251,4.6336268155755533e-11,-5.883788977857376,ferromagnetic,unknown,0.9985864978039725,9.754423383166386e-14,0.5522868969575458,0.5701649920386169,0.6264042089304144,0.20745997470507055,0.0348624913016689,3.701314761920451e-7,2.8162015749004516,2.8122208700397815,-0.7593561589443777,-6.529025691577457,7.52693209927639
0.0277777778,100.0,1.3,polar,3.8500848381962225,5.515587986337778e-13,-5.935371119126035,ferromagnetic,unknown,0.9998942951438803,4.61157987853976e-20,0.944555610383386,0.9203708028805024,0.6284084270311512,0.2079432934135523,0.03411744940989797,2.0210162785683327e-7,2.7845569761683344,2.784262637201369,-0.6904541772998942,-8.781683802786723,7.595410640258139
0.0277777778,0.0,1.6,stretched,10.373653236732588,0.0024074109176837055,7.371824510100517e-10,cyclic,unknown,0.7595505296358859,0.07473384984637138,0.8044656382099487,0.7750446555156789,0.41013867917175023,0.16766261340669933,0.07933796088950816,0.014387882927039915,4.170196951821741,3.1674753059763217,-3.4224044131990263,-1.9345671041349774e-6,6.167334799080052
0.0277777778,25.0,1.6,stretched,10.125706145914968,1.980916033872404e-6,-1.4371320540726216,cyclic,unknown,0.7178800030270227,5.151751292749802e-5,0.3357172962667103,0.35192584389537307,0.3365013349867041,0.15304078635525292,0.08892005702670035,0.009623447029624848,4.038933165779168,2.8994693555952575,-2.8955656321586716,-0.5315802750925019,6.322453631997946
0.0277777778,40.0,1.6,stretched,9.682836796511106,0.0022194743203431955,-2.579578869902518,cyclic,unknown,0.7104126131666041,0.0007086852637892433,0.5327260337085029,0.5181984766182446,0.2967866262222767,0.13313199163996256,0.1152435756774596,0.004186556615037218,3.818455087761795,2.712678659326488,-2.240612286400116,-1.5266498867898959,6.627999274436981
0.0277777778,48.0,1.6,stretched,9.343280661324377,3.447736371597898e-5,-3.166651416793513,cyclic,unknown,0.6811291756703761,8.612077594264206e-5,0.42583064861480663,0.4232155673314089,0.2341068460320472,0.12107610246496313,0.1397075507176172,0.0032682821341763406,3.680176891559614,2.5066758544746337,-1.7182871917728935,-2.2489092069203735,6.8456156005625015
0.0277777778,55.0,1.6,polar,8.989564101547842,0.008545441922587216,-3.7516588932153474,cyclic,unknown,0.570850824352673,0.015661978759138745,0.5747805657297782,0.5575838411330518,0.1431864483776128,0.1617441262167438,0.07053089305803979,0.004269753275735391,3.5230586876877275,2.011140957718498,-0.8421000724561774,-3.0529262922777187,7.107582316117453
0.0277777778,62.0,1.6,stretched,8.573220531710747,0.0004707313384919587,-4.344071383606354,cyclic,unknown,0.4705076025043743,0.5039430446628967,0.40706355760590796,0.3746830155181592,0.6174457987943867,0.20236085844270454,0.034951810196161164,0.13357007545258054,3.357531327361241,1.579744016433962,0.02001187702370753,-3.984912418443343,7.405500270816661
0.0277777778,75.0,1.6,polar,7.65694033248022,6.324294155035659e-8,-5.158832119431883,cyclic,unknown,0.7150138365063733,0.26896934032794045,0.34438480782217545,0.3274387190151333,0.6184992333010239,0.2040243143369876,0.03606708062306174,0.07120417652506955,3.135517280784133,2.241938242159225,-0.06078007048345942,-5.724567931638841,7.868152894141815
0.0277777778,100.0,1.6,stretched,5.565165358313517,1.0936140881767642e-11,-5.874598644921376,ferromagnetic,unknown,0.998611218610685,6.150455563765681e-15,0.6257414757491079,0.6494506102183917,0.6264394008250012,0.20746694146251474,0.03485233101021527,3.554074265758257e-7,2.9148270049194505,2.910778949750782,-0.13433681989535587,-8.691768291582544,8.38302427573162
0.0277777778,0.0,1.9,stretched,11.114279934485223,1.9853910515621465e-8,-4.031038889155866e-11,cyclic,unknown,0.7830569227521126,0.06348017324170516,0.7643891825644482,0.7334486635329124,0.4256333471855903,0.1702976619594326,0.07733963735310832,0.012245326827674414,4.469953494761512,3.5002280312535605,-3.7819382502637167,-2.0423153458231263e-6,6.605519117632894
0.0277777778,25.0,1.9,polar,10.911908734623681,9.484493723732612e-8,-1.1666218562884125,cyclic,unknown,0.7619130757226245,3.509857234889824e-5,0.3162500473927792,0.32735530134879215,0.38800205139876903,0.16141061142395863,0.07946750687741261,0.00884687208938139,4.362204687495613,3.323620793040512,-3.392074035530512,-0.4315217965144112,6.728025060797938
0.0277777778,40.0,1.9,stretched,10.5592937138442,0.0014883102483036481,-2.0409240796211945,cyclic,unknown,0.684709780679748,4.072418168705417e-5,0.334029146977361,0.3501296153694021,0.265273616745481,0.14042853711601921,0.11256175175783514,0.007167013870069664,4.188826653930125,2.868130581812584,-2.5644873305988463,-1.207863641725744,6.960341867384595
0.0277777778,48.0,1.9,stretched,10.287775724454962,1.6121741008845447e-6,-2.5487992024919075,cyclic,unknown,0.6466777088974515,4.748032369614212e-5,0.3638838353241398,0.3746304171970216,0.20423796043305947,0.13096881960564052,0.1276178328944668,0.00614634676132332,4.064174999215151,2.6282113791534893,-2.041552527809683,-1.8101211037171503,7.141140635007294
0.0277777778,55.0,1.9,stretched,10.00052853465005,8.7360190903496e-7,-2.998650308431043,cyclic,unknown,0.6228220654824015,5.722990526821503e-5,0.41146015674092457,0.4177316804878422,0.16594406565033593,0.12628158496210276,0.13512940368779094,0.0053362615630502186,3.9425182201636293,2.45548734304882,-1.58238464061348,-2.4401643123535237,7.328384843973763
0.0277777778,62.0,1.9,polar,9.669423653247923,0.012011932738964504,-3.4754992886346936,mixed,unknown,0.5477631661787162,0.020953034488808562,0.6373006833141475,0.6131629112522514,0.11149993626888152,0.15364203374405563,0.0837018861859871,0.005073288053240829,3.7992591582269055,2.081094227308824,-0.8542284497159757,-3.188153045475828,7.559402366539643
0.0277777778,75.0,1.9,stretched,8.917512298877048,0.0051568056306035,-4.3443102964111375,cyclic,unknown,0.44267842223875364,0.5414711956422745,0.4047498292970585,0.3723367413024477,0.6207073925184743,0.20425574894302015,0.03517812221997688,0.14226355553559844,3.5233817075895337,1.5597250565085015,0.39795223017036185,-4.820722911334779,8.048607430197524
0.0277777778,100.0,1.9,polar,7.07520827944932,4.3144687822405103e-10,-5.534807819474541,cyclic,unknown,0.8437112867314295,0.14777538567781154,0.3171663527155918,0.3134552547915239,0.6200130767428189,0.2054564063634319,0.036681701072003754,0.03881738599934257,3.1275468242771725,2.638746557534874,0.4010296738926086,-8.18903078332162,8.888568978864935
0.0277777778,0.0,2.2,stretched,11.791239063068378,1.7423928966309177e-9,1.8774120376744868e-13,cyclic,unknown,0.801280647239678,0.055518203114282044,0.7300889463175307,0.6997148585650671,0.43849190622370937,0.1724820760614623,0.07556766601167703,0.010720251820628135,4.7402209651323925,3.7982473260391356,-4.1039431763511836,-2.1776693834147e-6,7.007167636119378
0.0277777778,25.0,2.2,polar,11.620949973016398,7.268423729556162e-8,-0.9950421829505839,cyclic,unknown,0.791550401048939,3.906549413260741e-5,0.32393956285301145,0.33002655334355147,0.4194809629487661,0.16669362541488233,0.07432121757295267,0.008003973129639514,4.645909906916324,3.677471852999078,-3.79689481470226,-0.36805653802232124,7.111095191257518
0.0277777778,40.0,2.2,polar,11.323542346593964,2.4475289883696405e-7,-1.715950780035147,cyclic,unknown,0.7306815708263594,3.109960884651794e-5,0.30519867672031764,0.32621362671179116,0.32631651410424745,0.15031456232354334,0.0994475559661752,0.007111016363424769,4.5019734413771575,3.289509028595835,-3.1016274878999033,-1.0155389821637368,7.299278273472649
0.0277777778,48.0,2.2,stretched,11.095199379168134,1.5647774631588618e-7,-2.1444545642519337,cyclic,unknown,0.6937688118884193,3.203158021937253e-5,0.3177943833275908,0.33631509926629927,0.2698388837112734,0.14066003687431805,0.11425529541548678,0.006544813982440977,4.395141449007677,3.04921206359911,-2.6200250453406184,-1.5229620796500243,7.448685502823352
0.0277777778,55.0,2.2,polar,10.853342569944884,3.330385922595269e-8,-2.526827275573413,cyclic,unknown,0.6647007221287332,3.501357182448866e-5,0.33265645128855437,0.34818040871435724,0.2257170757013215,0.13390898661962577,0.12451890058063592,0.006022330537345266,4.2889137542425315,2.850844071873701,-2.17326577971734,-2.0562178787172103,7.604456943477874
0.0277777778,62.0,2.2,stretched,10.571702758129812,0.004736309074857559,-2.912202134248994,cyclic,unknown,0.6406976204215961,4.030945066296768e-5,0.3540132839503816,0.3663535222213813,0.1897870540797535,0.12939933735786804,0.13123706515463143,0.005506883855407309,4.172789028639094,2.6734960033093476,-1.716077563172993,-2.6714302621032227,7.782737723055627
0.0277777778,75.0,2.2,polar,9.942764506479339,0.005290087077671757,-3.6478371983811084,mixed,unknown,0.5528219742637134,0.022446693990712165,0.5443684319663853,0.527526785486975,0.12115013969362391,0.15674779644609632,0.07891204936454889,0.005259421653166294,3.9261263451963333,2.170448919096723,-0.58565634096743,-4.047873152735146,8.186261443906877
0.0277777778,100.0,2.2,polar,8.3369561276584,4.5289993977348786e-11,-4.9272172500018145,cyclic,unknown,0.5958527415137792,0.393516638185512,0.37329371311011394,0.3469757110954103,0.6207452279885204,0.20514410499803512,0.03601439891481783,0.10305853924363227,3.4565721204930435,2.0596079758837393,0.8138458616786514,-7.290069491594478,9.073499271895212
