t_ms,B_uG,Lz_m6,Lz_m5,Lz_m4,dphi_m5,dphi_m4,w_m5,w_m4,r_ring_m5,r_ring_m4
121.1748,63.0000,+0.000006,-0.959691,-1.717194,+3.136360,-0.134340,-1.000000,-2.000000,3.1948,3.2001
122.9834,63.0000,+0.000009,-0.955661,-1.831042,+1.558151,+0.567004,-1.000000,-2.000000,3.3985,2.8300
124.7919,63.0000,+0.000003,-0.954793,-1.780616,+3.136644,-1.304529,-1.000000,-2.000000,3.8879,2.3649
126.6005,63.0000,+0.000006,-0.962386,-1.745885,+2.698862,-3.058228,-1.000000,-2.000000,2.9931,2.8458
128.4091,63.0000,-0.000007,-0.960031,-1.776376,-2.977141,+0.690412,-1.000000,-2.000000,3.6140,3.7078
130.2177,63.0000,+0.000016,-0.948696,-1.742244,+2.950469,-1.565206,-1.000000,-2.000000,2.8497,3.0579
132.0263,63.0000,+0.000000,-0.945460,-1.744796,-3.136808,+2.988999,-1.000000,-2.000000,3.2379,3.5086
133.8348,63.0000,+0.000014,-0.954395,-1.800307,-3.046103,+2.347856,-1.000000,-2.000000,3.1445,3.6493
135.6434,63.0000,-0.000019,-0.957065,-1.808563,+3.085742,-0.091136,-1.000000,-2.000000,3.2837,3.3919
137.4520,63.0000,+0.000016,-0.953151,-1.756046,-3.089686,+0.239184,-1.000000,-2.000000,2.6845,2.9484
139.2606,63.0000,-0.000049,-0.950198,-1.816195,+3.102481,+0.050389,-1.000000,-2.000000,2.4268,3.0463
141.0692,63.0000,-0.000006,-0.956785,-1.734656,-3.068702,+2.229953,-1.000000,+1.000000,3.4489,3.3348
142.8777,63.0000,-0.000005,-0.956764,-1.701380,-3.133135,-1.381335,-1.000000,-1.000000,2.8681,2.9742
144.6863,63.0000,+0.000042,-0.958054,-1.775492,+3.059042,-1.365351,-1.000000,-2.000000,3.4657,3.2382
146.4949,63.0000,-0.000037,-0.948908,-1.835802,-3.055274,+0.583296,-1.000000,-2.000000,2.4963,3.5554
148.3035,63.0000,+0.000012,-0.957678,-1.740132,-3.053754,+2.893540,-1.000000,-2.000000,3.1699,2.2404
150.1120,63.0000,+0.000021,-0.955295,-1.778252,+3.120071,+0.002826,-1.000000,-2.000000,2.9303,3.1899
151.9206,63.0000,-0.000022,-0.940477,-1.744208,-3.082682,-0.902927,-1.000000,-2.000000,3.1876,3.4015
153.7292,63.0000,+0.000022,-0.953994,-1.627276,+3.041867,+0.406367,-1.000000,-2.000000,2.4732,2.9666
155.5378,63.0000,+0.000028,-0.956152,-1.765369,+3.128659,+2.033258,-1.000000,-2.000000,2.5617,2.5317
157.3464,63.0000,-0.000066,-0.957125,-1.770374,-2.658148,-0.053364,-1.000000,-2.000000,3.2090,3.4960
159.1549,63.0000,+0.000010,-0.951445,-1.718857,-2.590647,+0.713550,-1.000000,-2.000000,3.0043,3.4213
160.9635,63.0000,-0.000054,-0.948711,-1.765099,-3.111992,-1.592857,-1.000000,-2.000000,3.8292,2.4877
162.7721,63.0000,+0.000067,-0.952757,-1.737490,-3.100478,+0.097842,-1.000000,-2.000000,3.1326,3.0003
164.5807,63.0000,-0.000022,-0.956184,-1.780464,+2.825423,+1.017284,-1.000000,+4.000000,3.7211,3.0758
166.3893,63.0000,-0.000039,-0.958370,-1.738235,+2.421368,-1.249770,-1.000000,-2.000000,3.1736,3.4544
168.1978,63.0000,-0.000002,-0.959013,-1.735758,+3.082527,-2.487555,-1.000000,-2.000000,2.6532,3.9802
170.0064,63.0000,-0.000022,-0.960571,-1.688520,+2.810320,+1.479442,-1.000000,-2.000000,3.2133,3.1648
171.8150,63.0000,-0.000024,-0.948306,-1.784785,+2.212992,+0.049914,-1.000000,-2.000000,2.7225,3.1226
173.6236,63.0000,+0.000062,-0.964399,-1.694197,+2.862856,+2.474733,-1.000000,-2.000000,3.2419,2.7923
175.4321,63.0000,-0.000015,-0.959598,-1.732667,+2.998818,-2.985604,-1.000000,+2.000000,2.8646,2.8849
177.2407,63.0000,+0.000015,-0.956762,-1.774850,-3.052487,-0.103238,-1.000000,-2.000000,3.0184,3.0814
179.0493,63.0000,-0.000010,-0.953723,-1.770698,+3.013638,-2.282810,-1.000000,-2.000000,3.4426,3.2617
180.8579,63.0000,+0.000002,-0.948554,-1.739810,+3.123851,+3.034368,-1.000000,-2.000000,3.4501,3.7481
182.6665,63.0000,-0.000005,-0.955696,-1.681074,-2.923336,-0.033094,-1.000000,-2.000000,3.4550,2.3281
184.4750,63.0000,-0.000031,-0.956248,-1.729335,+3.032277,-0.534412,-1.000000,-2.000000,3.3029,2.6593
186.2836,63.0000,+0.000008,-0.951344,-1.814376,+2.976249,-0.711937,-1.000000,-2.000000,3.1814,3.3253
188.0922,63.0000,+0.000017,-0.953481,-1.753010,-3.118205,+0.475166,-1.000000,-2.000000,3.4969,3.2435
