t_ms,N,N0
37.89276,103304,25668.6
38.00487,103294,25792.7
38.11698,103284,25926.7
38.22908,103274,26055.1
38.34119,103265,26145.6
38.45330,103255,26259.7
38.56541,103245,26318.8
38.67752,103235,26381.5
38.78963,103225,26438.3
38.90174,103216,26460.4
39.01385,103206,26467.7
39.12595,103196,26506.6
39.23806,103186,26606.1
39.35017,103177,26701.2
39.46228,103167,26825.8
39.57439,103157,26913.9
39.68650,103147,26986.3
39.79861,103138,27061.7
39.91072,103128,27106.5
40.02282,103118,27125.6
40.13493,103108,27176.3
40.24704,103099,27186.7
40.35915,103089,27184.3
40.47126,103079,27238.7
40.58337,103070,27296.4
40.69548,103060,27373.1
40.80759,103050,27497.5
40.91969,103040,27649.9
41.03180,103031,27777.7
41.14391,103021,27884.5
41.25602,103011,27959.8
41.36813,103002,28009.9
41.48024,102992,28105.8
41.59235,102982,28193.2
41.70446,102973,28217.7
41.81656,102963,28259.4
41.92867,102953,28320.7
42.04078,102944,28367.2
42.15289,102934,28401
42.26500,102924,28448.2
42.37711,102915,28400.6
42.48922,102905,28327.4
42.60133,102895,28220.4
42.71343,102886,28140.3
42.82554,102876,28092.1
42.93765,102866,28064.7
43.04976,102857,28088.5
43.16187,102847,28090.2
43.27398,102837,28146.5
43.38609,102828,28209.6
43.49820,102818,28244.2
43.61030,102809,28291
43.72241,102799,28382.7
43.83452,102789,28494.1
43.94663,102780,28622.6
44.05874,102770,28743.7
44.17085,102760,28842
44.28296,102751,28926.4
44.39507,102741,28986.5
44.50717,102732,29037.7
44.61928,102722,29112.3
44.73139,102712,29163.7
44.84350,102703,29161.4
