eps_pct,lab_NBEC,opt_NBEC
1.0,227920.2831997989,789865.749172356
1.0,230103.67971355663,800755.9342597795
1.0,226356.4986463043,787319.8729532631
1.0,230863.81131995906,797440.2761928417
1.0,223236.15382619927,789069.6247945688
1.0,226142.8128377383,785613.9610215969
1.0,229360.88627191802,796449.9519036083
1.0,228429.83533800996,795846.9084919064
1.0,232421.2832153273,788395.1689372597
1.0,229689.97099429477,801812.4797723806
1.0,228273.02495727953,788666.3613561736
1.0,226408.2858705395,797070.8209080114
1.0,227636.98472472662,788318.8009512445
1.0,225567.62069090726,787514.1040688766
1.0,230175.07693936332,800102.8924802982
1.0,234002.23417273312,809355.6034381591
1.0,229253.95487661517,796189.6680709128
1.0,228969.81099280302,786256.091238272
1.0,231188.9561423874,795433.187593836
1.0,228403.04565546004,795191.0106694425
1.0,230680.85039129038,806513.4147082263
1.0,228354.63953003826,795850.7755292468
1.0,231390.8294561646,797369.0152255904
1.0,229415.60854096478,796443.9376073864
1.0,227696.04600509675,783267.7774818091
1.0,228734.688929425,793752.6252567677
1.0,228212.12190556707,798737.5658299898
1.0,234132.4388117073,799227.5417794251
1.0,221903.20974311847,784882.1492881358
1.0,228736.640784463,807904.6839736828
1.0,231827.1504704535,798465.8557815298
1.0,228636.18732160178,785648.0466796507
1.0,229287.1298478437,796632.6884000048
1.0,229604.28509752327,792287.3846236692
1.0,228034.85019752197,796386.8631920238
1.0,229446.34715053265,798879.3566371591
1.0,230019.64548277718,810148.7218779266
1.0,229111.36122234087,810460.6750976936
1.0,230307.47978151304,799572.8423209132
1.0,231723.5865153282,800538.2253842293
1.0,229934.04049661782,796484.815627162
1.0,229360.23276438657,793515.8186588609
1.0,229489.76583996214,791651.530827013
1.0,229791.90890759332,803703.7491865908
1.0,227305.427073679,798240.1870115437
1.0,229451.93708722843,788215.5801671399
1.0,227890.90214063835,795466.6531650644
1.0,230327.46991517834,806286.5478841872
1.0,230557.32786461306,795454.6160515316
1.0,231779.05560804703,798754.6494269264
1.0,228400.72922302803,793430.027266864
1.0,229812.6096925047,804791.485985919
1.0,229907.51454641306,803339.0363666839
1.0,227340.5131154834,795324.0819209015
1.0,228667.41496558022,800770.2176686514
1.0,226926.32489785916,794367.687520144
1.0,227285.37092884842,799609.9727487107
1.0,228812.85538851353,796209.172337698
1.0,231052.416446091,794665.7342790352
1.0,230196.81278025726,797132.5503256548
1.0,227447.58338571218,793311.535447398
1.0,231745.34439600742,801885.6816472542
1.0,230933.00134702155,802732.2512022565
1.0,228152.098636146,803535.6737999863
1.0,227071.10464951265,786974.3834435008
1.0,229024.0273452652,808607.984490679
1.0,226171.23768091263,786666.6715226641
1.0,223708.83429305875,785708.3075173555
1.0,230097.82150840637,797846.8348539433
1.0,228930.40041393947,804871.9155061495
1.0,229311.0127962661,793680.6155725421
1.0,230841.45713158062,801848.1070670112
1.0,229581.32948603312,806954.9518296458
1.0,224928.82973512527,784839.6288654045
1.0,232247.1708544716,802466.3703298323
1.0,226469.0115523618,786472.1707357179
1.0,227995.03105449228,795442.9893849263
1.0,229439.97883514935,792087.5142945404
1.0,231327.26542099175,791378.2695097039
1.0,230248.5638247296,789442.8215091854
1.0,226467.41761319645,793708.7696275552
1.0,228289.43255067733,798756.1824858966
1.0,233942.97879025736,807737.14183108
1.0,229698.2060151972,795382.1002436646
1.0,228636.14657237948,802004.1497832659
1.0,228255.52238722166,798495.4840371464
1.0,227635.80255747947,792422.2126663417
1.0,229031.4898889548,792186.0648916384
1.0,230839.18193822037,800788.2975652892
