Omega,frame,t,norm,Fz,Lz,peak,pop_c1,pop_c2,pop_c3,pop_c4,pop_c5,pop_c6,pop_c7,pop_c8,pop_c9,pop_c10,pop_c11,pop_c12,pop_c13
-0.5000,292,2.914000e+01,9.901527e-01,4.863271e-01,,NaN,1.079289e-01,9.952329e-02,6.482771e-02,6.079555e-02,7.288292e-02,7.788577e-02,9.386891e-02,9.485803e-02,8.155431e-02,7.279439e-02,7.280232e-02,4.985071e-02,5.042714e-02
-0.5000,293,2.924000e+01,9.901179e-01,4.715760e-01,,NaN,1.048891e-01,9.821282e-02,6.619880e-02,6.233070e-02,7.401390e-02,7.846865e-02,9.411726e-02,9.455470e-02,8.209333e-02,7.050490e-02,7.237224e-02,5.080643e-02,5.143715e-02
-0.5000,294,2.934000e+01,9.900828e-01,4.583823e-01,,NaN,1.020122e-01,9.691115e-02,6.763892e-02,6.379667e-02,7.482854e-02,7.907889e-02,9.465661e-02,9.435972e-02,8.249521e-02,6.850487e-02,7.158051e-02,5.166993e-02,5.246677e-02
-0.5000,295,2.944000e+01,9.900478e-01,4.469330e-01,,NaN,9.934886e-02,9.568411e-02,6.915323e-02,6.510639e-02,7.525194e-02,7.972481e-02,9.550081e-02,9.429755e-02,8.270167e-02,6.682413e-02,7.048727e-02,5.238899e-02,5.353025e-02
-0.5000,296,2.954000e+01,9.900131e-01,4.374299e-01,,NaN,9.695259e-02,9.447909e-02,7.082697e-02,6.620400e-02,7.526768e-02,8.044431e-02,9.661249e-02,9.435711e-02,8.269248e-02,6.542517e-02,6.917710e-02,5.292402e-02,5.463699e-02
-0.5000,297,2.964000e+01,9.899789e-01,4.299296e-01,,NaN,9.482626e-02,9.321767e-02,7.273870e-02,6.711565e-02,7.491031e-02,8.126109e-02,9.790422e-02,9.454050e-02,8.246256e-02,6.424237e-02,6.773844e-02,5.325205e-02,5.579018e-02
-0.5000,298,2.974000e+01,9.899455e-01,4.243379e-01,,NaN,9.292684e-02,9.188013e-02,7.488280e-02,6.793737e-02,7.423922e-02,8.211844e-02,9.930272e-02,9.489882e-02,8.201810e-02,6.320241e-02,6.623093e-02,5.338511e-02,5.697710e-02
-0.5000,299,2.984000e+01,9.899130e-01,4.204822e-01,,NaN,9.119828e-02,9.050721e-02,7.716236e-02,6.879389e-02,7.335817e-02,8.288129e-02,1.007811e-01,9.545243e-02,8.141522e-02,6.221979e-02,6.468609e-02,5.336426e-02,5.817995e-02
-0.5000,300,2.994000e+01,9.898816e-01,4.181898e-01,,NaN,8.958539e-02,8.917484e-02,7.941973e-02,6.979859e-02,7.241717e-02,8.343410e-02,1.023202e-01,9.614607e-02,8.073865e-02,6.121603e-02,6.313225e-02,5.323715e-02,5.937983e-02
-0.5000,301,3.004000e+01,9.898515e-01,4.173602e-01,,1.254305e-02,8.803828e-02,8.797637e-02,8.149066e-02,7.101371e-02,7.158092e-02,8.373459e-02,1.038953e-01,9.688417e-02,8.002173e-02,6.015865e-02,6.161706e-02,5.303090e-02,6.055769e-02
-0.5000,302,3.014000e+01,9.898227e-01,4.178369e-01,,NaN,8.651090e-02,8.699257e-02,8.327802e-02,7.241811e-02,7.097340e-02,8.378625e-02,1.054964e-01,9.759867e-02,7.924783e-02,5.905270e-02,6.018348e-02,5.276173e-02,6.169994e-02
0.5000,1,0.000000e+00,1.000000e+00,5.999994e+00,,1.150572e-02,9.999942e-01,5.846254e-06,3.864994e-11,2.006876e-16,7.918706e-22,2.365987e-27,4.512817e-32,2.149803e-32,1.184433e-32,8.587666e-33,2.424865e-33,6.504003e-33,1.762309e-33
0.5000,2,1.400000e-01,1.000000e+00,5.999794e+00,,NaN,9.997943e-01,2.056783e-04,4.780766e-08,8.731064e-12,1.212163e-15,1.278444e-19,1.022572e-23,9.768479e-28,5.826370e-28,5.065797e-28,1.861801e-28,7.351256e-28,2.423100e-28
0.5000,3,2.400000e-01,9.999576e-01,5.996055e+00,,NaN,9.963219e-01,3.665521e-03,1.251108e-05,3.756127e-08,9.178086e-11,1.770792e-13,2.660484e-16,3.071731e-19,2.709175e-22,8.503096e-24,7.751398e-25,1.141620e-23,1.753310e-24
0.5000,4,3.400000e-01,9.999171e-01,5.987073e+00,,NaN,9.877040e-01,1.216253e-02,1.322200e-04,1.266677e-06,9.960907e-09,6.215243e-11,3.027767e-13,1.134916e-15,3.206090e-18,6.619751e-21,1.099790e-23,3.422085e-23,6.169563e-24
0.5000,5,4.400000e-01,9.998789e-01,5.973321e+00,,NaN,9.746120e-01,2.483176e-02,5.454824e-04,1.057686e-05,1.694671e-07,2.163857e-09,2.162264e-11,1.664551e-13,9.662588e-16,4.088118e-18,1.189296e-20,7.168347e-23,1.040676e-23
0.5000,6,5.400000e-01,9.998430e-01,5.955308e+00,,NaN,9.578057e-01,4.068069e-02,1.465627e-03,4.672752e-05,1.238844e-06,2.628380e-08,4.374221e-10,5.614925e-12,5.437775e-14,3.838696e-16,1.863152e-18,5.609690e-21,1.926283e-23
0.5000,7,6.400000e-01,9.998093e-01,5.933488e+00,,NaN,9.380063e-01,5.876254e-02,3.081894e-03,1.434860e-04,5.588593e-06,1.748733e-07,4.301756e-09,8.171844e-11,1.171860e-12,1.225123e-14,8.804896e-17,3.888395e-19,8.040313e-22
0.5000,8,7.400000e-01,9.997774e-01,5.908231e+00,,NaN,9.158376e-01,7.825957e-02,5.534880e-03,3.486624e-04,1.847834e-05,7.896419e-07,2.658298e-08,6.918854e-10,1.360158e-11,1.949607e-13,1.920697e-15,1.162068e-17,3.254606e-20
0.5000,9,8.400000e-01,9.997469e-01,5.879821e+00,,NaN,8.918197e-01,9.849727e-02,8.910673e-03,7.202789e-04,4.924695e-05,2.724381e-06,1.189696e-07,4.021202e-09,1.027151e-10,1.913156e-12,2.448490e-14,1.923359e-16,6.987703e-19
0.5000,10,9.400000e-01,9.997176e-01,5.848479e+00,,NaN,8.663880e-01,1.189259e-01,1.324444e-02,1.321460e-03,1.120896e-04,7.718934e-06,4.204466e-07,1.774721e-08,5.664421e-10,1.318428e-11,2.107936e-13,2.067300e-15,9.368836e-18
0.5000,11,1.040000e+00,9.996889e-01,5.814391e+00,,8.233219e-03,8.399185e-01,1.390927e-01,1.852716e-02,2.215286e-03,2.262619e-04,1.882544e-05,1.241552e-06,6.353474e-08,2.460094e-09,6.947618e-11,1.347436e-12,1.602008e-14,8.793722e-17
0.5000,12,1.140000e+00,9.996605e-01,5.777727e+00,,NaN,8.127492e-01,1.586187e-01,2.471196e-02,3.460246e-03,4.157035e-04,4.082207e-05,3.184746e-06,1.930657e-07,8.862888e-09,2.968280e-10,6.825714e-12,9.617039e-14,6.250537e-16
0.5000,13,1.240000e+00,9.996321e-01,5.738667e+00,,NaN,7.851957e-01,1.771831e-01,3.171845e-02,5.106218e-03,7.081247e-04,8.054484e-05,7.295849e-06,5.143484e-07,2.748443e-08,1.071878e-09,2.870034e-11,4.706311e-13,3.557256e-15
0.5000,14,1.340000e+00,9.996033e-01,5.697414e+00,,NaN,7.575635e-01,1.945146e-01,3.943431e-02,7.190467e-03,1.133531e-03,1.470588e-04,1.523172e-05,1.230003e-06,7.536667e-08,3.372128e-09,1.035918e-10,1.948217e-12,1.687636e-14
0.5000,15,1.440000e+00,9.995737e-01,5.654231e+00,,NaN,7.301589e-01,2.103886e-01,4.771383e-02,9.732832e-03,1.722042e-03,2.515642e-04,2.941524e-05,2.686586e-06,1.864082e-07,9.450390e-09,3.289914e-10,7.009405e-12,6.874236e-14
0.5000,16,1.540000e+00,9.995429e-01,5.609457e+00,,NaN,7.032908e-01,2.246351e-01,5.637727e-02,1.273003e-02,2.500833e-03,4.069114e-04,5.313193e-05,5.429409e-06,4.220314e-07,2.398636e-08,9.363129e-10,2.236344e-11,2.457217e-13
0.5000,17,1.640000e+00,9.995106e-01,5.563514e+00,,NaN,6.772562e-01,2.371561e-01,6.521808e-02,1.615092e-02,3.490360e-03,6.266276e-04,9.051075e-05,1.025141e-05,8.843989e-07,5.583110e-08,2.421330e-09,6.424132e-11,7.836515e-13
0.5000,18,1.740000e+00,9.994765e-01,5.516877e+00,,NaN,6.523114e-01,2.479399e-01,7.402193e-02,1.993609e-02,4.700719e-03,9.234973e-04,1.463397e-04,1.821977e-05,1.730243e-06,1.203345e-07,5.751141e-09,1.681273e-10,2.258653e-12
0.5000,19,1.840000e+00,9.994401e-01,5.470013e+00,,NaN,6.286402e-01,2.570623e-01,8.259488e-02,2.400500e-02,6.129727e-03,1.308034e-03,2.257209e-04,3.066587e-05,3.182283e-06,2.420505e-07,1.265582e-08,4.047059e-10,5.944392e-12
0.5000,20,1.940000e+00,9.994013e-01,5.423306e+00,,NaN,6.063333e-01,2.646661e-01,9.078987e-02,2.827014e-02,7.764272e-03,1.787468e-03,3.336695e-04,4.913983e-05,5.535794e-06,4.574804e-07,2.599600e-08,9.033130e-10,1.441048e-11
0.5000,21,2.040000e+00,9.993597e-01,5.377003e+00,,1.178477e-02,5.853907e-01,2.709253e-01,9.851894e-02,3.265381e-02,9.585201e-03,2.365861e-03,4.748527e-04,7.535573e-05,9.160906e-06,8.176192e-07,5.018732e-08,1.883341e-09,3.242917e-11
0.5000,22,2.140000e+00,9.993154e-01,5.331192e+00,,NaN,5.657424e-01,2.760116e-01,1.057458e-01,3.709998e-02,1.157394e-02,3.045468e-03,6.536382e-04,1.111691e-04,1.450464e-05,1.390328e-06,9.166066e-08,3.692907e-09,6.822365e-11
0.5000,23,2.240000e+00,9.992681e-01,5.285835e+00,,NaN,5.472817e-01,2.800773e-01,1.124635e-01,4.157480e-02,1.371685e-02,3.828339e-03,8.743633e-04,1.585963e-04,2.209492e-05,2.262412e-06,1.593062e-07,6.850984e-09,1.349865e-10
0.5000,24,2.340000e+00,9.992180e-01,5.240855e+00,,NaN,5.298974e-01,2.832583e-01,1.186715e-01,4.605607e-02,1.600340e-02,4.716037e-03,1.141210e-03,2.197636e-04,3.253030e-05,3.539244e-06,2.646656e-07,1.207777e-08,2.522666e-10
0.5000,25,2.440000e+00,9.991654e-01,5.196225e+00,,NaN,5.134939e-01,2.856873e-01,1.243663e-01,5.052076e-02,1.841955e-02,5.706513e-03,1.456983e-03,2.965598e-04,4.641166e-05,5.335752e-06,4.212349e-07,2.027234e-08,4.460633e-10
0.5000,26,2.540000e+00,9.991109e-01,5.152042e+00,,NaN,4.980010e-01,2.875005e-01,1.295427e-01,5.493863e-02,2.094271e-02,6.790613e-03,1.821241e-03,3.899913e-04,6.419645e-05,7.754249e-06,6.422684e-07,3.238922e-08,7.459737e-10
0.5000,27,2.640000e+00,9.990553e-01,5.108548e+00,,NaN,4.833804e-01,2.888369e-01,1.341952e-01,5.926891e-02,2.354076e-02,7.951172e-03,2.229212e-03,4.996158e-04,8.603706e-05,1.085596e-05,9.375598e-07,4.922576e-08,1.179120e-09
0.5000,28,2.740000e+00,9.989998e-01,5.066143e+00,,NaN,4.696312e-01,2.898361e-01,1.383169e-01,6.345550e-02,2.617241e-02,9.164504e-03,2.672170e-03,6.234361e-04,1.117005e-04,1.464158e-05,1.310827e-06,7.122096e-08,1.763417e-09
0.5000,29,2.840000e+00,9.989456e-01,5.025332e+00,,NaN,4.567795e-01,2.906334e-01,1.419071e-01,6.742885e-02,2.878922e-02,1.040322e-02,3.138900e-03,7.582909e-04,1.406120e-04,1.905099e-05,1.759094e-06,9.837734e-08,2.503948e-09
0.5000,30,2.940000e+00,9.988936e-01,4.986617e+00,,NaN,4.448549e-01,2.913442e-01,1.449829e-01,7.112014e-02,3.134167e-02,1.163980e-02,3.617489e-03,9.004640e-04,1.719747e-04,2.397684e-05,2.273699e-06,1.303038e-07,3.393297e-09
0.5000,31,3.040000e+00,9.988447e-01,4.950389e+00,,1.319530e-02,4.338719e-01,2.920495e-01,1.475835e-01,7.447816e-02,3.378679e-02,1.284993e-02,4.096802e-03,1.046208e-03,2.048885e-04,2.927957e-05,2.841458e-06,1.662781e-07,4.413109e-09
0.5000,32,3.140000e+00,9.987990e-01,4.916892e+00,,NaN,4.238258e-01,2.927914e-01,1.497620e-01,7.747728e-02,3.609304e-02,1.401433e-02,4.567234e-03,1.192041e-03,2.384303e-04,3.479800e-05,3.445304e-06,2.052688e-07,5.534748e-09
0.5000,33,3.240000e+00,9.987565e-01,4.886240e+00,,NaN,4.146996e-01,2.935814e-01,1.515729e-01,8.011462e-02,3.824070e-02,1.511884e-02,5.020786e-03,1.334821e-03,2.716955e-04,4.035677e-05,4.064677e-06,2.459340e-07,6.719158e-09
0.5000,34,3.340000e+00,9.987170e-01,4.858473e+00,,NaN,4.064736e-01,2.944129e-01,1.530619e-01,8.240199e-02,4.021927e-02,1.615331e-02,5.450762e-03,1.471700e-03,3.038138e-04,4.577273e-05,4.676102e-06,2.866290e-07,7.916674e-09
0.5000,35,3.440000e+00,9.986798e-01,4.833600e+00,,NaN,3.991311e-01,2.952747e-01,1.542606e-01,8.435751e-02,4.202400e-02,1.711030e-02,5.851386e-03,1.600042e-03,3.339517e-04,5.086099e-05,5.254129e-06,3.254524e-07,9.067711e-09
0.5000,36,3.540000e+00,9.986447e-01,4.811635e+00,,NaN,3.926629e-01,2.961576e-01,1.551861e-01,8.599943e-02,4.365248e-02,1.798379e-02,6.217512e-03,1.717357e-03,3.613162e-04,5.544215e-05,5.772837e-06,3.603579e-07,1.010563e-08
0.5000,37,3.640000e+00,9.986111e-01,4.792614e+00,,NaN,3.870685e-01,2.970587e-01,1.558425e-01,8.734314e-02,4.510208e-02,1.876817e-02,6.544469e-03,1.821317e-03,3.851718e-04,5.935144e-05,6.207824e-06,3.893350e-07,1.096252e-08
0.5000,38,3.740000e+00,9.985785e-01,4.776597e+00,,NaN,3.823558e-01,2.979807e-01,1.562236e-01,8.840102e-02,4.636918e-02,1.945766e-02,6.828004e-03,1.909816e-03,4.048682e-04,6.244871e-05,6.538446e-06,4.106377e-07,1.157758e-08
0.5000,39,3.840000e+00,9.985465e-01,4.763661e+00,,NaN,3.785377e-01,2.989315e-01,1.563148e-01,8.918344e-02,4.744945e-02,2.004607e-02,7.064221e-03,1.981022e-03,4.198696e-04,6.462759e-05,6.749869e-06,4.230169e-07,1.190657e-08
0.5000,40,3.940000e+00,9.985147e-01,4.753888e+00,,NaN,3.756289e-01,2.999210e-01,1.560994e-01,8.970022e-02,4.833796e-02,2.052671e-02,7.249501e-03,2.033417e-03,4.297786e-04,6.582250e-05,6.834576e-06,4.259035e-07,1.193005e-08
0.5000,41,4.040000e+00,9.984826e-01,4.747352e+00,,1.098525e-02,3.736425e-01,3.009551e-01,1.555652e-01,8.996291e-02,4.902836e-02,2.089211e-02,7.380416e-03,2.065815e-03,4.343553e-04,6.601288e-05,6.793098e-06,4.194997e-07,1.165797e-08
0.5000,42,4.140000e+00,9.984500e-01,4.744111e+00,,NaN,3.725879e-01,3.020321e-01,1.547090e-01,8.998726e-02,4.951258e-02,2.113407e-02,7.453824e-03,2.077434e-03,4.335373e-04,6.522480e-05,6.633817e-06,4.047534e-07,1.112923e-08
0.5000,43,4.240000e+00,9.984166e-01,4.744184e+00,,NaN,3.724695e-01,3.031382e-01,1.535372e-01,8.979425e-02,4.978242e-02,2.124505e-02,7.467556e-03,2.068118e-03,4.274796e-04,6.353142e-05,6.372002e-06,3.832268e-07,1.040629e-08
0.5000,44,4.340000e+00,9.983822e-01,4.747531e+00,,NaN,3.732878e-01,3.042429e-01,1.520633e-01,8.940814e-02,4.983254e-02,2.122109e-02,7.421553e-03,2.038626e-03,4.165869e-04,6.104850e-05,6.027846e-06,3.568618e-07,9.565546e-09
0.5000,45,4.440000e+00,9.983464e-01,4.754047e+00,,NaN,3.750421e-01,3.052968e-01,1.503068e-01,8.885329e-02,4.966261e-02,2.106389e-02,7.318477e-03,1.990662e-03,4.014695e-04,5.791708e-05,5.623227e-06,3.276590e-07,8.684546e-09
0.5000,46,4.540000e+00,9.983090e-01,4.763571e+00,,NaN,3.777324e-01,3.062336e-01,1.482900e-01,8.815195e-02,4.927864e-02,2.078087e-02,7.163269e-03,1.926567e-03,3.828410e-04,5.428338e-05,5.178818e-06,2.974012e-07,7.830493e-09
0.5000,47,4.640000e+00,9.982697e-01,4.775901e+00,,NaN,3.813633e-01,3.069733e-01,1.460327e-01,8.732443e-02,4.869394e-02,2.038420e-02,6.962385e-03,1.849007e-03,3.614546e-04,5.029324e-05,4.713685e-06,2.675856e-07,7.055616e-09
0.5000,48,4.740000e+00,9.982280e-01,4.790816e+00,,NaN,3.859494e-01,3.074209e-01,1.435492e-01,8.638965e-02,4.792885e-02,1.988956e-02,6.723105e-03,1.760736e-03,3.380779e-04,4.609672e-05,4.246624e-06,2.395280e-07,6.399096e-09
0.5000,49,4.840000e+00,9.981837e-01,4.808088e+00,,NaN,3.915170e-01,3.074663e-01,1.408535e-01,8.536358e-02,4.700842e-02,1.931466e-02,6.452879e-03,1.664370e-03,3.134526e-04,4.184691e-05,3.796749e-06,2.144378e-07,5.889433e-09
0.5000,50,4.940000e+00,9.981366e-01,4.827488e+00,,NaN,3.980924e-01,3.069895e-01,1.379757e-01,8.425524e-02,4.595896e-02,1.867793e-02,6.158656e-03,1.562115e-03,2.882341e-04,3.768966e-05,3.382181e-06,1.933305e-07,5.542235e-09
0.5000,51,5.040000e+00,9.980867e-01,4.848769e+00,,1.363009e-02,4.056820e-01,3.058694e-01,1.349799e-01,8.306483e-02,4.480524e-02,1.799698e-02,5.846235e-03,1.455614e-03,2.629609e-04,3.375176e-05,3.017572e-06,1.768154e-07,5.354273e-09
0.5000,52,5.140000e+00,9.980342e-01,4.871636e+00,,NaN,4.142501e-01,3.039935e-01,1.319733e-01,8.178909e-02,4.357005e-02,1.728702e-02,5.519817e-03,1.345996e-03,2.380683e-04,3.013155e-05,2.711517e-06,1.648888e-07,5.298472e-09
0.5000,53,5.240000e+00,9.979799e-01,4.895727e+00,,NaN,4.237070e-01,3.012712e-01,1.290974e-01,8.043069e-02,4.227575e-02,1.655893e-02,5.181601e-03,1.234020e-03,2.139108e-04,2.688936e-05,2.464658e-06,1.568432e-07,5.324017e-09
0.5000,54,5.340000e+00,9.979250e-01,4.920645e+00,,NaN,4.339145e-01,2.976510e-01,1.265009e-01,7.900337e-02,4.094391e-02,1.581703e-02,4.831704e-03,1.120332e-03,1.907767e-04,2.404093e-05,2.269424e-06,1.513629e-07,5.363628e-09
0.5000,55,5.440000e+00,9.978708e-01,4.946037e+00,,NaN,4.447097e-01,2.931437e-01,1.243015e-01,7.752865e-02,3.959095e-02,1.505781e-02,4.469169e-03,1.005836e-03,1.689045e-04,2.155980e-05,2.111908e-06,1.467990e-07,5.347112e-09
0.5000,56,5.540000e+00,9.978186e-01,4.971661e+00,,NaN,4.559299e-01,2.878380e-01,1.225545e-01,7.602714e-02,3.822281e-02,1.427186e-02,4.093797e-03,8.919852e-04,1.484951e-04,1.938942e-05,1.975385e-06,1.415476e-07,5.217704e-09
0.5000,57,5.640000e+00,9.977692e-01,4.997404e+00,,NaN,4.674304e-01,2.818897e-01,1.212497e-01,7.451127e-02,3.683304e-02,1.344832e-02,3.707622e-03,7.807792e-04,1.297122e-04,1.746080e-05,1.844294e-06,1.344188e-07,4.946004e-09
0.5000,58,5.740000e+00,9.977230e-01,5.023250e+00,,NaN,4.790964e-01,2.754868e-01,1.203288e-01,7.298340e-02,3.540546e-02,1.257912e-02,3.315233e-03,6.744757e-04,1.126710e-04,1.570804e-05,1.707281e-06,1.248635e-07,4.535443e-09
0.5000,59,5.840000e+00,9.976802e-01,5.049235e+00,,NaN,4.908449e-01,2.688120e-01,1.197135e-01,7.143735e-02,3.391914e-02,1.166151e-02,2.923170e-03,5.752566e-04,9.742924e-05,1.407862e-05,1.558644e-06,1.129957e-07,4.017261e-09
0.5000,60,5.940000e+00,9.976403e-01,5.075406e+00,,NaN,5.026150e-01,2.620250e-01,1.193280e-01,6.985879e-02,3.235275e-02,1.069853e-02,2.538970e-03,4.849470e-04,8.397566e-05,1.253745e-05,1.398181e-06,9.944047e-08,3.438630e-09
0.5000,61,6.040000e+00,9.976030e-01,5.101788e+00,,1.124981e-02,5.143524e-01,2.552654e-01,1.191111e-01,6.822462e-02,3.068829e-02,9.698532e-03,2.170272e-03,4.048248e-04,7.222298e-05,1.106634e-05,1.229890e-06,8.509675e-08,2.849579e-09
0.5000,62,6.140000e+00,9.975678e-01,5.128377e+00,,NaN,5.259979e-01,2.486618e-01,1.190162e-01,6.650372e-02,2.891382e-02,8.673999e-03,1.824186e-03,3.355564e-04,6.201875e-05,9.661911e-06,1.060161e-06,7.089958e-08,2.292781e-09
0.5000,63,6.240000e+00,9.975341e-01,5.155135e+00,,NaN,5.374820e-01,2.423416e-01,1.190065e-01,6.465885e-02,2.702434e-02,7.640153e-03,1.506922e-03,2.772195e-04,5.316899e-05,8.332071e-06,8.959486e-07,5.763802e-08,1.797865e-09
0.5000,64,6.340000e+00,9.975015e-01,5.182003e+00,,NaN,5.487217e-01,2.364411e-01,1.190484e-01,6.264761e-02,2.502097e-02,6.613853e-03,1.223644e-03,2.293660e-04,4.546472e-05,7.091750e-06,7.433210e-07,4.585742e-08,1.380253e-09
0.5000,65,6.440000e+00,9.974694e-01,5.208911e+00,,NaN,5.596204e-01,2.311158e-01,1.191034e-01,6.042230e-02,2.291017e-02,5.613157e-03,9.784423e-04,1.910790e-04,3.870664e-05,5.958609e-06,6.066251e-07,3.584241e-08,1.043159e-09
0.5000,66,6.540000e+00,9.974374e-01,5.235788e+00,,NaN,5.700703e-01,2.265474e-01,1.191170e-01,5.793025e-02,2.070427e-02,4.657377e-03,7.742187e-04,1.610188e-04,3.272950e-05,4.949306e-06,4.882561e-07,2.765554e-08,7.811228e-10
0.5000,67,6.640000e+00,9.974050e-01,5.262575e+00,,NaN,5.799585e-01,2.229477e-01,1.190050e-01,5.511665e-02,1.842324e-02,3.767169e-03,6.123508e-04,1.374880e-04,2.742445e-05,4.075911e-06,3.888486e-07,2.119966e-08,5.837583e-10
0.5000,68,6.740000e+00,9.973719e-01,5.289225e+00,,NaN,5.891754e-01,2.205548e-01,1.186390e-01,5.193205e-02,1.609735e-02,2.964293e-03,4.920713e-04,1.185830e-04,2.275559e-05,3.342692e-06,3.077279e-07,1.627997e-08,4.389038e-10
0.5000,69,6.840000e+00,9.973377e-01,5.315697e+00,,NaN,5.976316e-01,2.196083e-01,1.178381e-01,4.834693e-02,1.377045e-02,2.270547e-03,4.097731e-04,1.024882e-04,1.875749e-05,2.744139e-06,2.434534e-07,1.265246e-08,3.347985e-10
0.5000,70,6.940000e+00,9.973021e-01,5.341935e+00,,NaN,6.052807e-01,2.202975e-01,1.163802e-01,4.437103e-02,1.150091e-02,1.705202e-03,3.585989e-04,8.786583e-05,1.549870e-05,2.265694e-06,1.942732e-07,1.005908e-08,2.613636e-10
0.5000,71,7.040000e+00,9.972650e-01,5.367850e+00,,1.226943e-02,6.121388e-01,2.226993e-01,1.140358e-01,4.006971e-02,9.357532e-03,1.280732e-03,3.287941e-04,7.419805e-05,1.301874e-05,1.888470e-06,1.583793e-07,8.257599e-09,2.107698e-10
0.5000,72,7.140000e+00,9.972264e-01,5.393308e+00,,NaN,6.182927e-01,2.267300e-01,1.106186e-01,3.556664e-02,7.409489e-03,9.984242e-04,3.091600e-04,6.189005e-05,1.127314e-05,1.596224e-06,1.339464e-07,7.048768e-09,1.774130e-10
0.5000,73,7.240000e+00,9.971862e-01,5.418147e+00,,NaN,6.238948e-01,2.321310e-01,1.060323e-01,3.102742e-02,5.715392e-03,8.459765e-04,2.894571e-04,5.197965e-05,1.012861e-05,1.380190e-06,1.191253e-07,6.295996e-09,1.575421e-10
0.5000,74,7.340000e+00,9.971446e-01,5.442195e+00,,NaN,6.291451e-01,2.384954e-01,1.002925e-01,2.663338e-02,4.316258e-03,7.979768e-04,2.631291e-04,4.547733e-05,9.425149e-06,1.238188e-06,1.122200e-07,5.931778e-09,1.489205e-10
0.5000,75,7.440000e+00,9.971017e-01,5.465301e+00,,NaN,6.342757e-01,2.453086e-01,9.352595e-02,2.255578e-02,3.232508e-03,8.191917e-04,2.293658e-04,4.261113e-05,9.074257e-06,1.169635e-06,1.120481e-07,5.952838e-09,1.508183e-10
0.5000,76,7.540000e+00,9.970576e-01,5.487347e+00,,NaN,6.395453e-01,2.519737e-01,8.596435e-02,1.893740e-02,2.462895e-03,8.700893e-04,1.934348e-04,4.240323e-05,9.118816e-06,1.173356e-06,1.182233e-07,6.415849e-09,1.643977e-10
0.5000,77,7.640000e+00,9.970126e-01,5.508248e+00,,NaN,6.452294e-01,2.578306e-01,7.793844e-02,1.588438e-02,1.984529e-03,9.139314e-04,1.647314e-04,4.292795e-05,9.683830e-06,1.253088e-06,1.311901e-07,7.442339e-09,1.934143e-10
0.5000,78,7.740000e+00,9.969671e-01,5.527917e+00,,NaN,6.515923e-01,2.621965e-01,6.985948e-02,1.346391e-02,1.756168e-03,9.239463e-04,1.529581e-04,4.227877e-05,1.082607e-05,1.426284e-06,1.523237e-07,9.227838e-09,2.451576e-10
0.5000,79,7.840000e+00,9.969214e-01,5.546226e+00,,NaN,6.588337e-01,2.644489e-01,6.218142e-02,1.170368e-02,1.726407e-03,8.879130e-04,1.639251e-04,3.976570e-05,1.239702e-05,1.724099e-06,1.845582e-07,1.204846e-08,3.313565e-10
0.5000,80,7.940000e+00,9.968761e-01,5.562957e+00,,NaN,6.670145e-01,2.641381e-01,5.535349e-02,1.059083e-02,1.844235e-03,8.090354e-04,1.967108e-04,3.658345e-05,1.405298e-05,2.175703e-06,2.332710e-07,1.627163e-08,4.685026e-10
0.5000,81,8.040000e+00,9.968316e-01,5.577781e+00,,1.247274e-02,6.759924e-01,2.611061e-01,4.976288e-02,1.007040e-02,2.066585e-03,7.043857e-04,2.432339e-04,3.544577e-05,1.543994e-05,2.786344e-06,3.063180e-07,2.238262e-08,6.775170e-10
0.5000,82,8.140000e+00,9.967886e-01,5.590320e+00,,NaN,6.854201e-01,2.555521e-01,4.566479e-02,1.005037e-02,2.361947e-03,5.999888e-04,2.910435e-04,3.923889e-05,1.644358e-05,3.527867e-06,4.124298e-07,3.102697e-08,9.839791e-10
0.5000,83,8.240000e+00,9.967475e-01,5.600245e+00,,NaN,6.948227e-01,2.479864e-01,4.313613e-02,1.041962e-02,2.712782e-03,5.222035e-04,3.284354e-04,4.947661e-05,1.731876e-05,4.354298e-06,5.587665e-07,4.306044e-08,1.421441e-09
0.5000,84,8.340000e+00,9.967085e-01,5.607327e+00,,NaN,7.036983e-01,2.390983e-01,4.208673e-02,1.107325e-02,3.113889e-03,4.906603e-04,3.485549e-04,6.562016e-05,1.858900e-05,5.234297e-06,7.496953e-07,5.959987e-08,2.040089e-09
0.5000,85,8.440000e+00,9.966716e-01,5.611440e+00,,NaN,7.115886e-01,2.296214e-01,4.231210e-02,1.193091e-02,3.566675e-03,5.163602e-04,3.503583e-04,8.551428e-05,2.081247e-05,6.176368e-06,9.878467e-07,8.207138e-08,2.919866e-09
0.5000,86,8.540000e+00,9.966368e-01,5.612537e+00,,NaN,7.181147e-01,2.202359e-01,4.355407e-02,1.294138e-02,4.074093e-03,6.031963e-04,3.373312e-04,1.063036e-04,2.438482e-05,7.234182e-06,1.276726e-06,1.122638e-07,4.183929e-09
0.5000,87,8.640000e+00,9.966038e-01,5.610628e+00,,NaN,7.229897e-01,2.115139e-01,4.554796e-02,1.407921e-02,4.638355e-03,7.502486e-04,3.156051e-04,1.252345e-04,2.944489e-05,8.496438e-06,1.623785e-06,1.524234e-07,6.009353e-09
