t,Fz,Fperp,Fmag,Lz,Jz,edge_frac
25.08000,0.49125,5.97639,5.99655,3.82924,4.32049,0.00000
25.20000,0.19581,5.99217,5.99537,4.05193,4.24774,0.00000
25.32000,0.11532,5.99504,5.99615,4.27593,4.39124,0.00000
25.44000,0.45991,5.97902,5.99669,4.49145,4.95136,0.00000
25.56000,0.34764,5.98558,5.99566,4.71432,5.06196,0.00000
25.68000,0.06787,5.99566,5.99604,4.93964,5.00750,0.00000
25.80000,0.34300,5.98698,5.99680,5.15285,5.49584,0.00000
25.92000,0.46974,5.97771,5.99614,5.36466,5.83440,0.00000
26.04000,0.11788,5.99498,5.99614,5.58527,5.70315,0.00000
26.16000,0.19537,5.99369,5.99688,5.79647,5.99184,0.00000
26.28000,0.50773,5.97499,5.99653,6.00026,6.50800,0.00000
26.40000,0.23870,5.99159,5.99635,6.21950,6.45820,0.00000
26.52000,0.08420,5.99636,5.99695,6.44215,6.52635,0.00000
26.64000,0.45438,5.97965,5.99689,6.65273,7.10711,0.00000
26.76000,0.37669,5.98480,5.99665,6.87972,7.25641,0.00000
26.88000,0.04844,5.99682,5.99701,7.12370,7.17214,0.00000
27.00000,0.33576,5.98779,5.99719,7.35074,7.68651,0.00000
27.12000,0.48256,5.97749,5.99694,7.58290,8.06546,0.00000
27.24000,0.09839,5.99608,5.99689,7.83792,7.93631,0.00000
27.36000,0.19345,5.99413,5.99725,8.07672,8.27018,0.00000
27.48000,0.51532,5.97506,5.99724,8.30566,8.82098,0.00000
27.60000,0.21584,5.99283,5.99672,8.55722,8.77306,0.00000
27.72000,0.08310,5.99640,5.99697,8.79920,8.88230,0.00000
27.84000,0.46036,5.97972,5.99741,9.01719,9.47756,0.00000
27.96000,0.35117,5.98634,5.99663,9.25120,9.60237,0.00000
28.08000,0.04813,5.99625,5.99644,9.48492,9.53304,0.00000
28.20000,0.34617,5.98730,5.99730,9.68654,10.03271,0.00000
28.32000,0.45255,5.97946,5.99656,9.88883,10.34138,0.00000
28.44000,0.09481,5.99511,5.99586,10.10517,10.19998,0.00000
28.56000,0.22117,5.99286,5.99694,10.29445,10.51562,0.00000
28.68000,0.49254,5.97640,5.99666,10.47657,10.96911,0.00000
28.80000,0.19851,5.99227,5.99556,10.67610,10.87461,0.00000
28.92000,0.12137,5.99532,5.99655,10.85701,10.97837,0.00000
29.04000,0.46257,5.97903,5.99690,11.01916,11.48172,0.00000
29.16000,0.32395,5.98682,5.99557,11.19678,11.52073,0.00000
29.28000,0.07326,5.99577,5.99622,11.37284,11.44611,0.00000
29.40000,0.37165,5.98562,5.99715,11.51982,11.89148,0.00000
29.52000,0.43055,5.98036,5.99584,11.67618,12.10673,0.00000
29.64000,0.09126,5.99527,5.99597,11.84464,11.93590,0.00000
29.76000,0.25381,5.99187,5.99724,11.97671,12.23052,0.00000
29.88000,0.48742,5.97645,5.99630,12.08469,12.57211,0.00000
30.00000,0.16359,5.99372,5.99595,12.19553,12.35913,0.00000
