timing_strength,decompress_factor,value
0.1282051282051282,0.8294871794871795,617.9581193704496
0.1282051282051282,0.8538461538461538,613.3316399881408
0.1282051282051282,0.8782051282051282,608.7390017261882
0.1282051282051282,0.9025641025641026,604.1804325933736
0.1282051282051282,0.926923076923077,599.6561049904697
0.1282051282051282,0.9512820512820512,595.1661420036353
0.1282051282051282,0.9756410256410256,590.7106228707139
0.1282051282051282,1.0,586.2895877504745
0.15384615384615385,0.05,785.9226455024282
0.15384615384615385,0.07435897435897436,792.7209700008577
0.15384615384615385,0.09871794871794871,793.3299295767038
0.15384615384615385,0.12307692307692308,791.3413417173217
0.15384615384615385,0.14743589743589744,788.0239664282062
0.15384615384615385,0.1717948717948718,783.9421706724165
0.15384615384615385,0.19615384615384615,779.3861275980576
0.15384615384615385,0.2205128205128205,774.5208386965714
0.15384615384615385,0.24487179487179486,769.447387825858
0.15384615384615385,0.2692307692307692,764.231368839623
0.15384615384615385,0.2935897435897436,758.9173402531046
0.15384615384615385,0.31794871794871793,753.5367201011161
0.15384615384615385,0.3423076923076923,748.1123543040358
0.15384615384615385,0.36666666666666664,742.6612893650968
0.15384615384615385,0.391025641025641,737.1965242146669
0.15384615384615385,0.4153846153846154,731.7281557605518
0.15384615384615385,0.43974358974358974,726.2641506193877
0.15384615384615385,0.4641025641025641,720.8108787616759
0.15384615384615385,0.48846153846153845,715.3734911424679
0.15384615384615385,0.5128205128205128,709.9561924939203
0.15384615384615385,0.5371794871794872,704.5624420693505
0.15384615384615385,0.5615384615384615,699.1951038656873
0.15384615384615385,0.5858974358974359,693.8565607670514
0.15384615384615385,0.6102564102564103,688.5488024936665
0.15384615384615385,0.6346153846153846,683.2734942414577
0.15384615384615385,0.658974358974359,678.0320308891032
0.15384615384615385,0.6833333333333333,672.8255802776023
0.15384615384615385,0.7076923076923077,667.6551181180096
0.15384615384615385,0.732051282051282,662.5214564132143
0.15384615384615385,0.7564102564102564,657.4252668035526
0.15384615384615385,0.7807692307692308,652.367099900584
0.15384615384615385,0.8051282051282052,647.3474014217097
0.15384615384615385,0.8294871794871795,642.3665257518367
0.15384615384615385,0.8538461538461538,637.4247474190347
0.15384615384615385,0.8782051282051282,632.5222708662602
0.15384615384615385,0.9025641025641026,627.6592388213339
0.15384615384615385,0.926923076923077,622.8357395055284
0.15384615384615385,0.9512820512820512,618.0518128743049
0.15384615384615385,0.9756410256410256,613.3074560461835
0.15384615384615385,1.0,608.6026280467513
0.1794871794871795,0.05,819.791071767962
0.1794871794871795,0.07435897435897436,825.9288748372021
0.1794871794871795,0.09871794871794871,825.9599856128166
0.1794871794871795,0.12307692307692308,823.4309902408108
0.1794871794871795,0.14743589743589744,819.5949946809901
0.1794871794871795,0.1717948717948718,815.0096020794554
0.1794871794871795,0.19615384615384615,809.9616355096678
0.1794871794871795,0.2205128205128205,804.6142743861496
0.1794871794871795,0.24487179487179486,799.0675399617703
