power_factor,tau_s,value
0.13122448979591836,3.102272727272727,389.28766361758153
0.13122448979591836,3.1920454545454544,363.4848123944321
0.13122448979591836,3.2818181818181817,338.85547492860906
0.13122448979591836,3.371590909090909,315.3732231796066
0.13122448979591836,3.4613636363636364,292.9796874373742
0.13122448979591836,3.5511363636363638,271.6425711098982
0.13122448979591836,3.640909090909091,251.11745404024305
0.13122448979591836,3.730681818181818,231.66600330158508
0.13122448979591836,3.8204545454545453,212.93857026004798
0.13122448979591836,3.9102272727272727,194.89323168310557
0.13122448979591836,4.0,177.61206871951435
0.15142857142857144,0.05,8963.102277892462
0.15142857142857144,0.13977272727272727,7848.385461528085
0.15142857142857144,0.22954545454545455,6675.1193603221855
0.15142857142857144,0.31931818181818183,5643.016256306417
0.15142857142857144,0.4090909090909091,4805.684241431137
0.15142857142857144,0.49886363636363634,4133.971746668512
0.15142857142857144,0.5886363636363636,3626.097042581294
0.15142857142857144,0.678409090909091,3200.0743485315297
0.15142857142857144,0.7681818181818182,2842.128503088252
0.15142857142857144,0.8579545454545454,2555.6273478793037
0.15142857142857144,0.9477272727272728,2307.8979807229034
0.15142857142857144,1.0375,2079.349660660937
0.15142857142857144,1.1272727272727272,1893.6712398265117
0.15142857142857144,1.2170454545454545,1738.1023554022404
0.15142857142857144,1.3068181818181819,1592.473144381573
0.15142857142857144,1.396590909090909,1461.4190587912963
0.15142857142857144,1.4863636363636363,1351.581464071544
0.15142857142857144,1.5761363636363637,1245.629254389397
0.15142857142857144,1.665909090909091,1155.5093874073195
0.15142857142857144,1.7556818181818181,1073.423352065602
0.15142857142857144,1.8454545454545455,998.5162455687496
0.15142857142857144,1.9352272727272728,929.5759759058374
0.15142857142857144,2.025,866.0506096326762
0.15142857142857144,2.1147727272727272,807.4528501392238
0.15142857142857144,2.2045454545454546,753.0691221966645
0.15142857142857144,2.294318181818182,705.9574835827148
0.15142857142857144,2.3840909090909093,658.9556735752999
0.15142857142857144,2.473863636363636,618.0998792272098
