nu_Hz,N0,value
236.1344537815126,1.9684194472866112e6,0.0007326414038939923
236.1344537815126,2.126821747296208e6,0.0006886534096211103
236.1344537815126,2.2979709690469606e6,0.0006473064667955895
236.1344537815126,2.48289288056033e6,0.0006084420059517624
236.1344537815126,2.6826957952797273e6,0.0005719109781789184
236.1344537815126,2.898577214651068e6,0.0005375732835045228
236.1344537815126,3.131831005243845e6,0.0005052972335974759
236.1344537815126,3.383855153428233e6,0.0004749590467308147
236.1344537815126,3.6561601440851935e6,0.000446442373066994
236.1344537815126,3.9503780135666407e6,0.0004196378484451719
236.1344537815126,4.268272131163825e6,0.0003944426749592328
236.1344537815126,4.611747767708261e6,0.0003707602267180226
236.1344537815126,4.982863514647306e6,0.0003484996792758464
236.1344537815126,5.383843622033489e6,0.0003275756613120661
236.1344537815126,5.817091329374358e6,0.00030790792722395057
236.1344537815126,6.285203269240097e6,0.0002894210493771426
236.1344537815126,6.790985029955707e6,0.0002720441288334939
236.1344537815126,7.337467970651373e6,0.0002557105234468805
236.1344537815126,7.927927389450606e6,0.00024035759228422282
236.1344537815126,8.565902153685499e6,0.00022592645539153928
236.1344537815126,9.255215909791354e6,0.00021236176798370947
236.1344537815126,1.0e7,0.00019961150819195172
239.41176470588235,1000.0,0.3060686624516134
239.41176470588235,1080.4718223181285,0.2876922145748315
239.41176470588235,1167.4193588234587,0.2704190937550019
239.41176470588235,1261.3637220374437,0.25418305592783297
239.41176470588235,1362.867959355774,0.23892183434113307
239.41176470588235,1472.5404276241222,0.2245769007558823
239.41176470588235,1591.0384392721533,0.21109324098485893
239.41176470588235,1719.0722018585745,0.19841914390798993
239.41176470588235,1857.4090746385718,0.1865060031552764
239.41176470588235,2006.8781676649664,0.17530813069673395
239.41176470588235,2168.375310987435,0.16478258162444384
239.41176470588235,2342.8684237322327,0.1548889894547396
239.41176470588235,2531.403315241567,0.14558941131889439
239.41176470588235,2735.109953041208,0.1368481824486046
239.41176470588235,2955.209235202888,0.128631779398205
239.41176470588235,3193.020307691027,0.12090869147906042
239.41176470588235,3449.9684705497157,0.11364929991307118
239.41176470588235,3727.593720314942,0.10682576424183762
239.41176470588235,4027.5599798502976,0.10041191555584922
239.41176470588235,4351.665070924416,0.09438315613422238
239.41176470588235,4701.851489299852,0.08871636511009756
239.41176470588235,5080.218046913023,0.08338980979991122
239.41176470588235,5489.032450921557,0.07838306235648393
239.41176470588235,5930.744895010559,0.07367692142627948
239.41176470588235,6408.002744415996,0.06925333851038452
239.41176470588235,6923.6664026787275,0.0650953487467954
239.41176470588235,7480.826455225086,0.06118700584855591
239.41176470588235,8082.822192522714,0.0575133209482271
239.41176470588235,8733.261623828437,0.05406020511415237
239.41176470588235,9436.04310147889,0.0508144153180624
239.41176470588235,10195.378685327301,0.047763503646799294
239.41176470588235,11015.819387358995,0.044895769563383786
239.41176470588235,11902.282447787144,0.04220021503434093
239.41176470588235,12860.08080610565,0.03966650235119375
239.41176470588235,13894.954943731389,0.03728491448436595
239.41176470588235,15013.107289081743,0.035046317817448006
239.41176470588235,16221.239391291729,0.03294212711890734
239.41176470588235,17526.592085367585,0.030964272616907734
239.41176470588235,18936.988889503602,0.029105169050965166
239.41176470588235,20460.88289466011,0.027357686581751115
239.41176470588235,22107.407427431233,0.025715123447479376
239.41176470588235,23886.430789846003,0.02417118026201087
239.41176470588235,25808.615404180768,0.022719935856107792
239.41176470588235,27885.481717262915,0.021355824569185056
239.41176470588235,30129.47724726992,0.020073614904471775
239.41176470588235,32554.05118685032,0.018868389465722616
239.41176470588235,35173.7350096938,0.017735526098534578
239.41176470588235,38004.22956365882,0.0166706801639445
239.41176470588235,41062.49917244294,0.015669767876324528
239.41176470588235,44366.873309786155,0.014728950641675174
239.41176470588235,47937.15645558219,0.013844620336251551
239.41176470588235,51794.74679231213,0.013013385469064906
239.41176470588235,55962.76445319552,0.012232058175191601
239.41176470588235,60466.19009070435,0.011497641990007312
239.41176470588235,65332.014595937704,0.01080732035745968
239.41176470588235,70589.40086618738,0.010158445828307458
239.41176470588235,76269.85859023452,0.009548529906900374
239.41176470588235,82407.43309893666,0.008975233507561265
239.41176470588235,89038.90941296735,0.008436357983969498
239.41176470588235,96204.0327106476,0.0079298366971429
239.41176470588235,103945.74653722627,0.007453727089680304
239.41176470588235,112310.45018329516,0.007006203235868842
239.41176470588235,121348.27677491431,0.00658554883908479
239.41176470588235,131113.3937421563,0.006190150649632533
239.41176470588235,141664.3274669022,0.005818492277778192
239.41176470588235,153064.31405563594,0.005469148378250575
239.41176470588235,165381.6783395673,0.005140779183906164
239.41176470588235,178690.24337358287,0.0048321253675945
239.41176470588235,193069.77288832495,0.004542003212518551
239.41176470588235,208606.44934719568,0.00426930007256799
239.41176470588235,225393.39047347888,0.0040129701052153575
239.41176470588235,243531.20734334175,0.0037720302606102795
239.41176470588235,263128.6073895945,0.0035455565114896658
239.41176470588235,284303.0459302665,0.003332680309445053
239.41176470588235,307181.43012686964,0.003132585253956723
239.41176470588235,331900.87959146773,0.002944503961419916
239.41176470588235,358609.54820118286,0.0027677151221555734
239.41176470588235,387467.51204561285,0.002601540734118989
239.41176470588235,418647.72882899473,0.0024453435026973625
239.41176470588235,452337.0744772105,0.0022985243966242275
239.41176470588235,488737.4631624427,0.0021605203506374735
239.41176470588235,528067.0574582637,0.002030802106070398
239.41176470588235,570561.5758781021,0.0019088721810942952
239.41176470588235,616475.7056337161,0.0017942629628282347
239.41176470588235,666084.6290809154,0.0016865349139991077
239.41176470588235,719685.6730011514,0.0015852748872742972
239.41176470588235,777600.0906038043,0.0014900945408022907
239.41176470588235,840174.9869294344,0.0014006288488846825
239.41176470588235,907785.3991937558,0.0013165347020678213
239.41176470588235,980836.5445406671,0.001237489591285372
239.41176470588235,1.0597662486760707e6,0.0011631903710053126
239.41176470588235,1.1450475699382813e6,0.0010933520966379293
239.41176470588235,1.2371916345321594e6,0.0010277069317461678
239.41176470588235,1.336750699919709e6,0.0009660031208673692
239.41176470588235,1.4443214647272818e6,0.0009080040240070881
239.41176470588235,1.5605486450070748e6,0.0008534872091021572
239.41176470588235,1.6861288382868804e6,0.0008022435989725336
239.41176470588235,1.8218146985669748e6,0.0007540766694903911
239.41176470588235,1.9684194472866112e6,0.00070880169589136
239.41176470588235,2.126821747296208e6,0.0006662450443374583
239.41176470588235,2.2979709690469606e6,0.000626243506014772
239.41176470588235,2.48289288056033e6,0.0005886436712121054
239.41176470588235,2.6826957952797273e6,0.0005533013409801206
239.41176470588235,2.898577214651068e6,0.0005200809741146234
239.41176470588235,3.131831005243845e6,0.0004888551673431305
239.41176470588235,3.383855153428233e6,0.00045950416672118136
239.41176470588235,3.6561601440851935e6,0.00043191540836454693
239.41176470588235,3.9503780135666407e6,0.0004059830867560097
239.41176470588235,4.268272131163825e6,0.00038160774897112173
239.41176470588235,4.611747767708261e6,0.0003586959132667639
239.41176470588235,4.982863514647306e6,0.00033715971056975176
239.41176470588235,5.383843622033489e6,0.00031691654749056725
239.41176470588235,5.817091329374358e6,0.00029788878956984007
239.41176470588235,6.285203269240097e6,0.0002800034635427979
239.41176470588235,6.790985029955707e6,0.0002631919774798428
239.41176470588235,7.337467970651373e6,0.0002473898577299646
239.41176470588235,7.927927389450606e6,0.00023253650165814535
239.41176470588235,8.565902153685499e6,0.00021857494522848088
239.41176470588235,9.255215909791354e6,0.000205451644541673
239.41176470588235,1.0e7,0.00019311627048907456
242.6890756302521,1000.0,0.29624258619752064
242.6890756302521,1080.4718223181285,0.2784560986801896
242.6890756302521,1167.4193588234587,0.2617375168352498
242.6890756302521,1261.3637220374437,0.24602272330822003
242.6890756302521,1362.867959355774,0.2312514503684685
242.6890756302521,1472.5404276241222,0.21736704877672386
242.6890756302521,1591.0384392721533,0.20431627052984297
242.6890756302521,1719.0722018585745,0.19204906464964724
242.6890756302521,1857.4090746385718,0.18051838523264913
242.6890756302521,2006.8781676649664,0.1696800110245316
242.6890756302521,2168.375310987435,0.1594923758274227
242.6890756302521,2342.8684237322327,0.14991640908956666
242.6890756302521,2531.403315241567,0.1409153860660343
242.6890756302521,2735.109953041208,0.13245478697582705
242.6890756302521,2955.209235202888,0.12450216461522727
242.6890756302521,3193.020307691027,0.11702701991968067
242.6890756302521,3449.9684705497157,0.1100006849969765
242.6890756302521,3727.593720314942,0.10339621318315
242.6890756302521,4027.5599798502976,0.09718827569945818
242.6890756302521,4351.665070924416,0.09135306451409961
242.6890756302521,4701.851489299852,0.08586820103614379
242.6890756302521,5080.218046913023,0.08071265029150262
242.6890756302521,5489.032450921557,0.07586664025180052
242.6890756302521,5930.744895010559,0.07131158600676105
242.6890756302521,6408.002744415996,0.06703001848930554
242.6890756302521,6923.6664026787275,0.06300551748001587
242.6890756302521,7480.826455225086,0.05922264863402866
242.6890756302521,8082.822192522714,0.05566690428885172
242.6890756302521,8733.261623828437,0.052324647826096006
242.6890756302521,9436.04310147889,0.04918306137374489
242.6890756302521,10195.378685327301,0.046230096648393205
242.6890756302521,11015.819387358995,0.04345442874893261
242.6890756302521,11902.282447787144,0.04084541272447656
242.6890756302521,12860.08080610565,0.03839304274995934
242.6890756302521,13894.954943731389,0.0360879137528434
242.6890756302521,15013.107289081743,0.03392118534377027
242.6890756302521,16221.239391291729,0.03188454791282454
242.6890756302521,17526.592085367585,0.029970190761388293
242.6890756302521,18936.988889503602,0.02817077214736757
242.6890756302521,20460.88289466011,0.026479391128911824
242.6890756302521,22107.407427431233,0.02488956109864437
242.6890756302521,23886.430789846003,0.023395184906904922
242.6890756302521,25808.615404180768,0.02199053147859983
242.6890756302521,27885.481717262915,0.020670213833982733
242.6890756302521,30129.47724726992,0.01942916842907407
242.6890756302521,32554.05118685032,0.018262635736487353
242.6890756302521,35173.7350096938,0.017166141992188164
242.6890756302521,38004.22956365882,0.016135482038182738
242.6890756302521,41062.49917244294,0.015166703195336357
242.6890756302521,44366.873309786155,0.014256090104472189
242.6890756302521,47937.15645558219,0.013400150477614916
242.6890756302521,51794.74679231213,0.012595601704733428
242.6890756302521,55962.76445319552,0.011839358264618648
242.6890756302521,60466.19009070435,0.01112851989161564
242.6890756302521,65332.014595937704,0.010460360452828487
242.6890756302521,70589.40086618738,0.00983231749314083
242.6890756302521,76269.85859023452,0.009241982407956338
242.6890756302521,82407.43309893666,0.008687091205970596
242.6890756302521,89038.90941296735,0.008165515826548647
242.6890756302521,96204.0327106476,0.007675255978409735
242.6890756302521,103945.74653722627,0.00721443146831961
242.6890756302521,112310.45018329516,0.006781274990370321
242.6890756302521,121348.27677491431,0.00637412534819366
242.6890756302521,131113.3937421563,0.005991421084114769
242.6890756302521,141664.3274669022,0.005631694490813191
242.6890756302521,153064.31405563594,0.005293565982525451
242.6890756302521,165381.6783395673,0.004975738804202148
242.6890756302521,178690.24337358287,0.004676994058328803
242.6890756302521,193069.77288832495,0.004396186030337746
242.6890756302521,208606.44934719568,0.004132237794683568
242.6890756302521,225393.39047347888,0.0038841370847310266
242.6890756302521,243531.20734334175,0.0036509324106160437
242.6890756302521,263128.6073895945,0.003431729410191439
242.6890756302521,284303.0459302665,0.003225687419062825
242.6890756302521,307181.43012686964,0.003032016246560575
242.6890756302521,331900.87959146773,0.0028499731452833106
242.6890756302521,358609.54820118286,0.002678859962590827
242.6890756302521,387467.51204561285,0.0025180204631222057
242.6890756302521,418647.72882899473,0.0023668378120706613
242.6890756302521,452337.0744772105,0.0022247322095632826
242.6890756302521,488737.4631624427,0.0020911586670732847
242.6890756302521,528067.0574582637,0.001965604917337054
242.6890756302521,570561.5758781021,0.0018475894497603927
242.6890756302521,616475.7056337161,0.0017366596637795053
242.6890756302521,666084.6290809154,0.0016323901330947085
242.6890756302521,719685.6730011514,0.0015343809741200274
242.6890756302521,777600.0906038043,0.0014422563123915478
242.6890756302521,840174.9869294344,0.0013556628410530283
242.6890756302521,907785.3991937558,0.0012742684658904311
242.6890756302521,980836.5445406671,0.0011977610317189758
242.6890756302521,1.0597662486760707e6,0.0011258471252382565
242.6890756302521,1.1450475699382813e6,0.001058250949764277
242.6890756302521,1.2371916345321594e6,0.0009947132675228864
242.6890756302521,1.336750699919709e6,0.0009349904054482106
242.6890756302521,1.4443214647272818e6,0.0008788533206732333
242.6890756302521,1.5605486450070748e6,0.0008260867221285635
242.6890756302521,1.6861288382868804e6,0.0007764882448806778
242.6890756302521,1.8218146985669748e6,0.0007298676740431148
242.6890756302521,1.9684194472866112e6,0.00068604621528426
242.6890756302521,2.126821747296208e6,0.0006448558091340462
242.6890756302521,2.2979709690469606e6,0.0006061384864598726
242.6890756302521,2.48289288056033e6,0.0005697457626399277
242.6890756302521,2.6826957952797273e6,0.0005355380681105175
242.6890756302521,2.898577214651068e6,0.0005033842131034857
242.6890756302521,3.131831005243845e6,0.000473160884520954
242.6890756302521,3.383855153428233e6,0.000444752173017842
242.6890756302521,3.6561601440851935e6,0.00041804912847848174
242.6890756302521,3.9503780135666407e6,0.0003929493421825444
242.6890756302521,4.268272131163825e6,0.0003693565540578373
242.6890756302521,4.611747767708261e6,0.0003471802835137575
242.6890756302521,4.982863514647306e6,0.0003263354824396014
242.6890756302521,5.383843622033489e6,0.00030674220903695825
242.6890756302521,5.817091329374358e6,0.00028832532123529463
242.6890756302521,6.285203269240097e6,0.0002710141885149548
242.6890756302521,6.790985029955707e6,0.00025474242103238633
242.6890756302521,7.337467970651373e6,0.00023944761500876437
242.6890756302521,7.927927389450606e6,0.00022507111340555296
242.6890756302521,8.565902153685499e6,0.00021155778096917441
242.6890756302521,9.255215909791354e6,0.0001988557927820555
242.6890756302521,1.0e7,0.00018691643550913225
245.96638655462183,1000.0,0.28685750052699716
245.96638655462183,1080.4718223181285,0.2696344961714576
245.96638655462183,1167.4193588234587,0.2534455658020818
245.96638655462183,1261.3637220374437,0.23822862332826752
245.96638655462183,1362.867959355774,0.22392531032561264
245.96638655462183,1472.5404276241222,0.21048077222579534
245.96638655462183,1591.0384392721533,0.19784344794407915
245.96638655462183,1719.0722018585745,0.1859648721376392
245.96638655462183,1857.4090746385718,0.17479948933635361
245.96638655462183,2006.8781676649664,0.16430447923323535
245.96638655462183,2168.375310987435,0.1544395924644741
245.96638655462183,2342.8684237322327,0.14516699624929147
245.96638655462183,2531.403315241567,0.1364511292976207
245.96638655462183,2735.109953041208,0.12825856542917127
245.96638655462183,2955.209235202888,0.12055788538084186
245.96638655462183,3193.020307691027,0.11331955631085312
245.96638655462183,3449.9684705497157,0.10651581853748456
245.96638655462183,3727.593720314942,0.10012057907805018
245.96638655462183,4027.5599798502976,0.09410931157982379
245.96638655462183,4351.665070924416,0.08845896225913877
245.96638655462183,4701.851489299852,0.08314786148793106
245.96638655462183,5080.218046913023,0.0781556406886507
245.96638655462183,5489.032450921557,0.0734631542188262
245.96638655462183,5930.744895010559,0.06905240594570083
245.96638655462183,6408.002744415996,0.06490648022934899
245.96638655462183,6923.6664026787275,0.06100947704958512
245.96638655462183,7480.826455225086,0.05734645102787126
245.96638655462183,8082.822192522714,0.053903354110366015
245.96638655462183,8733.261623828437,0.05066698169229965
245.96638655462183,9436.04310147889,0.04762492197705651
245.96638655462183,10195.378685327301,0.04476550837575214
245.96638655462183,11015.819387358995,0.042077774764753335
245.96638655462183,11902.282447787144,0.039551413429549036
245.96638655462183,12860.08080610565,0.0371767355336829
245.96638655462183,13894.954943731389,0.03494463396114231
245.96638655462183,15013.107289081743,0.03284654838970072
245.96638655462183,16221.239391291729,0.030874432461266036
245.96638655462183,17526.592085367585,0.029020722923330668
245.96638655462183,18936.988889503602,0.02727831062317752
245.96638655462183,20460.88289466011,0.025640513243601844
245.96638655462183,22107.407427431233,0.02410104967558801
245.96638655462183,23886.430789846003,0.02265401592965786
245.96638655462183,25808.615404180768,0.021293862493508696
245.96638655462183,27885.481717262915,0.02001537304910441
245.96638655462183,30129.47724726992,0.018813644467599092
245.96638655462183,32554.05118685032,0.01768406800537047
245.96638655462183,35173.7350096938,0.01662231162904909
245.96638655462183,38004.22956365882,0.015624303401757496
245.96638655462183,41062.49917244294,0.014686215866844269
245.96638655462183,44366.873309786155,0.013804451369223083
245.96638655462183,47937.15645558219,0.012975628258022658
245.96638655462183,51794.74679231213,0.012196567917633358
245.96638655462183,55962.76445319552,0.011464282577413496
245.96638655462183,60466.19009070435,0.010775963853304189
245.96638655462183,65332.014595937704,0.0101289719774089
245.96638655462183,70589.40086618738,0.009520825674232033
245.96638655462183,76269.85859023452,0.008949192644750893
245.96638655462183,82407.43309893666,0.008411880621826812
245.96638655462183,89038.90941296735,0.007906828962651645
245.96638655462183,96204.0327106476,0.007432100745986318
245.96638655462183,103945.74653722627,0.006985875343883281
245.96638655462183,112310.45018329516,0.006566441439404866
245.96638655462183,121348.27677491431,0.0061721904635597315
245.96638655462183,131113.3937421563,0.005801610426287518
245.96638655462183,141664.3274669022,0.00545328011783288
245.96638655462183,153064.31405563594,0.005125863658270676
245.96638655462183,165381.6783395673,0.004818105374279113
245.96638655462183,178690.24337358287,0.004528824983512941
245.96638655462183,193069.77288832495,0.004256913068108175
245.96638655462183,208606.44934719568,0.004001326819958877
245.96638655462183,225393.39047347888,0.003761086041448703
245.96638655462183,243531.20734334175,0.0035352693862996253
245.96638655462183,263128.6073895945,0.003323010826121194
245.96638655462183,284303.0459302665,0.003123496329109101
245.96638655462183,307181.43012686964,0.00293596073815566
245.96638655462183,331900.87959146773,0.0027596848363993834
245.96638655462183,358609.54820118286,0.002593992588959789
245.96638655462183,387467.51204561285,0.0024382485502792064
245.96638655462183,418647.72882899473,0.002291855427128522
245.96638655462183,452337.0744772105,0.0021542517879307127
245.96638655462183,488737.4631624427,0.0020249099096172757
245.96638655462183,528067.0574582637,0.0019033337537599493
245.96638655462183,570561.5758781021,0.0017890570642160836
245.96638655462183,616475.7056337161,0.0016816415789919058
245.96638655462183,666084.6290809154,0.001580675349466009
245.96638655462183,719685.6730011514,0.0014857711605271362
245.96638655462183,777600.0906038043,0.0013965650455673283
245.96638655462183,840174.9869294344,0.0013127148906353096
245.96638655462183,907785.3991937558,0.0012338991223968712
245.96638655462183,980836.5445406671,0.0011598154748705012
245.96638655462183,1.0597662486760707e6,0.0010901798302085383
245.96638655462183,1.1450475699382813e6,0.0010247251290781564
245.96638655462183,1.2371916345321594e6,0.0009632003464633726
245.96638655462183,1.336750699919709e6,0.0009053695289601886
245.96638655462183,1.4443214647272818e6,0.0008510108898728114
245.96638655462183,1.5605486450070748e6,0.0007999159586405307
245.96638655462183,1.6861288382868804e6,0.0007518887813332571
245.96638655462183,1.8218146985669748e6,0.0007067451691495303
245.96638655462183,1.9684194472866112e6,0.0006643119920349117
245.96638655462183,2.126821747296208e6,0.0006244265147117294
245.96638655462183,2.2979709690469606e6,0.0005869357725737793
245.96638655462183,2.48289288056033e6,0.0005516959850524871
245.96638655462183,2.6826957952797273e6,0.0005185720042047268
245.96638655462183,2.898577214651068e6,0.00048743679640757785
245.96638655462183,3.131831005243845e6,0.00045817095517227844
245.96638655462183,3.383855153428233e6,0.0004306622432089626
245.96638655462183,3.6561601440851935e6,0.0004048051619859591
245.96638655462183,3.9503780135666407e6,0.00038050054713286807
245.96638655462183,4.268272131163825e6,0.0003576551881357518
245.96638655462183,4.611747767708261e6,0.000336181470865934
245.96638655462183,4.982863514647306e6,0.00031599704157146366
245.96638655462183,5.383843622033489e6,0.0002970244910426317
245.96638655462183,5.817091329374358e6,0.0002791910577402744
245.96638655462183,6.285203269240097e6,0.00026242834874833743
245.96638655462183,6.790985029955707e6,0.0002466720774805263
245.96638655462183,7.337467970651373e6,0.00023186181713512097
245.96638655462183,7.927927389450606e6,0.0002179407689524336
245.96638655462183,8.565902153685499e6,0.00020485554438615425
245.96638655462183,9.255215909791354e6,0.00019255596035318553
245.96638655462183,1.0e7,0.00018099484677673965
249.2436974789916,1000.0,0.27788812710112043
249.2436974789916,1080.4718223181285,0.26120364642823357
249.2436974789916,1167.4193588234587,0.24552090662937334
249.2436974789916,1261.3637220374437,0.23077976290301033
249.2436974789916,1362.867959355774,0.21692368155827715
249.2436974789916,1472.5404276241222,0.20389952320287713
249.2436974789916,1591.0384392721533,0.19165733894845108
249.2436974789916,1719.0722018585745,0.18015017885183152
249.2436974789916,1857.4090746385718,0.1693339118575359
249.2436974789916,2006.8781676649664,0.15916705655096386
249.2436974789916,2168.375310987435,0.1496106220732198
249.2436974789916,2342.8684237322327,0.1406279585874535
249.2436974789916,2531.403315241567,0.1321846167232432
249.2436974789916,2735.109953041208,0.12424821545997732
249.2436974789916,2955.209235202888,0.11678831794255538
249.2436974789916,3193.020307691027,0.10977631475314788
249.2436974789916,3449.9684705497157,0.10318531419135292
249.2436974789916,3727.593720314942,0.09699003914196253
249.2436974789916,4027.5599798502976,0.09116673013481753
249.2436974789916,4351.665070924416,0.08569305422497502
249.2436974789916,4701.851489299852,0.08054801934373673
249.2436974789916,5080.218046913023,0.07571189379206511
249.2436974789916,5489.032450921557,0.07116613056763739
249.2436974789916,5930.744895010559,0.06689329623532418
249.2436974789916,6408.002744415996,0.06287700406830463
249.2436974789916,6923.6664026787275,0.0591018512034076
249.2436974789916,7480.826455225086,0.0555533595696637
249.2436974789916,8082.822192522714,0.05221792036352336
249.2436974789916,8733.261623828437,0.049082741857798526
249.2436974789916,9436.04310147889,0.04613580034417015
249.2436974789916,10195.378685327301,0.04336579402112069
249.2436974789916,11015.819387358995,0.040762099650448684
249.2436974789916,11902.282447787144,0.03831473181613771
249.2436974789916,12860.08080610565,0.03601430462933469
249.2436974789916,13894.954943731389,0.03385199573257152
249.2436974789916,15013.107289081743,0.0318195124651838
249.2436974789916,16221.239391291729,0.029909060060166675
249.2436974789916,17526.592085367585,0.028113311750500778
249.2436974789916,18936.988889503602,0.026425380670302496
249.2436974789916,20460.88289466011,0.0248387934430371
249.2436974789916,22107.407427431233,0.023347465355502885
249.2436974789916,23886.430789846003,0.021945677022376136
249.2436974789916,25808.615404180768,0.020628052451823645
249.2436974789916,27885.481717262915,0.01938953842806145
249.2436974789916,30129.47724726992,0.01822538513179101
249.2436974789916,32554.05118685032,0.017131127924189506
249.2436974789916,35173.7350096938,0.0161025702245945
249.2436974789916,38004.22956365882,0.015135767416217282
249.2436974789916,41062.49917244294,0.014227011718161512
249.2436974789916,44366.873309786155,0.013372817965730237
249.2436974789916,47937.15645558219,0.01256991024448719
249.2436974789916,51794.74679231213,0.011815209326812669
249.2436974789916,55962.76445319552,0.011105820862772302
249.2436974789916,60466.19009070435,0.010439024280009191
249.2436974789916,65332.014595937704,0.009812262350089702
249.2436974789916,70589.40086618738,0.00922313138128875
249.2436974789916,76269.85859023452,0.008669372000202933
249.2436974789916,82407.43309893666,0.008148860486838364
249.2436974789916,89038.90941296735,0.007659600629941948
249.2436974789916,96204.0327106476,0.007199716071341165
249.2436974789916,103945.74653722627,0.006767443109931578
249.2436974789916,112310.45018329516,0.006361123937715102
249.2436974789916,121348.27677491431,0.005979200281948314
249.2436974789916,131113.3937421563,0.005620207429018025
249.2436974789916,141664.3274669022,0.005282768607124974
249.2436974789916,153064.31405563594,0.004965589706232829
249.2436974789916,165381.6783395673,0.004667454315032832
249.2436974789916,178690.24337358287,0.004387219055890544
249.2436974789916,193069.77288832495,0.004123809199883669
249.2436974789916,208606.44934719568,0.0038762145451142127
249.2436974789916,225393.39047347888,0.003643485542487963
249.2436974789916,243531.20734334175,0.0034247296541031953
249.2436974789916,263128.6073895945,0.0032191079302828236
249.2436974789916,284303.0459302665,0.003025831792122389
249.2436974789916,307181.43012686964,0.002844160007214854
249.2436974789916,331900.87959146773,0.002673395846953677
249.2436974789916,358609.54820118286,0.0025128844145122196
249.2436974789916,387467.51204561285,0.0023620101332520087
249.2436974789916,418647.72882899473,0.0022201943859276718
249.2436974789916,452337.0744772105,0.002086893295634657
249.2436974789916,488737.4631624427,0.0019615956399895024
249.2436974789916,528067.0574582637,0.0018438208905432452
249.2436974789916,570561.5758781021,0.0017331173699090606
249.2436974789916,616475.7056337161,0.0016290605195364296
249.2436974789916,666084.6290809154,0.0015312512714886419
249.2436974789916,719685.6730011514,0.0014393145179792378
249.2436974789916,777600.0906038043,0.001352897672797896
249.2436974789916,840174.9869294344,0.0012716693191087297
249.2436974789916,907785.3991937558,0.0011953179384351239
249.2436974789916,980836.5445406671,0.0011235507159567109
249.2436974789916,1.0597662486760707e6,0.0010560924175366186
249.2436974789916,1.1450475699382813e6,0.0009926843341723365
249.2436974789916,1.2371916345321594e6,0.0009330832898220359
249.2436974789916,1.336750699919709e6,0.0008770607088012756
249.2436974789916,1.4443214647272818e6,0.0008244017391734787
249.2436974789916,1.5605486450070748e6,0.0007749044287722718
249.2436974789916,1.6861288382868804e6,0.0007283789506956905
249.2436974789916,1.8218146985669748e6,0.0006846468753019202
249.2436974789916,1.9684194472866112e6,0.0006435404859146164
249.2436974789916,2.126821747296208e6,0.0006049021356134702
249.2436974789916,2.2979709690469606e6,0.0005685836426432452
249.2436974789916,2.48289288056033e6,0.000534445722122629
249.2436974789916,2.6826957952797273e6,0.0005023574518734387
249.2436974789916,2.898577214651068e6,0.00047219577032159206
249.2436974789916,3.131831005243845e6,0.000443845004544245
249.2436974789916,3.383855153428233e6,0.0004171964266531102
249.2436974789916,3.6561601440851935e6,0.000392147836812644
249.2436974789916,3.9503780135666407e6,0.00036860317129394025
249.2436974789916,4.268272131163825e6,0.00034647213406117363
249.2436974789916,4.611747767708261e6,0.0003256698504777013
249.2436974789916,4.982863514647306e6,0.00030611654180374027
249.2436974789916,5.383843622033489e6,0.0002877372192372999
249.2436974789916,5.817091329374358e6,0.0002704613963249809
249.2436974789916,6.285203269240097e6,0.0002542228186397095
249.2436974789916,6.790985029955707e6,0.000238959209688696
249.2436974789916,7.337467970651373e6,0.00022461203207715098
249.2436974789916,7.927927389450606e6,0.00021112626301179814
249.2436974789916,8.565902153685499e6,0.00019845018328321957
249.2436974789916,9.255215909791354e6,0.00018653517891775812
249.2436974789916,1.0e7,0.00017533555473829728
252.52100840336135,1000.0,0.26931094299332825
252.52100840336135,1080.4718223181285,0.2531414388470282
252.52100840336135,1167.4193588234587,0.23794275624043684
252.52100840336135,1261.3637220374437,0.22365660677748275
252.52100840336135,1362.867959355774,0.21022820171365475
252.52100840336135,1472.5404276241222,0.19760604183594663
252.52100840336135,1591.0384392721533,0.18574171995846733
252.52100840336135,1719.0722018585745,0.17458973527627147
252.52100840336135,1857.4090746385718,0.16410731886543506
252.52100840336135,2006.8781676649664,0.154254269660158
252.52100840336135,2168.375310987435,0.1449928002778454
252.52100840336135,2342.8684237322327,0.1362873921008953
252.52100840336135,2531.403315241567,0.12810465905941454
252.52100840336135,2735.109953041208,0.12041321959246029
252.52100840336135,2955.209235202888,0.11318357629676293
252.52100840336135,3193.020307691027,0.10638800280137439
252.52100840336135,3449.9684705497157,0.10000043743439252
252.52100840336135,3727.593720314942,0.09399638327396691
252.52100840336135,4027.5599798502976,0.08835281420026883
252.52100840336135,4351.665070924416,0.08304808658812753
252.52100840336135,4701.851489299852,0.07806185630166539
252.52100840336135,5080.218046913023,0.07337500067259822
252.52100840336135,5489.032450921557,0.06896954516298033
252.52100840336135,5930.744895010559,0.0648285944311385
252.52100840336135,6408.002744415996,0.06093626753642683
252.52100840336135,6923.6664026787275,0.057277637034306016
252.52100840336135,7480.826455225086,0.05383867172817129
252.52100840336135,8082.822192522714,0.050606182858376224
252.52100840336135,8733.261623828437,0.047567773522082704
252.52100840336135,9436.04310147889,0.04471179112995752
252.52100840336135,10195.378685327301,0.04202728271738156
252.52100840336135,11015.819387358995,0.0395039529387871
252.52100840336135,11902.282447787144,0.03713212458402627
252.52100840336135,12860.08080610565,0.0349027014653481
252.52100840336135,13894.954943731389,0.03280713353265176
