label,t_s,N,N0,Nth,T_nK
loose_0.6,0.00000,1.40000e+06,0.00000e+00,1.40000e+06,50000.0000
loose_0.6,0.00733,1.36272e+06,0.00000e+00,1.36272e+06,47347.3342
loose_0.6,0.01467,1.33111e+06,0.00000e+00,1.33111e+06,45002.0186
loose_0.6,0.02200,1.30389e+06,0.00000e+00,1.30389e+06,42923.3445
loose_0.6,0.02933,1.28012e+06,0.00000e+00,1.28012e+06,41061.1429
loose_0.6,0.03667,1.25910e+06,0.00000e+00,1.25910e+06,39376.7091
loose_0.6,0.04400,1.24030e+06,0.00000e+00,1.24030e+06,37839.2466
loose_0.6,0.05133,1.22331e+06,0.00000e+00,1.22331e+06,36424.2640
loose_0.6,0.05867,1.20780e+06,0.00000e+00,1.20780e+06,35141.4631
loose_0.6,0.06600,1.19362e+06,0.00000e+00,1.19362e+06,33978.4340
loose_0.6,0.07333,1.18056e+06,0.00000e+00,1.18056e+06,32892.1143
loose_0.6,0.08067,1.16844e+06,0.00000e+00,1.16844e+06,31871.6642
loose_0.6,0.08800,1.15711e+06,0.00000e+00,1.15711e+06,30908.0155
loose_0.6,0.09533,1.14645e+06,0.00000e+00,1.14645e+06,29993.3088
loose_0.6,0.10267,1.13637e+06,0.00000e+00,1.13637e+06,29121.4858
loose_0.6,0.11000,1.12679e+06,0.00000e+00,1.12679e+06,28290.3007
loose_0.6,0.11733,1.11768e+06,0.00000e+00,1.11768e+06,27533.9334
loose_0.6,0.12467,1.10900e+06,0.00000e+00,1.10900e+06,26812.2779
loose_0.6,0.13200,1.10071e+06,0.00000e+00,1.10071e+06,26118.7390
loose_0.6,0.13933,1.09275e+06,0.00000e+00,1.09275e+06,25449.9111
loose_0.6,0.14667,1.08507e+06,0.00000e+00,1.08507e+06,24803.2385
loose_0.6,0.15400,1.07765e+06,0.00000e+00,1.07765e+06,24176.4598
loose_0.6,0.16133,1.07045e+06,0.00000e+00,1.07045e+06,23567.8192
loose_0.6,0.16867,1.06344e+06,0.00000e+00,1.06344e+06,22993.5260
loose_0.6,0.17600,1.05666e+06,0.00000e+00,1.05666e+06,22455.1921
loose_0.6,0.18333,1.05007e+06,0.00000e+00,1.05007e+06,21931.6434
loose_0.6,0.19067,1.04365e+06,0.00000e+00,1.04365e+06,21421.5531
loose_0.6,0.19800,1.03739e+06,0.00000e+00,1.03739e+06,20923.7492
loose_0.6,0.20533,1.03126e+06,0.00000e+00,1.03126e+06,20436.8645
loose_0.6,0.21267,1.02524e+06,0.00000e+00,1.02524e+06,19959.9754
loose_0.6,0.22000,1.01933e+06,0.00000e+00,1.01933e+06,19495.0105
loose_0.6,0.22733,1.01352e+06,0.00000e+00,1.01352e+06,19065.8564
loose_0.6,0.23467,1.00784e+06,0.00000e+00,1.00784e+06,18648.5704
loose_0.6,0.24200,1.00226e+06,0.00000e+00,1.00226e+06,18239.7921
loose_0.6,0.24933,9.96777e+05,0.00000e+00,9.96777e+05,17838.6002
loose_0.6,0.25667,9.91372e+05,0.00000e+00,9.91372e+05,17444.3828
loose_0.6,0.26400,9.86035e+05,0.00000e+00,9.86035e+05,17056.6561
loose_0.6,0.27133,9.80755e+05,0.00000e+00,9.80755e+05,16675.2300
loose_0.6,0.27867,9.75529e+05,0.00000e+00,9.75529e+05,16311.8894
loose_0.6,0.28600,9.70381e+05,0.00000e+00,9.70381e+05,15968.8891
loose_0.6,0.29333,9.65307e+05,0.00000e+00,9.65307e+05,15631.6929
loose_0.6,0.30067,9.60296e+05,0.00000e+00,9.60296e+05,15299.8365
loose_0.6,0.30800,9.55340e+05,0.00000e+00,9.55340e+05,14972.9840
loose_0.6,0.31533,9.50427e+05,0.00000e+00,9.50427e+05,14650.5789
loose_0.6,0.32267,9.45551e+05,0.00000e+00,9.45551e+05,14332.2663
loose_0.6,0.33000,9.40704e+05,0.00000e+00,9.40704e+05,14020.2421
loose_0.6,0.33733,9.35897e+05,0.00000e+00,9.35897e+05,13730.5850
loose_0.6,0.34467,9.31146e+05,0.00000e+00,9.31146e+05,13447.6193
loose_0.6,0.35200,9.26443e+05,0.00000e+00,9.26443e+05,13168.7489
loose_0.6,0.35933,9.21779e+05,0.00000e+00,9.21779e+05,12893.5425
loose_0.6,0.36667,9.17147e+05,0.00000e+00,9.17147e+05,12621.7170
loose_0.6,0.37400,9.12540e+05,0.00000e+00,9.12540e+05,12353.1063
loose_0.6,0.38133,9.07951e+05,0.00000e+00,9.07951e+05,12087.7722
loose_0.6,0.38867,9.03379e+05,0.00000e+00,9.03379e+05,11834.1845
loose_0.6,0.39600,8.98847e+05,0.00000e+00,8.98847e+05,11594.2321
loose_0.6,0.40333,8.94353e+05,0.00000e+00,8.94353e+05,11357.4470
loose_0.6,0.41067,8.89891e+05,0.00000e+00,8.89891e+05,11123.5645
loose_0.6,0.41800,8.85453e+05,0.00000e+00,8.85453e+05,10892.4467
loose_0.6,0.42533,8.81033e+05,0.00000e+00,8.81033e+05,10663.7826
loose_0.6,0.43267,8.76624e+05,0.00000e+00,8.76624e+05,10437.3560
loose_0.6,0.44000,8.72221e+05,0.00000e+00,8.72221e+05,10215.1885
loose_0.6,0.44733,8.67838e+05,0.00000e+00,8.67838e+05,10008.0950
loose_0.6,0.45467,8.63489e+05,0.00000e+00,8.63489e+05,9805.6396
loose_0.6,0.46200,8.59167e+05,0.00000e+00,8.59167e+05,9605.6722
loose_0.6,0.46933,8.54866e+05,0.00000e+00,8.54866e+05,9407.9295
loose_0.6,0.47667,8.50579e+05,0.00000e+00,8.50579e+05,9212.2064
loose_0.6,0.48400,8.46301e+05,0.00000e+00,8.46301e+05,9018.4301
loose_0.6,0.49133,8.42024e+05,0.00000e+00,8.42024e+05,8826.6937
loose_0.6,0.49867,8.37750e+05,0.00000e+00,8.37750e+05,8643.2170
loose_0.6,0.50600,8.33500e+05,0.00000e+00,8.33500e+05,8469.3534
loose_0.6,0.51333,8.29275e+05,0.00000e+00,8.29275e+05,8297.5469
loose_0.6,0.52067,8.25068e+05,0.00000e+00,8.25068e+05,8127.6121
loose_0.6,0.52800,8.20874e+05,0.00000e+00,8.20874e+05,7959.4762
loose_0.6,0.53533,8.16687e+05,0.00000e+00,8.16687e+05,7792.9496
loose_0.6,0.54267,8.12500e+05,0.00000e+00,8.12500e+05,7627.8618
loose_0.6,0.55000,8.08310e+05,0.00000e+00,8.08310e+05,7465.9332
loose_0.6,0.55733,8.04127e+05,0.00000e+00,8.04127e+05,7314.3845
loose_0.6,0.56467,7.99966e+05,0.00000e+00,7.99966e+05,7166.2900
loose_0.6,0.57200,7.95822e+05,0.00000e+00,7.95822e+05,7019.8614
loose_0.6,0.57933,7.91689e+05,0.00000e+00,7.91689e+05,6874.9444
loose_0.6,0.58667,7.87561e+05,0.00000e+00,7.87561e+05,6731.3943
loose_0.6,0.59400,7.83434e+05,0.00000e+00,7.83434e+05,6589.1705
loose_0.6,0.60133,7.79301e+05,0.00000e+00,7.79301e+05,6448.3466
loose_0.6,0.60867,7.75163e+05,0.00000e+00,7.75163e+05,6313.5160
loose_0.6,0.61600,7.71040e+05,0.00000e+00,7.71040e+05,6185.6093
loose_0.6,0.62333,7.66934e+05,0.00000e+00,7.66934e+05,6059.1417
loose_0.6,0.63067,7.62838e+05,0.00000e+00,7.62838e+05,5933.9608
loose_0.6,0.63800,7.58745e+05,0.00000e+00,7.58745e+05,5810.0184
loose_0.6,0.64533,7.54651e+05,0.00000e+00,7.54651e+05,5687.2055
loose_0.6,0.65267,7.50550e+05,0.00000e+00,7.50550e+05,5565.4015
loose_0.6,0.66000,7.46439e+05,0.00000e+00,7.46439e+05,5446.0249
loose_0.6,0.66733,7.42330e+05,0.00000e+00,7.42330e+05,5333.9001
loose_0.6,0.67467,7.38236e+05,0.00000e+00,7.38236e+05,5224.4248
loose_0.6,0.68200,7.34152e+05,0.00000e+00,7.34152e+05,5116.1409
loose_0.6,0.68933,7.30072e+05,0.00000e+00,7.30072e+05,5008.9480
loose_0.6,0.69667,7.25990e+05,0.00000e+00,7.25990e+05,4902.7180
loose_0.6,0.70400,7.21899e+05,0.00000e+00,7.21899e+05,4797.4176
loose_0.6,0.71133,7.17795e+05,0.00000e+00,7.17795e+05,4693.1056
loose_0.6,0.71867,7.13680e+05,0.00000e+00,7.13680e+05,4593.1991
loose_0.6,0.72600,7.09574e+05,0.00000e+00,7.09574e+05,4498.3092
loose_0.6,0.73333,7.05479e+05,0.00000e+00,7.05479e+05,4404.4831
loose_0.6,0.74067,7.01387e+05,0.00000e+00,7.01387e+05,4311.6016
loose_0.6,0.74800,6.97293e+05,0.00000e+00,6.97293e+05,4219.6240
loose_0.6,0.75533,6.93190e+05,0.00000e+00,6.93190e+05,4128.4781
loose_0.6,0.76267,6.89072e+05,0.00000e+00,6.89072e+05,4038.0566
loose_0.6,0.77000,6.84936e+05,0.00000e+00,6.84936e+05,3949.4781
loose_0.6,0.77733,6.80795e+05,0.00000e+00,6.80795e+05,3866.0197
loose_0.6,0.78467,6.76663e+05,0.00000e+00,6.76663e+05,3784.5812
loose_0.6,0.79200,6.72535e+05,0.00000e+00,6.72535e+05,3704.0261
loose_0.6,0.79933,6.68404e+05,0.00000e+00,6.68404e+05,3624.2897
loose_0.6,0.80667,6.64265e+05,0.00000e+00,6.64265e+05,3545.2724
loose_0.6,0.81400,6.60109e+05,0.00000e+00,6.60109e+05,3466.9418
loose_0.6,0.82133,6.55931e+05,0.00000e+00,6.55931e+05,3389.3193
loose_0.6,0.82867,6.51734e+05,0.00000e+00,6.51734e+05,3314.9492
loose_0.6,0.83600,6.47540e+05,0.00000e+00,6.47540e+05,3244.2032
loose_0.6,0.84333,6.43349e+05,0.00000e+00,6.43349e+05,3174.2640
loose_0.6,0.85067,6.39156e+05,0.00000e+00,6.39156e+05,3105.0390
loose_0.6,0.85800,6.34952e+05,0.00000e+00,6.34952e+05,3036.4905
loose_0.6,0.86533,6.30731e+05,0.00000e+00,6.30731e+05,2968.5733
loose_0.6,0.87267,6.26486e+05,0.00000e+00,6.26486e+05,2901.2040
loose_0.6,0.88000,6.22214e+05,0.00000e+00,6.22214e+05,2835.2277
loose_0.6,0.88733,6.17929e+05,0.00000e+00,6.17929e+05,2772.8808
loose_0.6,0.89467,6.13646e+05,0.00000e+00,6.13646e+05,2712.0741
loose_0.6,0.90200,6.09360e+05,0.00000e+00,6.09360e+05,2651.9348
loose_0.6,0.90933,6.05062e+05,0.00000e+00,6.05062e+05,2592.4210
loose_0.6,0.91667,6.00745e+05,0.00000e+00,6.00745e+05,2533.4563
loose_0.6,0.92400,5.96402e+05,0.00000e+00,5.96402e+05,2475.0124
loose_0.6,0.93133,5.92028e+05,0.00000e+00,5.92028e+05,2417.1093
loose_0.6,0.93867,5.87626e+05,0.00000e+00,5.87626e+05,2361.6040
loose_0.6,0.94600,5.83217e+05,0.00000e+00,5.83217e+05,2308.7011
loose_0.6,0.95333,5.78802e+05,0.00000e+00,5.78802e+05,2256.4189
loose_0.6,0.96067,5.74375e+05,0.00000e+00,5.74375e+05,2204.6889
loose_0.6,0.96800,5.69927e+05,0.00000e+00,5.69927e+05,2153.4755
loose_0.6,0.97533,5.65451e+05,0.00000e+00,5.65451e+05,2102.7582
loose_0.6,0.98267,5.60941e+05,0.00000e+00,5.60941e+05,2052.4880
loose_0.6,0.99000,5.56391e+05,0.00000e+00,5.56391e+05,2003.2615
loose_0.6,0.99733,5.51817e+05,0.00000e+00,5.51817e+05,1956.6060
loose_0.6,1.00467,5.47234e+05,0.00000e+00,5.47234e+05,1911.1080
loose_0.6,1.01200,5.42635e+05,0.00000e+00,5.42635e+05,1866.1224
loose_0.6,1.01933,5.38013e+05,0.00000e+00,5.38013e+05,1821.6302
loose_0.6,1.02667,5.33363e+05,0.00000e+00,5.33363e+05,1777.5904
loose_0.6,1.03400,5.28675e+05,0.00000e+00,5.28675e+05,1733.9702
loose_0.6,1.04133,5.23939e+05,0.00000e+00,5.23939e+05,1690.7612
loose_0.6,1.04867,5.19156e+05,0.00000e+00,5.19156e+05,1649.2963
loose_0.6,1.05600,5.14354e+05,0.00000e+00,5.14354e+05,1609.6815
loose_0.6,1.06333,5.09535e+05,0.00000e+00,5.09535e+05,1570.5662
loose_0.6,1.07067,5.04692e+05,0.00000e+00,5.04692e+05,1531.9052
loose_0.6,1.07800,4.99816e+05,0.00000e+00,4.99816e+05,1493.6652
loose_0.6,1.08533,4.94896e+05,0.00000e+00,4.94896e+05,1455.8243
loose_0.6,1.09267,4.89920e+05,0.00000e+00,4.89920e+05,1418.3378
loose_0.6,1.10000,4.84882e+05,0.00000e+00,4.84882e+05,1381.6222
loose_0.6,1.10733,4.79805e+05,0.00000e+00,4.79805e+05,1346.7416
loose_0.6,1.11467,4.74708e+05,0.00000e+00,4.74708e+05,1312.7351
loose_0.6,1.12200,4.69581e+05,0.00000e+00,4.69581e+05,1279.1498
loose_0.6,1.12933,4.64412e+05,0.00000e+00,4.64412e+05,1245.9631
loose_0.6,1.13667,4.59193e+05,0.00000e+00,4.59193e+05,1213.1415
loose_0.6,1.14400,4.53916e+05,0.00000e+00,4.53916e+05,1180.6701
loose_0.6,1.15133,4.48567e+05,0.00000e+00,4.48567e+05,1148.5380
loose_0.6,1.15867,4.43149e+05,0.00000e+00,4.43149e+05,1117.6754
loose_0.6,1.16600,4.37691e+05,0.00000e+00,4.37691e+05,1088.1197
loose_0.6,1.17333,4.32199e+05,0.00000e+00,4.32199e+05,1058.9820
loose_0.6,1.18067,4.26665e+05,0.00000e+00,4.26665e+05,1030.2272
loose_0.6,1.18800,4.21074e+05,0.00000e+00,4.21074e+05,1001.8267
loose_0.6,1.19533,4.15412e+05,0.00000e+00,4.15412e+05,973.7647
loose_0.6,1.20267,4.09666e+05,0.00000e+00,4.09666e+05,946.0135
loose_0.6,1.21000,4.03828e+05,0.00000e+00,4.03828e+05,918.8521
loose_0.6,1.21733,3.97925e+05,0.00000e+00,3.97925e+05,892.9958
loose_0.6,1.22467,3.91978e+05,0.00000e+00,3.91978e+05,867.8000
loose_0.6,1.23200,3.85976e+05,0.00000e+00,3.85976e+05,842.9620
loose_0.6,1.23933,3.79910e+05,0.00000e+00,3.79910e+05,818.4798
loose_0.6,1.24667,3.73766e+05,0.00000e+00,3.73766e+05,794.3320
loose_0.6,1.25400,3.67527e+05,0.00000e+00,3.67527e+05,770.4955
loose_0.6,1.26133,3.61174e+05,0.00000e+00,3.61174e+05,746.9631
loose_0.6,1.26867,3.54716e+05,0.00000e+00,3.54716e+05,724.3637
loose_0.6,1.27600,3.48196e+05,0.00000e+00,3.48196e+05,702.7092
loose_0.6,1.28333,3.41615e+05,0.00000e+00,3.41615e+05,681.4300
loose_0.6,1.29067,3.34957e+05,0.00000e+00,3.34957e+05,660.4977
loose_0.6,1.29800,3.28210e+05,0.00000e+00,3.28210e+05,639.9038
loose_0.6,1.30533,3.21356e+05,0.00000e+00,3.21356e+05,619.6421
loose_0.6,1.31267,3.14374e+05,0.00000e+00,3.14374e+05,599.6976
loose_0.6,1.32000,3.07252e+05,0.00000e+00,3.07252e+05,580.2441
loose_0.6,1.32733,3.00029e+05,0.00000e+00,3.00029e+05,561.7582
loose_0.6,1.33467,2.92735e+05,0.00000e+00,2.92735e+05,543.8160
loose_0.6,1.34200,2.85360e+05,0.00000e+00,2.85360e+05,526.2406
loose_0.6,1.34933,2.77890e+05,0.00000e+00,2.77890e+05,509.0352
loose_0.6,1.35667,2.70300e+05,0.00000e+00,2.70300e+05,492.1911
loose_0.6,1.36400,2.62574e+05,0.00000e+00,2.62574e+05,475.7083
loose_0.6,1.37133,2.54698e+05,0.00000e+00,2.54698e+05,459.6003
loose_0.6,1.37867,2.46670e+05,0.00000e+00,2.46670e+05,444.2610
loose_0.6,1.38600,2.38562e+05,0.00000e+00,2.38562e+05,429.6869
loose_0.6,1.39333,2.30388e+05,0.00000e+00,2.30388e+05,415.5493
loose_0.6,1.40067,2.22122e+05,0.00000e+00,2.22122e+05,401.8411
loose_0.6,1.40800,2.13755e+05,0.00000e+00,2.13755e+05,388.5724
loose_0.6,1.41533,2.05267e+05,0.00000e+00,2.05267e+05,375.7607
loose_0.6,1.42267,1.96644e+05,0.00000e+00,1.96644e+05,363.4252
loose_0.6,1.43000,1.87877e+05,0.00000e+00,1.87877e+05,351.6872
loose_0.6,1.43733,1.79030e+05,0.00000e+00,1.79030e+05,340.8513
loose_0.6,1.44467,1.70172e+05,0.00000e+00,1.70172e+05,330.6455
loose_0.6,1.45200,1.61292e+05,0.00000e+00,1.61292e+05,320.9840
loose_0.6,1.45933,1.52385e+05,0.00000e+00,1.52385e+05,311.8880
loose_0.6,1.46667,1.43440e+05,0.00000e+00,1.43440e+05,303.3769
loose_0.6,1.47400,1.34452e+05,0.00000e+00,1.34452e+05,295.4664
loose_0.6,1.48133,1.25413e+05,0.00000e+00,1.25413e+05,288.1752
loose_0.6,1.48867,1.16369e+05,0.00000e+00,1.16369e+05,281.7424
loose_0.6,1.49600,1.08326e+05,0.00000e+00,1.08326e+05,275.9323
loose_0.6,1.50333,1.01857e+05,0.00000e+00,1.01857e+05,270.3299
loose_0.6,1.51067,9.65733e+04,0.00000e+00,9.65733e+04,264.8985
loose_0.6,1.51800,9.22076e+04,0.00000e+00,9.22076e+04,259.6146
loose_0.6,1.52533,8.85679e+04,0.00000e+00,8.85679e+04,254.4653
loose_0.6,1.53267,8.55130e+04,0.00000e+00,8.55130e+04,249.4401
loose_0.6,1.54000,8.29371e+04,0.00000e+00,8.29371e+04,244.5928
loose_0.6,1.54733,8.07428e+04,0.00000e+00,8.07428e+04,240.1299
loose_0.6,1.55467,7.88585e+04,0.00000e+00,7.88585e+04,235.8352
loose_0.6,1.56200,7.72399e+04,0.00000e+00,7.72399e+04,231.6412
loose_0.6,1.56933,7.58538e+04,0.00000e+00,7.58538e+04,227.5492
loose_0.6,1.57667,7.54139e+04,0.00000e+00,7.54139e+04,224.5878
loose_0.6,1.58400,7.53770e+04,0.00000e+00,7.53770e+04,222.2473
loose_0.6,1.59133,7.53401e+04,0.00000e+00,7.53401e+04,219.8786
loose_0.6,1.59867,7.53032e+04,0.00000e+00,7.53032e+04,217.6700
loose_0.6,1.60600,7.52664e+04,0.00000e+00,7.52664e+04,215.6024
loose_0.6,1.61333,7.52295e+04,0.00000e+00,7.52295e+04,213.5190
loose_0.6,1.62067,7.51927e+04,0.00000e+00,7.51927e+04,211.4129
loose_0.6,1.62800,7.51559e+04,0.00000e+00,7.51559e+04,209.2812
loose_0.6,1.63533,7.51191e+04,0.00000e+00,7.51191e+04,207.1245
loose_0.6,1.64267,7.50823e+04,0.00000e+00,7.50823e+04,204.9429
loose_0.6,1.65000,7.50456e+04,0.00000e+00,7.50456e+04,202.7807
loose_0.6,1.65733,7.50089e+04,0.00000e+00,7.50089e+04,200.8341
loose_0.6,1.66467,7.49722e+04,0.00000e+00,7.49722e+04,198.9143
loose_0.6,1.67200,7.49355e+04,0.00000e+00,7.49355e+04,196.9719
loose_0.6,1.67933,7.48988e+04,0.00000e+00,7.48988e+04,195.0071
loose_0.6,1.68667,7.48622e+04,0.00000e+00,7.48622e+04,193.0204
loose_0.6,1.69400,7.48256e+04,0.00000e+00,7.48256e+04,191.0091
loose_0.6,1.70133,7.47889e+04,0.00000e+00,7.47889e+04,188.9731
loose_0.6,1.70867,7.47524e+04,0.00000e+00,7.47524e+04,187.0754
loose_0.6,1.71600,7.47158e+04,0.00000e+00,7.47158e+04,185.2979
loose_0.6,1.72333,7.46792e+04,0.00000e+00,7.46792e+04,183.5072
loose_0.6,1.73067,7.46427e+04,0.00000e+00,7.46427e+04,181.6971
loose_0.6,1.73800,7.46062e+04,0.00000e+00,7.46062e+04,179.8653
loose_0.6,1.74533,7.45697e+04,0.00000e+00,7.45697e+04,178.0115
loose_0.6,1.75267,7.45332e+04,0.00000e+00,7.45332e+04,176.1365
loose_0.6,1.76000,7.44968e+04,0.00000e+00,7.44968e+04,174.2729
loose_0.6,1.76733,7.44603e+04,0.00000e+00,7.44603e+04,172.6052
